1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;14612000;Dresden;vers.;79;67;12;0;0;0;6;6;0;6;6;0;18;18;0;9;9;0;40;30;10;6;4;2;46;34;12
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;14612000;Dresden;voll.;386;318;68;0;0;0;16;12;4;16;12;4;92;89;3;37;34;3;216;170;46;25;13;12;241;183;58
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;14612000;Dresden;insg.;465;385;80;0;0;0;22;18;4;22;18;4;110;107;3;46;43;3;256;200;56;31;17;14;287;217;70
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;5112000;Duisburg;vers.;135;96;39;0;0;0;23;21;2;23;21;2;19;17;2;9;5;4;69;45;24;15;8;7;84;53;31
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;5112000;Duisburg;voll.;437;301;136;0;0;0;38;32;6;38;32;6;38;28;10;31;24;7;280;198;82;50;19;31;330;217;113
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;5112000;Duisburg;insg.;572;397;175;0;0;0;61;53;8;61;53;8;57;45;12;40;29;11;349;243;106;65;27;38;414;270;144
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;5111000;Düsseldorf;vers.;118;94;24;0;0;0;6;3;3;6;3;3;7;6;1;12;10;2;78;63;15;15;12;3;93;75;18
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;5111000;Düsseldorf;voll.;644;485;159;0;0;0;34;22;12;34;22;12;55;45;10;72;56;16;392;315;77;91;47;44;483;362;121
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;5111000;Düsseldorf;insg.;762;579;183;0;0;0;40;25;15;40;25;15;62;51;11;84;66;18;470;378;92;106;59;47;576;437;139
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;16051000;Erfurt;vers.;19;14;5;0;0;0;2;1;1;2;1;1;3;2;1;4;2;2;9;9;0;1;0;1;10;9;1
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;16051000;Erfurt;voll.;92;73;19;0;0;0;4;2;2;4;2;2;12;12;0;12;7;5;60;49;11;4;3;1;64;52;12
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;16051000;Erfurt;insg.;111;87;24;0;0;0;6;3;3;6;3;3;15;14;1;16;9;7;69;58;11;5;3;2;74;61;13
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;9562000;Erlangen;vers.;6;5;1;0;0;0;1;1;0;1;1;0;1;1;0;2;2;0;1;1;0;1;0;1;2;1;1
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;9562000;Erlangen;voll.;31;23;8;0;0;0;2;2;0;2;2;0;3;3;0;3;3;0;21;14;7;2;1;1;23;15;8
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;9562000;Erlangen;insg.;37;28;9;0;0;0;3;3;0;3;3;0;4;4;0;5;5;0;22;15;7;3;1;2;25;16;9
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;5113000;Essen;vers.;118;87;31;0;0;0;7;4;3;7;4;3;21;20;1;9;8;1;62;43;19;19;12;7;81;55;26
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;5113000;Essen;voll.;426;320;106;1;1;0;11;11;0;12;12;0;54;47;7;35;26;9;278;210;68;47;25;22;325;235;90
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;5113000;Essen;insg.;544;407;137;1;1;0;18;15;3;19;16;3;75;67;8;44;34;10;340;253;87;66;37;29;406;290;116
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;6412000;Frankfurt am Main;vers.;176;145;31;0;0;0;4;3;1;4;3;1;16;15;1;10;6;4;129;107;22;17;14;3;146;121;25
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;6412000;Frankfurt am Main;voll.;1,161;967;194;2;1;1;29;26;3;31;27;4;113;94;19;98;87;11;826;697;129;93;62;31;919;759;160
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;6412000;Frankfurt am Main;insg.;1,337;1,112;225;2;1;1;33;29;4;35;30;5;129;109;20;108;93;15;955;804;151;110;76;34;1,065;880;185
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;8311000;Freiburg im Breisgau;vers.;27;22;5;0;0;0;5;5;0;5;5;0;4;4;0;3;3;0;14;10;4;1;0;1;15;10;5
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;8311000;Freiburg im Breisgau;voll.;126;102;24;2;2;0;2;2;0;4;4;0;10;9;1;18;17;1;84;67;17;10;5;5;94;72;22
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;8311000;Freiburg im Breisgau;insg.;153;124;29;2;2;0;7;7;0;9;9;0;14;13;1;21;20;1;98;77;21;11;5;6;109;82;27
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;9563000;Fürth;vers.;6;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;3;3;0;0;0;6;3;3
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;9563000;Fürth;voll.;32;22;10;0;0;0;1;1;0;1;1;0;6;6;0;2;1;1;15;9;6;8;5;3;23;14;9
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;9563000;Fürth;insg.;38;25;13;0;0;0;1;1;0;1;1;0;6;6;0;2;1;1;21;12;9;8;5;3;29;17;12
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;5513000;Gelsenkirchen;vers.;73;53;20;0;0;0;12;12;0;12;12;0;13;12;1;3;3;0;38;21;17;7;5;2;45;26;19
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;5513000;Gelsenkirchen;voll.;239;176;63;0;0;0;24;22;2;24;22;2;53;46;7;19;16;3;120;81;39;23;11;12;143;92;51
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;5513000;Gelsenkirchen;insg.;312;229;83;0;0;0;36;34;2;36;34;2;66;58;8;22;19;3;158;102;56;30;16;14;188;118;70
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;3159016;Göttingen;vers.;17;12;5;0;0;0;1;1;0;1;1;0;2;2;0;3;1;2;11;8;3;0;0;0;11;8;3
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;3159016;Göttingen;voll.;74;53;21;0;0;0;1;1;0;1;1;0;11;11;0;9;8;1;50;32;18;3;1;2;53;33;20
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;3159016;Göttingen;insg.;91;65;26;0;0;0;2;2;0;2;2;0;13;13;0;12;9;3;61;40;21;3;1;2;64;41;23
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;5754008;Gütersloh;vers.;25;17;8;0;0;0;1;1;0;1;1;0;8;8;0;1;1;0;12;6;6;3;1;2;15;7;8
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;5754008;Gütersloh;voll.;61;46;15;0;0;0;3;3;0;3;3;0;10;10;0;6;5;1;32;26;6;10;2;8;42;28;14
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;5754008;Gütersloh;insg.;86;63;23;0;0;0;4;4;0;4;4;0;18;18;0;7;6;1;44;32;12;13;3;10;57;35;22
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;5914000;Hagen;vers.;66;48;18;0;0;0;8;8;0;8;8;0;3;3;0;9;8;1;41;27;14;5;2;3;46;29;17
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;5914000;Hagen;voll.;223;171;52;1;1;0;9;5;4;10;6;4;27;26;1;32;28;4;142;103;39;12;8;4;154;111;43
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;5914000;Hagen;insg.;289;219;70;1;1;0;17;13;4;18;14;4;30;29;1;41;36;5;183;130;53;17;10;7;200;140;60
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;15002000;Halle (Saale);vers.;85;74;11;0;0;0;14;13;1;14;13;1;23;21;2;11;10;1;32;28;4;5;2;3;37;30;7
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;15002000;Halle (Saale);voll.;294;247;47;0;0;0;34;33;1;34;33;1;78;72;6;46;46;0;121;90;31;15;6;9;136;96;40
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;15002000;Halle (Saale);insg.;379;321;58;0;0;0;48;46;2;48;46;2;101;93;8;57;56;1;153;118;35;20;8;12;173;126;47
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;2000000;Hamburg;vers.;430;352;78;0;0;0;44;36;8;44;36;8;56;54;2;40;37;3;265;208;57;25;17;8;290;225;65
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;2000000;Hamburg;voll.;1,490;1,221;269;1;1;0;62;47;15;63;48;15;154;140;14;128;115;13;1,052;856;196;93;62;31;1,145;918;227
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;2000000;Hamburg;insg.;1,920;1,573;347;1;1;0;106;83;23;107;84;23;210;194;16;168;152;16;1,317;1,064;253;118;79;39;1,435;1,143;292
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;5915000;Hamm;vers.;43;33;10;0;0;0;0;0;0;0;0;0;1;1;0;3;3;0;33;24;9;6;5;1;39;29;10
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;5915000;Hamm;voll.;156;121;35;0;0;0;0;0;0;0;0;0;24;19;5;19;15;4;105;84;21;8;3;5;113;87;26
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;5915000;Hamm;insg.;199;154;45;0;0;0;0;0;0;0;0;0;25;20;5;22;18;4;138;108;30;14;8;6;152;116;36
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;6435014;Hanau;vers.;7;5;2;0;0;0;1;0;1;1;0;1;1;1;0;0;0;0;5;4;1;0;0;0;5;4;1
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;6435014;Hanau;voll.;33;26;7;0;0;0;2;2;0;2;2;0;1;1;0;3;2;1;27;21;6;0;0;0;27;21;6
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;6435014;Hanau;insg.;40;31;9;0;0;0;3;2;1;3;2;1;2;2;0;3;2;1;32;25;7;0;0;0;32;25;7
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;3241001;Hannover;vers.;163;122;41;0;0;0;9;8;1;9;8;1;29;29;0;7;6;1;104;73;31;14;6;8;118;79;39
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;3241001;Hannover;voll.;713;590;123;0;0;0;19;16;3;19;16;3;84;79;5;67;53;14;507;418;89;36;24;12;543;442;101
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;3241001;Hannover;insg.;876;712;164;0;0;0;28;24;4;28;24;4;113;108;5;74;59;15;611;491;120;50;30;20;661;521;140
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;8221000;Heidelberg;vers.;22;18;4;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;19;15;4;1;1;0;20;16;4
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;8221000;Heidelberg;voll.;75;63;12;0;0;0;2;1;1;2;1;1;9;8;1;9;8;1;50;43;7;5;3;2;55;46;9
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;8221000;Heidelberg;insg.;97;81;16;0;0;0;2;1;1;2;1;1;10;9;1;10;9;1;69;58;11;6;4;2;75;62;13
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;8121000;Heilbronn;vers.;11;7;4;0;0;0;1;1;0;1;1;0;1;1;0;1;1;0;8;4;4;0;0;0;8;4;4
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;8121000;Heilbronn;voll.;44;29;15;0;0;0;0;0;0;0;0;0;4;3;1;2;2;0;30;19;11;8;5;3;38;24;14
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;8121000;Heilbronn;insg.;55;36;19;0;0;0;1;1;0;1;1;0;5;4;1;3;3;0;38;23;15;8;5;3;46;28;18
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;5916000;Herne;vers.;15;8;7;0;0;0;1;0;1;1;0;1;6;6;0;0;0;0;7;2;5;1;0;1;8;2;6
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;5916000;Herne;voll.;117;84;33;0;0;0;3;3;0;3;3;0;18;16;2;15;14;1;67;45;22;14;6;8;81;51;30
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;5916000;Herne;insg.;132;92;40;0;0;0;4;3;1;4;3;1;24;22;2;15;14;1;74;47;27;15;6;9;89;53;36
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;3254021;Hildesheim;vers.;15;14;1;0;0;0;2;2;0;2;2;0;1;1;0;2;2;0;9;8;1;1;1;0;10;9;1
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;3254021;Hildesheim;voll.;65;56;9;0;0;0;5;5;0;5;5;0;17;16;1;5;4;1;35;28;7;3;3;0;38;31;7
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;3254021;Hildesheim;insg.;80;70;10;0;0;0;7;7;0;7;7;0;18;17;1;7;6;1;44;36;8;4;4;0;48;40;8
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;9161000;Ingolstadt;vers.;8;6;2;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;4;2;2;1;1;0;5;3;2
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;9161000;Ingolstadt;voll.;35;24;11;0;0;0;1;1;0;1;1;0;9;8;1;3;3;0;20;10;10;2;2;0;22;12;10
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;9161000;Ingolstadt;insg.;43;30;13;0;0;0;1;1;0;1;1;0;9;8;1;6;6;0;24;12;12;3;3;0;27;15;12
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;16053000;Jena;vers.;4;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;1;0;1;4;3;1
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;16053000;Jena;voll.;32;28;4;0;0;0;0;0;0;0;0;0;5;5;0;7;5;2;20;18;2;0;0;0;20;18;2
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;16053000;Jena;insg.;36;31;5;0;0;0;0;0;0;0;0;0;5;5;0;7;5;2;23;21;2;1;0;1;24;21;3
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;7312000;Kaiserslautern;vers.;8;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;3;3;2;1;1;8;4;4
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;7312000;Kaiserslautern;voll.;36;21;15;0;0;0;1;1;0;1;1;0;4;4;0;1;0;1;25;16;9;5;0;5;30;16;14
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;7312000;Kaiserslautern;insg.;44;25;19;0;0;0;1;1;0;1;1;0;4;4;0;1;0;1;31;19;12;7;1;6;38;20;18
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;8212000;Karlsruhe;vers.;32;18;14;0;0;0;0;0;0;0;0;0;4;1;3;1;1;0;25;15;10;2;1;1;27;16;11
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;8212000;Karlsruhe;voll.;157;122;35;1;1;0;9;5;4;10;6;4;18;17;1;14;13;1;108;82;26;7;4;3;115;86;29
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;8212000;Karlsruhe;insg.;189;140;49;1;1;0;9;5;4;10;6;4;22;18;4;15;14;1;133;97;36;9;5;4;142;102;40
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;6611000;Kassel;vers.;45;30;15;0;0;0;1;0;1;1;0;1;1;1;0;3;3;0;30;21;9;10;5;5;40;26;14
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;6611000;Kassel;voll.;180;132;48;1;1;0;0;0;0;1;1;0;10;9;1;16;15;1;136;92;44;17;15;2;153;107;46
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;6611000;Kassel;insg.;225;162;63;1;1;0;1;0;1;2;1;1;11;10;1;19;18;1;166;113;53;27;20;7;193;133;60
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;1002000;Kiel;vers.;59;39;20;0;0;0;4;2;2;4;2;2;1;1;0;5;4;1;47;31;16;2;1;1;49;32;17
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;1002000;Kiel;voll.;168;135;33;0;0;0;9;8;1;9;8;1;18;17;1;10;9;1;119;94;25;12;7;5;131;101;30
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;1002000;Kiel;insg.;227;174;53;0;0;0;13;10;3;13;10;3;19;18;1;15;13;2;166;125;41;14;8;6;180;133;47
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;7111000;Koblenz;vers.;18;10;8;0;0;0;0;0;0;0;0;0;3;2;1;0;0;0;13;7;6;2;1;1;15;8;7
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;7111000;Koblenz;voll.;87;72;15;0;0;0;2;1;1;2;1;1;27;25;2;7;7;0;47;35;12;4;4;0;51;39;12
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;7111000;Koblenz;insg.;105;82;23;0;0;0;2;1;1;2;1;1;30;27;3;7;7;0;60;42;18;6;5;1;66;47;19
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;5315000;Köln;vers.;314;224;90;0;0;0;34;29;5;34;29;5;40;32;8;24;20;4;187;124;63;29;19;10;216;143;73
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;5315000;Köln;voll.;1,154;911;243;0;0;0;52;45;7;52;45;7;146;127;19;93;78;15;772;610;162;91;51;40;863;661;202
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;5315000;Köln;insg.;1,468;1,135;333;0;0;0;86;74;12;86;74;12;186;159;27;117;98;19;959;734;225;120;70;50;1,079;804;275
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;5114000;Krefeld;vers.;49;38;11;0;0;0;4;4;0;4;4;0;6;4;2;6;6;0;29;22;7;4;2;2;33;24;9
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;5114000;Krefeld;voll.;247;175;72;1;1;0;19;18;1;20;19;1;17;16;1;19;14;5;147;102;45;44;24;20;191;126;65
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;5114000;Krefeld;insg.;296;213;83;1;1;0;23;22;1;24;23;1;23;20;3;25;20;5;176;124;52;48;26;22;224;150;74
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;14713000;Leipzig;vers.;100;77;23;0;0;0;8;8;0;8;8;0;19;19;0;8;7;1;60;42;18;5;1;4;65;43;22
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;14713000;Leipzig;voll.;430;351;79;0;0;0;11;9;2;11;9;2;81;73;8;46;43;3;275;218;57;17;8;9;292;226;66
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;14713000;Leipzig;insg.;530;428;102;0;0;0;19;17;2;19;17;2;100;92;8;54;50;4;335;260;75;22;9;13;357;269;88
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;5316000;Leverkusen;vers.;27;23;4;0;0;0;8;8;0;8;8;0;5;5;0;1;1;0;13;9;4;0;0;0;13;9;4
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;5316000;Leverkusen;voll.;94;68;26;0;0;0;6;6;0;6;6;0;16;14;2;9;9;0;55;36;19;8;3;5;63;39;24
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;5316000;Leverkusen;insg.;121;91;30;0;0;0;14;14;0;14;14;0;21;19;2;10;10;0;68;45;23;8;3;5;76;48;28
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;1003000;Lübeck;vers.;32;24;8;0;0;0;1;1;0;1;1;0;5;5;0;5;3;2;20;14;6;1;1;0;21;15;6
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;1003000;Lübeck;voll.;102;83;19;0;0;0;2;2;0;2;2;0;17;16;1;11;11;0;64;49;15;8;5;3;72;54;18
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;1003000;Lübeck;insg.;134;107;27;0;0;0;3;3;0;3;3;0;22;21;1;16;14;2;84;63;21;9;6;3;93;69;24
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;7314000;Ludwigshafen am Rhein;vers.;47;34;13;0;0;0;9;6;3;9;6;3;8;8;0;5;4;1;23;16;7;2;0;2;25;16;9
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;7314000;Ludwigshafen am Rhein;voll.;141;118;23;0;0;0;35;29;6;35;29;6;34;34;0;8;7;1;56;43;13;8;5;3;64;48;16
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;7314000;Ludwigshafen am Rhein;insg.;188;152;36;0;0;0;44;35;9;44;35;9;42;42;0;13;11;2;79;59;20;10;5;5;89;64;25
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;15003000;Magdeburg;vers.;59;50;9;0;0;0;13;13;0;13;13;0;11;9;2;7;7;0;21;18;3;7;3;4;28;21;7
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;15003000;Magdeburg;voll.;218;176;42;0;0;0;9;7;2;9;7;2;50;44;6;25;23;2;110;92;18;24;10;14;134;102;32
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;15003000;Magdeburg;insg.;277;226;51;0;0;0;22;20;2;22;20;2;61;53;8;32;30;2;131;110;21;31;13;18;162;123;39
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;7315000;Mainz;vers.;28;24;4;0;0;0;2;2;0;2;2;0;4;4;0;4;4;0;16;12;4;2;2;0;18;14;4
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;7315000;Mainz;voll.;115;89;26;0;0;0;5;5;0;5;5;0;23;23;0;14;13;1;60;43;17;13;5;8;73;48;25
210000;Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB;7315000;Mainz;insg.;143;113;30;0;0;0;7;7;0;7;7;0;27;27;0;18;17;1;76;55;21;15;7;8;91;62;29
