Schluessel,Straftat,Gemeindeschluessel,Stadt,Sexus,gesamt,Alter_unter_6,Alter_6_bis_8,Alter_8_bis_10,Alter_10_bis_12,Alter_12_bis_14,Kinder_gesamt,Alter_14_bis_16,Alter_16_bis_18,Jugendliche_gesamt,Alter_18_bis_21,unter_21_gesamt,Alter_21_bis_23,Alter_23_bis_25,Alter_21_bis_25,Alter_25_bis_30,Alter_30_bis_40,Alter_40_bis_50,Alter_50_bis_60,Alter_ueber_60,Erwachsene_gesamt,Jahr
219000,Raubueberfaelle in Wohnungen,16053000,Jena,W,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2016
219000,Raubueberfaelle in Wohnungen,8212000,Karlsruhe,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
219000,Raubueberfaelle in Wohnungen,6611000,Kassel,W,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,2,2016
219000,Raubueberfaelle in Wohnungen,1002000,Kiel,W,3,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,2,2016
219000,Raubueberfaelle in Wohnungen,7111000,Koblenz,W,4,0,0,0,0,1,1,1,1,2,0,3,0,0,0,0,1,0,0,0,1,2016
219000,Raubueberfaelle in Wohnungen,5315000,Koeln,W,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,1,0,1,1,5,2016
219000,Raubueberfaelle in Wohnungen,5114000,Krefeld,W,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2016
219000,Raubueberfaelle in Wohnungen,14713000,Leipzig,W,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,3,0,0,0,5,2016
219000,Raubueberfaelle in Wohnungen,5316000,Leverkusen,W,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2016
219000,Raubueberfaelle in Wohnungen,1003000,Luebeck,W,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2016
219000,Raubueberfaelle in Wohnungen,7314000,Ludwigshafen am Rhein,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
219000,Raubueberfaelle in Wohnungen,15003000,Magdeburg,W,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2016
219000,Raubueberfaelle in Wohnungen,7315000,Mainz,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
219000,Raubueberfaelle in Wohnungen,8222000,Mannheim,W,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2016
219000,Raubueberfaelle in Wohnungen,5170024,Moers,W,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2016
219000,Raubueberfaelle in Wohnungen,5116000,Moenchengladbach,W,7,0,0,0,0,0,0,0,1,1,1,2,2,0,2,1,0,2,0,0,5,2016
219000,Raubueberfaelle in Wohnungen,5117000,Muelheim an der Ruhr,W,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2016
219000,Raubueberfaelle in Wohnungen,9162000,Muenchen,W,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,2016
219000,Raubueberfaelle in Wohnungen,5515000,Muenster,W,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2016
219000,Raubueberfaelle in Wohnungen,5162024,Neuss,W,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2016
219000,Raubueberfaelle in Wohnungen,9564000,Nuernberg,W,3,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,3,2016
219000,Raubueberfaelle in Wohnungen,5119000,Oberhausen,W,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2016
219000,Raubueberfaelle in Wohnungen,6413000,Offenbach am Main,W,2,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,2016
219000,Raubueberfaelle in Wohnungen,3403000,Oldenburg (Oldenburg),W,2,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,2016
219000,Raubueberfaelle in Wohnungen,3404000,Osnabrueck,W,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2016
219000,Raubueberfaelle in Wohnungen,5774032,Paderborn,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
219000,Raubueberfaelle in Wohnungen,8231000,Pforzheim,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
219000,Raubueberfaelle in Wohnungen,12054000,Potsdam,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
219000,Raubueberfaelle in Wohnungen,5562032,Recklinghausen,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
219000,Raubueberfaelle in Wohnungen,9362000,Regensburg,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
219000,Raubueberfaelle in Wohnungen,5120000,Remscheid,W,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,2,2016
219000,Raubueberfaelle in Wohnungen,8415061,Reutlingen,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
219000,Raubueberfaelle in Wohnungen,13003000,Rostock,W,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2016
219000,Raubueberfaelle in Wohnungen,10041100,Saarbruecken,W,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,2016
219000,Raubueberfaelle in Wohnungen,3102000,Salzgitter,W,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2016
219000,Raubueberfaelle in Wohnungen,13004000,Schwerin,W,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2016
219000,Raubueberfaelle in Wohnungen,5970040,Siegen,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
219000,Raubueberfaelle in Wohnungen,5122000,Solingen,W,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2016
219000,Raubueberfaelle in Wohnungen,8111000,Stuttgart,W,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,2,2016
219000,Raubueberfaelle in Wohnungen,7211000,Trier,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
219000,Raubueberfaelle in Wohnungen,8421000,Ulm,W,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2016
219000,Raubueberfaelle in Wohnungen,6414000,Wiesbaden,W,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2016
219000,Raubueberfaelle in Wohnungen,3103000,Wolfsburg,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
219000,Raubueberfaelle in Wohnungen,5124000,Wuppertal,W,3,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,2,2016
219000,Raubueberfaelle in Wohnungen,9663000,Wuerzburg,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
219000,Raubueberfaelle in Wohnungen,5334002,Aachen,X,18,0,0,0,0,0,0,0,0,0,1,1,2,2,4,3,1,7,2,0,17,2016
219000,Raubueberfaelle in Wohnungen,9761000,Augsburg,X,17,0,0,0,0,0,0,0,3,3,1,4,0,0,0,3,7,2,1,0,13,2016
219000,Raubueberfaelle in Wohnungen,5378004,Bergisch Gladbach,X,7,0,0,0,0,0,0,0,0,0,0,0,1,3,4,1,0,2,0,0,7,2016
219000,Raubueberfaelle in Wohnungen,11000000,Berlin,X,228,0,0,0,0,1,1,10,6,16,39,56,15,14,29,48,58,24,11,2,172,2016
219000,Raubueberfaelle in Wohnungen,5711000,Bielefeld,X,18,0,0,0,0,0,0,1,3,4,2,6,0,3,3,5,3,0,1,0,12,2016
219000,Raubueberfaelle in Wohnungen,5911000,Bochum,X,22,0,0,0,0,0,0,1,1,2,1,3,2,3,5,2,8,3,1,0,19,2016
219000,Raubueberfaelle in Wohnungen,5314000,Bonn,X,21,0,0,0,0,0,0,1,0,1,1,2,2,2,4,4,8,1,2,0,19,2016
219000,Raubueberfaelle in Wohnungen,5512000,Bottrop,X,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,3,2016
219000,Raubueberfaelle in Wohnungen,3101000,Braunschweig,X,10,0,0,0,0,0,0,0,0,0,2,2,1,0,1,1,4,2,0,0,8,2016
219000,Raubueberfaelle in Wohnungen,4011000,Bremen,X,29,0,0,0,0,0,0,1,3,4,2,6,2,3,5,6,6,4,2,0,23,2016
219000,Raubueberfaelle in Wohnungen,4012000,Bremerhaven,X,8,0,0,0,0,0,0,0,0,0,2,2,2,1,3,0,2,1,0,0,6,2016
219000,Raubueberfaelle in Wohnungen,14511000,Chemnitz,X,19,0,0,0,0,0,0,0,0,0,1,1,2,3,5,5,7,1,0,0,18,2016
219000,Raubueberfaelle in Wohnungen,6411000,Darmstadt,X,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,3,2016
219000,Raubueberfaelle in Wohnungen,5913000,Dortmund,X,63,0,0,0,0,0,0,2,8,10,8,18,5,9,14,11,10,8,2,0,45,2016
219000,Raubueberfaelle in Wohnungen,14612000,Dresden,X,49,0,0,0,0,0,0,2,3,5,5,10,4,4,8,13,14,4,0,0,39,2016
219000,Raubueberfaelle in Wohnungen,5112000,Duisburg,X,42,0,0,0,0,0,0,2,4,6,4,10,3,1,4,7,10,7,2,2,32,2016
219000,Raubueberfaelle in Wohnungen,5111000,Duesseldorf,X,33,0,0,0,0,0,0,0,3,3,10,13,2,6,8,4,5,2,1,0,20,2016
219000,Raubueberfaelle in Wohnungen,16051000,Erfurt,X,20,0,0,0,0,0,0,2,3,5,3,8,3,1,4,3,4,0,1,0,12,2016
219000,Raubueberfaelle in Wohnungen,9562000,Erlangen,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
219000,Raubueberfaelle in Wohnungen,5113000,Essen,X,47,0,0,0,0,0,0,1,0,1,6,7,3,4,7,12,12,9,0,0,40,2016
219000,Raubueberfaelle in Wohnungen,6412000,Frankfurt am Main,X,56,0,0,0,0,0,0,3,5,8,13,21,13,5,18,8,6,3,0,0,35,2016
219000,Raubueberfaelle in Wohnungen,8311000,Freiburg im Breisgau,X,11,0,0,0,0,0,0,0,3,3,0,3,2,1,3,1,3,1,0,0,8,2016
219000,Raubueberfaelle in Wohnungen,9563000,Fuerth,X,7,0,0,0,0,0,0,0,0,0,1,1,3,1,4,0,2,0,0,0,6,2016
219000,Raubueberfaelle in Wohnungen,5513000,Gelsenkirchen,X,26,0,0,0,0,0,0,1,3,4,1,5,1,3,4,3,8,5,1,0,21,2016
219000,Raubueberfaelle in Wohnungen,3152012,Goettingen,X,9,0,0,0,0,0,0,0,1,1,0,1,0,1,1,2,4,1,0,0,8,2016
219000,Raubueberfaelle in Wohnungen,5914000,Hagen,X,7,0,0,0,0,0,0,0,1,1,0,1,0,2,2,1,2,1,0,0,6,2016
219000,Raubueberfaelle in Wohnungen,15002000,Halle (Saale),X,9,0,0,0,0,0,0,0,2,2,1,3,1,0,1,1,4,0,0,0,6,2016
219000,Raubueberfaelle in Wohnungen,2000000,Hamburg,X,98,0,0,0,0,0,0,1,6,7,10,17,9,17,26,25,16,10,4,0,81,2016
219000,Raubueberfaelle in Wohnungen,5915000,Hamm,X,16,0,0,0,0,0,0,0,1,1,4,5,2,0,2,3,5,1,0,0,11,2016
219000,Raubueberfaelle in Wohnungen,3241001,Hannover,X,37,0,0,0,0,0,0,0,0,0,5,5,3,3,6,11,11,3,0,1,32,2016
219000,Raubueberfaelle in Wohnungen,8221000,Heidelberg,X,5,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,3,0,0,0,3,2016
219000,Raubueberfaelle in Wohnungen,8121000,Heilbronn,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016
219000,Raubueberfaelle in Wohnungen,5916000,Herne,X,7,0,0,0,0,0,0,0,0,0,2,2,1,0,1,2,1,1,0,0,5,2016
219000,Raubueberfaelle in Wohnungen,3254021,Hildesheim,X,4,0,0,0,0,0,0,0,2,2,0,2,0,0,0,2,0,0,0,0,2,2016
219000,Raubueberfaelle in Wohnungen,9161000,Ingolstadt,X,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,2016
219000,Raubueberfaelle in Wohnungen,16053000,Jena,X,5,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,4,0,0,0,4,2016
219000,Raubueberfaelle in Wohnungen,8212000,Karlsruhe,X,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2016
219000,Raubueberfaelle in Wohnungen,6611000,Kassel,X,16,0,0,0,0,0,0,0,0,0,2,2,0,2,2,5,5,1,1,0,14,2016
219000,Raubueberfaelle in Wohnungen,1002000,Kiel,X,30,0,0,0,0,0,0,0,2,2,6,8,3,3,6,3,8,2,3,0,22,2016
219000,Raubueberfaelle in Wohnungen,7111000,Koblenz,X,17,0,0,0,0,1,1,1,2,3,7,11,1,1,2,3,1,0,0,0,6,2016
219000,Raubueberfaelle in Wohnungen,5315000,Koeln,X,63,0,0,0,0,0,0,1,2,3,3,6,2,8,10,10,20,10,4,3,57,2016
219000,Raubueberfaelle in Wohnungen,5114000,Krefeld,X,11,0,0,0,0,0,0,0,1,1,1,2,1,1,2,3,2,2,0,0,9,2016
219000,Raubueberfaelle in Wohnungen,14713000,Leipzig,X,36,0,0,0,0,0,0,0,0,0,4,4,1,5,6,5,18,1,2,0,32,2016
219000,Raubueberfaelle in Wohnungen,5316000,Leverkusen,X,10,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,6,1,1,0,9,2016
219000,Raubueberfaelle in Wohnungen,1003000,Luebeck,X,23,0,0,0,0,0,0,2,3,5,4,9,1,2,3,5,4,1,1,0,14,2016
219000,Raubueberfaelle in Wohnungen,7314000,Ludwigshafen am Rhein,X,8,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,4,1,0,0,7,2016
219000,Raubueberfaelle in Wohnungen,15003000,Magdeburg,X,11,0,0,0,0,0,0,0,0,0,2,2,1,0,1,4,3,1,0,0,9,2016
219000,Raubueberfaelle in Wohnungen,7315000,Mainz,X,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,5,2016
219000,Raubueberfaelle in Wohnungen,8222000,Mannheim,X,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,4,0,0,5,2016
219000,Raubueberfaelle in Wohnungen,5170024,Moers,X,14,0,0,0,0,0,0,0,3,3,4,7,2,0,2,1,1,0,3,0,7,2016
219000,Raubueberfaelle in Wohnungen,5116000,Moenchengladbach,X,30,0,0,0,0,0,0,0,2,2,9,11,5,1,6,6,2,5,0,0,19,2016
219000,Raubueberfaelle in Wohnungen,5117000,Muelheim an der Ruhr,X,12,0,0,0,0,1,1,2,0,2,1,4,0,0,0,2,5,0,1,0,8,2016
219000,Raubueberfaelle in Wohnungen,9162000,Muenchen,X,24,0,0,0,0,0,0,1,1,2,5,7,1,3,4,5,6,1,1,0,17,2016
219000,Raubueberfaelle in Wohnungen,5515000,Muenster,X,6,0,0,0,0,0,0,0,0,0,1,1,1,1,2,1,1,1,0,0,5,2016
219000,Raubueberfaelle in Wohnungen,5162024,Neuss,X,9,0,0,0,0,0,0,0,0,0,5,5,1,0,1,2,0,1,0,0,4,2016
219000,Raubueberfaelle in Wohnungen,9564000,Nuernberg,X,21,0,0,0,0,0,0,0,0,0,1,1,1,5,6,3,5,4,1,1,20,2016
219000,Raubueberfaelle in Wohnungen,5119000,Oberhausen,X,15,0,0,0,0,0,0,0,1,1,5,6,1,1,2,5,2,0,0,0,9,2016
219000,Raubueberfaelle in Wohnungen,6413000,Offenbach am Main,X,17,0,0,0,0,0,0,0,7,7,5,12,1,1,2,1,0,1,1,0,5,2016
219000,Raubueberfaelle in Wohnungen,3403000,Oldenburg (Oldenburg),X,14,0,0,0,0,0,0,0,2,2,1,3,3,3,6,1,3,0,1,0,11,2016
219000,Raubueberfaelle in Wohnungen,3404000,Osnabrueck,X,7,0,0,0,0,0,0,0,0,0,2,2,0,0,0,3,2,0,0,0,5,2016
219000,Raubueberfaelle in Wohnungen,5774032,Paderborn,X,4,0,0,0,0,0,0,1,0,1,1,2,1,0,1,0,1,0,0,0,2,2016
219000,Raubueberfaelle in Wohnungen,8231000,Pforzheim,X,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,2016
219000,Raubueberfaelle in Wohnungen,12054000,Potsdam,X,10,0,0,0,0,0,0,2,4,6,0,6,0,0,0,2,0,0,2,0,4,2016
219000,Raubueberfaelle in Wohnungen,5562032,Recklinghausen,X,4,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,3,2016
219000,Raubueberfaelle in Wohnungen,9362000,Regensburg,X,11,0,0,0,0,0,0,0,2,2,1,3,0,2,2,2,3,1,0,0,8,2016
219000,Raubueberfaelle in Wohnungen,5120000,Remscheid,X,10,0,0,0,0,0,0,0,0,0,2,2,2,1,3,3,1,1,0,0,8,2016
219000,Raubueberfaelle in Wohnungen,8415061,Reutlingen,X,3,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,0,0,0,0,1,2016
219000,Raubueberfaelle in Wohnungen,13003000,Rostock,X,17,0,0,0,0,0,0,0,1,1,1,2,1,2,3,4,7,0,1,0,15,2016
219000,Raubueberfaelle in Wohnungen,10041100,Saarbruecken,X,25,0,0,0,0,0,0,0,0,0,2,2,2,5,7,8,6,1,0,1,23,2016
219000,Raubueberfaelle in Wohnungen,3102000,Salzgitter,X,11,0,0,0,0,0,0,1,0,1,0,1,3,2,5,1,1,2,1,0,10,2016
219000,Raubueberfaelle in Wohnungen,13004000,Schwerin,X,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,6,2016
219000,Raubueberfaelle in Wohnungen,5970040,Siegen,X,5,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,2,0,0,3,2016
219000,Raubueberfaelle in Wohnungen,5122000,Solingen,X,8,0,0,0,0,0,0,0,0,0,2,2,1,1,2,0,2,1,1,0,6,2016
219000,Raubueberfaelle in Wohnungen,8111000,Stuttgart,X,23,0,0,0,0,0,0,2,1,3,4,7,0,1,1,4,5,4,1,1,16,2016
219000,Raubueberfaelle in Wohnungen,7211000,Trier,X,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,5,2016
219000,Raubueberfaelle in Wohnungen,8421000,Ulm,X,3,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,2,2016
219000,Raubueberfaelle in Wohnungen,6414000,Wiesbaden,X,14,0,0,0,0,0,0,0,3,3,5,8,1,0,1,0,4,0,1,0,6,2016
219000,Raubueberfaelle in Wohnungen,3103000,Wolfsburg,X,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2016
219000,Raubueberfaelle in Wohnungen,5124000,Wuppertal,X,25,0,0,0,0,0,0,0,2,2,4,6,4,2,6,2,9,2,0,0,19,2016
219000,Raubueberfaelle in Wohnungen,9663000,Wuerzburg,X,3,0,0,0,0,0,0,0,2,2,1,3,0,0,0,0,0,0,0,0,0,2016
222000,"Gefaehrliche und schwere Koerperverletzung, Verstuemmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB",5334002,Aachen,M,613,0,0,1,3,6,10,22,49,71,75,156,54,43,97,113,115,66,42,24,457,2016
222000,"Gefaehrliche und schwere Koerperverletzung, Verstuemmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB",9761000,Augsburg,M,688,0,0,5,2,6,13,21,66,87,105,205,72,58,130,97,110,86,38,22,483,2016
222000,"Gefaehrliche und schwere Koerperverletzung, Verstuemmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB",5378004,Bergisch Gladbach,M,171,0,0,0,2,3,5,9,16,25,31,61,17,13,30,19,22,17,14,8,110,2016
222000,"Gefaehrliche und schwere Koerperverletzung, Verstuemmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB",11000000,Berlin,M,"7,762",5,22,65,121,183,396,324,545,869,891,"2,156",510,503,"1,013","1,214","1,680",957,490,252,"5,606",2016
222000,"Gefaehrliche und schwere Koerperverletzung, Verstuemmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB",5711000,Bielefeld,M,609,0,0,3,9,19,31,29,29,58,100,189,40,45,85,106,112,66,35,16,420,2016
222000,"Gefaehrliche und schwere Koerperverletzung, Verstuemmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB",5911000,Bochum,M,826,1,2,1,12,26,42,45,75,120,123,285,63,56,119,125,157,81,39,20,541,2016
222000,"Gefaehrliche und schwere Koerperverletzung, Verstuemmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB",5314000,Bonn,M,666,0,0,2,18,14,34,24,53,77,77,188,65,57,122,89,123,83,39,22,478,2016
222000,"Gefaehrliche und schwere Koerperverletzung, Verstuemmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB",5512000,Bottrop,M,228,0,0,0,0,2,2,18,12,30,31,63,13,23,36,26,43,42,8,10,165,2016
222000,"Gefaehrliche und schwere Koerperverletzung, Verstuemmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB",3101000,Braunschweig,M,629,0,0,2,3,7,12,18,38,56,83,151,69,58,127,118,127,54,34,18,478,2016
222000,"Gefaehrliche und schwere Koerperverletzung, Verstuemmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB",4011000,Bremen,M,"1,490",0,0,2,6,15,23,77,167,244,230,497,128,116,244,218,254,173,71,33,993,2016
222000,"Gefaehrliche und schwere Koerperverletzung, Verstuemmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB",4012000,Bremerhaven,M,359,0,0,1,0,8,9,9,27,36,46,91,24,31,55,48,90,37,24,14,268,2016
222000,"Gefaehrliche und schwere Koerperverletzung, Verstuemmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB",14511000,Chemnitz,M,422,0,0,3,2,5,10,23,51,74,38,122,31,46,77,73,86,33,23,8,300,2016
222000,"Gefaehrliche und schwere Koerperverletzung, Verstuemmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB",6411000,Darmstadt,M,266,0,0,0,0,4,4,16,24,40,36,80,13,18,31,44,53,29,19,10,186,2016
222000,"Gefaehrliche und schwere Koerperverletzung, Verstuemmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB",5913000,Dortmund,M,"1,803",0,3,7,17,30,57,62,118,180,237,474,147,140,287,329,347,212,111,43,"1,329",2016
222000,"Gefaehrliche und schwere Koerperverletzung, Verstuemmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB",14612000,Dresden,M,829,0,0,4,5,11,20,17,29,46,106,172,60,80,140,183,201,82,31,20,657,2016
222000,"Gefaehrliche und schwere Koerperverletzung, Verstuemmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB",5112000,Duisburg,M,"1,280",0,4,9,22,41,76,66,93,159,137,372,93,65,158,195,239,173,96,47,908,2016
222000,"Gefaehrliche und schwere Koerperverletzung, Verstuemmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB",5111000,Duesseldorf,M,"1,404",0,0,1,6,19,26,52,115,167,197,390,141,104,245,225,285,173,62,24,"1,014",2016
222000,"Gefaehrliche und schwere Koerperverletzung, Verstuemmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB",16051000,Erfurt,M,456,1,1,2,5,8,17,19,33,52,64,133,38,46,84,79,94,36,19,11,323,2016
222000,"Gefaehrliche und schwere Koerperverletzung, Verstuemmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB",9562000,Erlangen,M,173,0,0,0,0,2,2,8,14,22,40,64,21,15,36,27,19,14,11,2,109,2016
222000,"Gefaehrliche und schwere Koerperverletzung, Verstuemmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB",5113000,Essen,M,"1,102",0,2,6,10,19,37,54,80,134,138,309,70,92,162,184,214,146,50,37,793,2016
222000,"Gefaehrliche und schwere Koerperverletzung, Verstuemmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB",6412000,Frankfurt am Main,M,"1,760",0,0,5,14,28,47,50,107,157,224,428,124,120,244,312,352,232,115,77,"1,332",2016
222000,"Gefaehrliche und schwere Koerperverletzung, Verstuemmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB",8311000,Freiburg im Breisgau,M,621,0,0,6,3,11,20,24,63,87,101,208,67,64,131,95,97,49,31,10,413,2016
222000,"Gefaehrliche und schwere Koerperverletzung, Verstuemmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB",9563000,Fuerth,M,174,0,0,1,4,6,11,5,12,17,17,45,12,11,23,24,37,27,15,3,129,2016
222000,"Gefaehrliche und schwere Koerperverletzung, Verstuemmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB",5513000,Gelsenkirchen,M,760,0,0,7,6,17,30,39,65,104,103,237,80,70,150,121,114,81,34,23,523,2016
222000,"Gefaehrliche und schwere Koerperverletzung, Verstuemmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB",3152012,Goettingen,M,340,0,0,1,4,8,13,17,24,41,54,108,33,30,63,61,51,35,17,5,232,2016
222000,"Gefaehrliche und schwere Koerperverletzung, Verstuemmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB",5914000,Hagen,M,326,0,1,0,6,12,19,16,29,45,51,115,25,16,41,58,53,26,24,9,211,2016
222000,"Gefaehrliche und schwere Koerperverletzung, Verstuemmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB",15002000,Halle (Saale),M,471,0,1,9,5,6,21,25,34,59,47,127,32,31,63,86,108,46,27,14,344,2016
222000,"Gefaehrliche und schwere Koerperverletzung, Verstuemmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB",2000000,Hamburg,M,"4,970",2,29,53,79,116,279,210,363,573,600,"1,452",371,315,686,756,"1,051",564,301,160,"3,518",2016
222000,"Gefaehrliche und schwere Koerperverletzung, Verstuemmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB",5915000,Hamm,M,367,0,0,1,3,5,9,16,31,47,42,98,27,25,52,64,80,34,24,15,269,2016
222000,"Gefaehrliche und schwere Koerperverletzung, Verstuemmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB",3241001,Hannover,M,"1,935",0,2,8,12,18,40,53,66,119,300,459,184,141,325,343,444,216,99,49,"1,476",2016
222000,"Gefaehrliche und schwere Koerperverletzung, Verstuemmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB",8221000,Heidelberg,M,438,0,0,1,4,2,7,16,23,39,92,138,62,36,98,78,67,25,18,14,300,2016
222000,"Gefaehrliche und schwere Koerperverletzung, Verstuemmelung weiblicher Genitalien §§ 224, 226, 226a, 231 StGB",8121000,Heilbronn,M,229,0,0,0,1,4,5,10,30,40,42,87,21,15,36,33,38,17,9,9,142,2016
