Schluessel;Straftat;Gemeindeschluessel;Stadt;Fallstatus;Oper insgesamt;Opfer maennlich;Opfer weiblich;Opfer - Kinder bis unter 6 Jahre - insgesamt;Opfer - Kinder bis unter 6 Jahre - maennlich;Opfer - Kinder bis unter 6 Jahre - weiblich;Opfer Kinder 6 bis unter 14 Jahre - insgesamt;Opfer Kinder 6 bis unter 14 Jahre - maennlich;Opfer Kinder 6 bis unter 14 Jahre - weiblich;Opfer Kinder bis 14 Jahre- insgesamt;Opfer Kinder bis 14 Jahre- maennlich;Opfer Kinder bis 14 Jahre- weiblich;Opfer Jugendliche 14 bis unter 18 Jahre - insgesamt;Opfer Jugendliche 14 bis unter 18 Jahre - maennlich;Opfer Jugendliche 14 bis unter 18 Jahre - weiblich;Opfer - Heranwachsende 18 bis unter 21 Jahre - insgesamt;Opfer - Heranwachsende 18 bis unter 21 Jahre - maennlich;Opfer - Heranwachsende 18 bis unter 21 Jahre - weiblich;Opfer Erwachsene 21 bis unter 60 Jahre - insgesamt;Opfer Erwachsene 21 bis unter 60 Jahre - maennlich;Opfer Erwachsene 21 bis unter 60 Jahre - weiblich;Opfer - Erwachsene 60 Jahre und aelter - insgesamt;Opfer - Erwachsene 60 Jahre und aelter - maennlich;Opfer - Erwachsene 60 Jahre und aelter - weiblich;Opfer Erwachsene - insgesamt;Opfer Erwachsene - maennlich;Opfer Erwachsene - weiblich;Jahr
222000;Gefaehrliche und schwere Koerperverletzung, Verstuemmelung weiblicher Genitalien;16053000;Jena;insg.;231;177;54;7;7;0;5;2;3;12;9;3;5;2;3;27;19;8;180;143;37;7;4;3;187;147;40;2020
222000;Gefaehrliche und schwere Koerperverletzung, Verstuemmelung weiblicher Genitalien;7312000;Kaiserslautern;insg.;452;341;111;2;1;1;20;14;6;22;15;7;58;43;15;95;76;19;266;198;68;11;9;2;277;207;70;2020
222000;Gefaehrliche und schwere Koerperverletzung, Verstuemmelung weiblicher Genitalien;8212000;Karlsruhe;insg.;736;578;158;37;36;1;21;12;9;58;48;10;53;37;16;85;66;19;509;402;107;31;25;6;540;427;113;2020
222000;Gefaehrliche und schwere Koerperverletzung, Verstuemmelung weiblicher Genitalien;6611000;Kassel;insg.;770;566;204;4;4;0;20;9;11;24;13;11;52;32;20;66;60;6;601;443;158;27;18;9;628;461;167;2020
222000;Gefaehrliche und schwere Koerperverletzung, Verstuemmelung weiblicher Genitalien;1002000;Kiel;insg.;638;483;155;2;2;0;15;7;8;17;9;8;58;44;14;81;64;17;458;352;106;24;14;10;482;366;116;2020
222000;Gefaehrliche und schwere Koerperverletzung, Verstuemmelung weiblicher Genitalien;7111000;Koblenz;insg.;502;375;127;4;2;2;12;8;4;16;10;6;42;30;12;58;49;9;372;278;94;14;8;6;386;286;100;2020
222000;Gefaehrliche und schwere Koerperverletzung, Verstuemmelung weiblicher Genitalien;5315000;Koeln;insg.;4422;3144;1278;18;10;8;143;104;39;161;114;47;336;226;110;440;319;121;3294;2350;944;191;135;56;3485;2485;1000;2020
222000;Gefaehrliche und schwere Koerperverletzung, Verstuemmelung weiblicher Genitalien;5114000;Krefeld;insg.;602;436;166;2;1;1;41;30;11;43;31;12;56;44;12;69;56;13;405;284;121;29;21;8;434;305;129;2020
222000;Gefaehrliche und schwere Koerperverletzung, Verstuemmelung weiblicher Genitalien;14713000;Leipzig;insg.;1539;1157;382;9;6;3;41;28;13;50;34;16;111;61;50;151;122;29;1170;897;273;57;43;14;1227;940;287;2020
222000;Gefaehrliche und schwere Koerperverletzung, Verstuemmelung weiblicher Genitalien;5316000;Leverkusen;insg.;456;313;143;1;0;1;13;9;4;14;9;5;55;37;18;35;26;9;324;223;101;28;18;10;352;241;111;2020
222000;Gefaehrliche und schwere Koerperverletzung, Verstuemmelung weiblicher Genitalien;1003000;Luebeck;insg.;663;472;191;7;5;2;25;18;7;32;23;9;53;33;20;62;47;15;478;337;141;38;32;6;516;369;147;2020
222000;Gefaehrliche und schwere Koerperverletzung, Verstuemmelung weiblicher Genitalien;7314000;Ludwigshafen am Rhein;insg.;667;490;177;3;2;1;49;31;18;52;33;19;67;54;13;63;54;9;450;324;126;35;25;10;485;349;136;2020
222000;Gefaehrliche und schwere Koerperverletzung, Verstuemmelung weiblicher Genitalien;15003000;Magdeburg;insg.;737;545;192;5;3;2;33;20;13;38;23;15;76;56;20;77;53;24;521;399;122;25;14;11;546;413;133;2020
222000;Gefaehrliche und schwere Koerperverletzung, Verstuemmelung weiblicher Genitalien;7315000;Mainz;insg.;581;447;134;1;1;0;28;18;10;29;19;10;64;48;16;65;46;19;407;321;86;16;13;3;423;334;89;2020
222000;Gefaehrliche und schwere Koerperverletzung, Verstuemmelung weiblicher Genitalien;8222000;Mannheim;insg.;822;600;222;6;4;2;33;23;10;39;27;12;60;44;16;91;73;18;588;429;159;44;27;17;632;456;176;2020
222000;Gefaehrliche und schwere Koerperverletzung, Verstuemmelung weiblicher Genitalien;5170024;Moers;insg.;208;149;59;5;3;2;12;9;3;17;12;5;19;16;3;33;27;6;122;86;36;17;8;9;139;94;45;2020
222000;Gefaehrliche und schwere Koerperverletzung, Verstuemmelung weiblicher Genitalien;5116000;Moenchengladbach;insg.;697;467;230;2;1;1;25;16;9;27;17;10;59;40;19;76;47;29;498;336;162;37;27;10;535;363;172;2020
222000;Gefaehrliche und schwere Koerperverletzung, Verstuemmelung weiblicher Genitalien;5117000;Muelheim an der Ruhr;insg.;287;184;103;1;0;1;16;9;7;17;9;8;36;27;9;20;13;7;198;126;72;16;9;7;214;135;79;2020
222000;Gefaehrliche und schwere Koerperverletzung, Verstuemmelung weiblicher Genitalien;9162000;Muenchen;insg.;3491;2570;921;24;12;12;81;49;32;105;61;44;307;235;72;355;277;78;2594;1912;682;130;85;45;2724;1997;727;2020
222000;Gefaehrliche und schwere Koerperverletzung, Verstuemmelung weiblicher Genitalien;5515000;Muenster;insg.;667;482;185;7;5;2;27;16;11;34;21;13;55;39;16;83;60;23;471;345;126;24;17;7;495;362;133;2020
222000;Gefaehrliche und schwere Koerperverletzung, Verstuemmelung weiblicher Genitalien;5162024;Neuss;insg.;282;194;88;6;3;3;17;12;5;23;15;8;26;16;10;35;25;10;181;124;57;17;14;3;198;138;60;2020
222000;Gefaehrliche und schwere Koerperverletzung, Verstuemmelung weiblicher Genitalien;9564000;Nuernberg;insg.;1365;1022;343;8;6;2;69;53;16;77;59;18;108;76;32;135;113;22;982;729;253;63;45;18;1045;774;271;2020
222000;Gefaehrliche und schwere Koerperverletzung, Verstuemmelung weiblicher Genitalien;5119000;Oberhausen;insg.;452;302;150;3;1;2;21;12;9;24;13;11;56;35;21;47;39;8;313;210;103;12;5;7;325;215;110;2020
222000;Gefaehrliche und schwere Koerperverletzung, Verstuemmelung weiblicher Genitalien;6413000;Offenbach am Main;insg.;284;205;79;2;1;1;21;13;8;23;14;9;37;27;10;16;10;6;195;148;47;13;6;7;208;154;54;2020
222000;Gefaehrliche und schwere Koerperverletzung, Verstuemmelung weiblicher Genitalien;3403000;Oldenburg (Oldenburg);insg.;354;266;88;0;0;0;14;9;5;14;9;5;22;12;10;47;39;8;257;197;60;14;9;5;271;206;65;2020
222000;Gefaehrliche und schwere Koerperverletzung, Verstuemmelung weiblicher Genitalien;3404000;Osnabrueck;insg.;585;438;147;0;0;0;25;12;13;25;12;13;51;33;18;59;39;20;426;341;85;24;13;11;450;354;96;2020
222000;Gefaehrliche und schwere Koerperverletzung, Verstuemmelung weiblicher Genitalien;5774032;Paderborn;insg.;396;294;102;2;1;1;12;8;4;14;9;5;43;33;10;42;34;8;277;205;72;20;13;7;297;218;79;2020
222000;Gefaehrliche und schwere Koerperverletzung, Verstuemmelung weiblicher Genitalien;8231000;Pforzheim;insg.;374;288;86;1;1;0;13;10;3;14;11;3;57;40;17;37;30;7;249;197;52;17;10;7;266;207;59;2020
222000;Gefaehrliche und schwere Koerperverletzung, Verstuemmelung weiblicher Genitalien;12054000;Potsdam;insg.;289;209;80;1;0;1;8;7;1;9;7;2;20;12;8;32;27;5;212;155;57;16;8;8;228;163;65;2020
222000;Gefaehrliche und schwere Koerperverletzung, Verstuemmelung weiblicher Genitalien;5562032;Recklinghausen;insg.;287;196;91;0;0;0;13;10;3;13;10;3;19;14;5;26;17;9;217;147;70;12;8;4;229;155;74;2020
222000;Gefaehrliche und schwere Koerperverletzung, Verstuemmelung weiblicher Genitalien;9362000;Regensburg;insg.;418;321;97;3;3;0;5;5;0;8;8;0;35;31;4;48;45;3;308;227;81;19;10;9;327;237;90;2020
222000;Gefaehrliche und schwere Koerperverletzung, Verstuemmelung weiblicher Genitalien;5120000;Remscheid;insg.;222;159;63;2;2;0;11;11;0;13;13;0;28;22;6;31;26;5;139;92;47;11;6;5;150;98;52;2020
222000;Gefaehrliche und schwere Koerperverletzung, Verstuemmelung weiblicher Genitalien;8415061;Reutlingen;insg.;297;236;61;2;2;0;6;4;2;8;6;2;34;29;5;44;34;10;198;157;41;13;10;3;211;167;44;2020
222000;Gefaehrliche und schwere Koerperverletzung, Verstuemmelung weiblicher Genitalien;13003000;Rostock;insg.;495;345;150;2;2;0;46;23;23;48;25;23;52;40;12;56;36;20;317;230;87;22;14;8;339;244;95;2020
222000;Gefaehrliche und schwere Koerperverletzung, Verstuemmelung weiblicher Genitalien;10041100;Saarbruecken;insg.;834;633;201;2;2;0;30;21;9;32;23;9;82;60;22;86;67;19;581;447;134;53;36;17;634;483;151;2020
222000;Gefaehrliche und schwere Koerperverletzung, Verstuemmelung weiblicher Genitalien;3102000;Salzgitter;insg.;273;197;76;1;1;0;19;14;5;20;15;5;30;22;8;27;22;5;181;127;54;15;11;4;196;138;58;2020
222000;Gefaehrliche und schwere Koerperverletzung, Verstuemmelung weiblicher Genitalien;13004000;Schwerin;insg.;279;186;93;5;3;2;36;26;10;41;29;12;28;12;16;25;21;4;172;118;54;13;6;7;185;124;61;2020
222000;Gefaehrliche und schwere Koerperverletzung, Verstuemmelung weiblicher Genitalien;5970040;Siegen;insg.;234;183;51;0;0;0;9;7;2;9;7;2;17;12;5;30;22;8;169;136;33;9;6;3;178;142;36;2020
222000;Gefaehrliche und schwere Koerperverletzung, Verstuemmelung weiblicher Genitalien;5122000;Solingen;insg.;332;217;115;5;1;4;17;10;7;22;11;11;40;29;11;36;24;12;212;137;75;22;16;6;234;153;81;2020
222000;Gefaehrliche und schwere Koerperverletzung, Verstuemmelung weiblicher Genitalien;8111000;Stuttgart;insg.;2321;1830;491;8;6;2;49;30;19;57;36;21;183;125;58;312;256;56;1690;1357;333;79;56;23;1769;1413;356;2020
222000;Gefaehrliche und schwere Koerperverletzung, Verstuemmelung weiblicher Genitalien;7211000;Trier;insg.;282;216;66;0;0;0;2;1;1;2;1;1;27;18;9;37;29;8;211;165;46;5;3;2;216;168;48;2020
222000;Gefaehrliche und schwere Koerperverletzung, Verstuemmelung weiblicher Genitalien;8421000;Ulm;insg.;319;232;87;0;0;0;9;5;4;9;5;4;37;27;10;35;26;9;226;166;60;12;8;4;238;174;64;2020
222000;Gefaehrliche und schwere Koerperverletzung, Verstuemmelung weiblicher Genitalien;6414000;Wiesbaden;insg.;872;620;252;3;1;2;33;16;17;36;17;19;61;49;12;122;95;27;612;433;179;41;26;15;653;459;194;2020
222000;Gefaehrliche und schwere Koerperverletzung, Verstuemmelung weiblicher Genitalien;3103000;Wolfsburg;insg.;226;162;64;3;0;3;8;6;2;11;6;5;26;15;11;31;22;9;148;113;35;10;6;4;158;119;39;2020
222000;Gefaehrliche und schwere Koerperverletzung, Verstuemmelung weiblicher Genitalien;5124000;Wuppertal;insg.;1137;743;394;9;3;6;76;43;33;85;46;39;116;83;33;116;82;34;766;491;275;54;41;13;820;532;288;2020
222000;Gefaehrliche und schwere Koerperverletzung, Verstuemmelung weiblicher Genitalien;9663000;Wuerzburg;insg.;343;256;87;2;1;1;8;5;3;10;6;4;26;16;10;50;39;11;245;189;56;12;6;6;257;195;62;2020
224000;Vorsaetzliche einfache Koerperverletzung;5334002;Aachen;insg.;1752;1006;746;15;13;2;61;40;21;76;53;23;99;47;52;143;89;54;1312;743;569;122;74;48;1434;817;617;2020
224000;Vorsaetzliche einfache Koerperverletzung;9761000;Augsburg;insg.;2264;1413;851;22;10;12;99;65;34;121;75;46;149;93;56;250;143;107;1634;1042;592;110;60;50;1744;1102;642;2020
224000;Vorsaetzliche einfache Koerperverletzung;5378004;Bergisch Gladbach;insg.;549;288;261;6;1;5;22;15;7;28;16;12;47;19;28;40;28;12;382;194;188;52;31;21;434;225;209;2020
224000;Vorsaetzliche einfache Koerperverletzung;11000000;Berlin;insg.;31793;18752;13041;253;148;105;1781;1161;620;2034;1309;725;1873;1114;759;1866;1018;848;23953;14086;9867;2067;1225;842;26020;15311;10709;2020
224000;Vorsaetzliche einfache Koerperverletzung;5711000;Bielefeld;insg.;1681;909;772;13;8;5;76;50;26;89;58;31;101;57;44;141;76;65;1244;656;588;106;62;44;1350;718;632;2020
224000;Vorsaetzliche einfache Koerperverletzung;5911000;Bochum;insg.;2366;1329;1037;22;14;8;119;82;37;141;96;45;201;134;67;187;90;97;1667;918;749;170;91;79;1837;1009;828;2020
224000;Vorsaetzliche einfache Koerperverletzung;5314000;Bonn;insg.;2031;1151;880;15;7;8;77;43;34;92;50;42;138;82;56;191;112;79;1448;810;638;162;97;65;1610;907;703;2020
224000;Vorsaetzliche einfache Koerperverletzung;5512000;Bottrop;insg.;488;236;252;3;2;1;30;14;16;33;16;17;45;20;25;38;23;15;335;162;173;37;15;22;372;177;195;2020
224000;Vorsaetzliche einfache Koerperverletzung;3101000;Braunschweig;insg.;1477;873;604;8;6;2;79;39;40;87;45;42;132;73;59;148;95;53;1023;613;410;87;47;40;1110;660;450;2020
224000;Vorsaetzliche einfache Koerperverletzung;4011000;Bremen;insg.;4225;2581;1644;23;11;12;140;91;49;163;102;61;238;135;103;328;212;116;3215;1966;1249;281;166;115;3496;2132;1364;2020
224000;Vorsaetzliche einfache Koerperverletzung;4012000;Bremerhaven;insg.;991;567;424;6;4;2;55;39;16;61;43;18;91;40;51;75;42;33;702;400;302;62;42;20;764;442;322;2020
224000;Vorsaetzliche einfache Koerperverletzung;14511000;Chemnitz;insg.;1115;640;475;9;4;5;49;31;18;58;35;23;108;69;39;108;57;51;772;436;336;69;43;26;841;479;362;2020
224000;Vorsaetzliche einfache Koerperverletzung;6411000;Darmstadt;insg.;683;343;340;6;3;3;30;20;10;36;23;13;45;28;17;59;28;31;502;241;261;41;23;18;543;264;279;2020
224000;Vorsaetzliche einfache Koerperverletzung;5913000;Dortmund;insg.;4237;2286;1951;26;14;12;190;114;76;216;128;88;316;178;138;310;155;155;3122;1668;1454;273;157;116;3395;1825;1570;2020
224000;Vorsaetzliche einfache Koerperverletzung;14612000;Dresden;insg.;2748;1653;1095;36;26;10;177;114;63;213;140;73;242;155;87;250;149;101;1866;1110;756;177;99;78;2043;1209;834;2020
224000;Vorsaetzliche einfache Koerperverletzung;5112000;Duisburg;insg.;3246;1590;1656;32;19;13;201;110;91;233;129;104;278;149;129;216;109;107;2307;1085;1222;212;118;94;2519;1203;1316;2020
224000;Vorsaetzliche einfache Koerperverletzung;5111000;Duesseldorf;insg.;4269;2650;1619;23;10;13;143;96;47;166;106;60;307;189;118;420;279;141;3079;1896;1183;297;180;117;3376;2076;1300;2020
224000;Vorsaetzliche einfache Koerperverletzung;16051000;Erfurt;insg.;2036;1201;835;16;7;9;97;62;35;113;69;44;152;84;68;213;126;87;1446;863;583;112;59;53;1558;922;636;2020
224000;Vorsaetzliche einfache Koerperverletzung;9562000;Erlangen;insg.;446;260;186;3;3;0;8;5;3;11;8;3;27;16;11;48;27;21;333;193;140;27;16;11;360;209;151;2020
224000;Vorsaetzliche einfache Koerperverletzung;5113000;Essen;insg.;3107;1637;1470;22;13;9;189;116;73;211;129;82;226;124;102;189;92;97;2285;1179;1106;196;113;83;2481;1292;1189;2020
224000;Vorsaetzliche einfache Koerperverletzung;6412000;Frankfurt am Main;insg.;4597;2682;1915;37;25;12;103;70;33;140;95;45;189;105;84;278;126;152;3684;2164;1520;306;192;114;3990;2356;1634;2020
224000;Vorsaetzliche einfache Koerperverletzung;8311000;Freiburg im Breisgau;insg.;1958;1270;688;13;8;5;78;46;32;91;54;37;112;62;50;198;132;66;1379;899;480;178;123;55;1557;1022;535;2020
224000;Vorsaetzliche einfache Koerperverletzung;9563000;Fuerth;insg.;423;240;183;7;4;3;21;10;11;28;14;14;33;19;14;33;17;16;302;172;130;27;18;9;329;190;139;2020
224000;Vorsaetzliche einfache Koerperverletzung;5513000;Gelsenkirchen;insg.;1906;971;935;7;3;4;121;81;40;128;84;44;161;82;79;145;74;71;1327;652;675;145;79;66;1472;731;741;2020
224000;Vorsaetzliche einfache Koerperverletzung;3159016;Goettingen;insg.;913;539;374;5;4;1;26;16;10;31;20;11;47;23;24;90;54;36;676;401;275;69;41;28;745;442;303;2020
224000;Vorsaetzliche einfache Koerperverletzung;5754008;Guetersloh;insg.;501;266;235;3;2;1;21;9;12;24;11;13;28;18;10;36;27;9;369;187;182;44;23;21;413;210;203;2020
224000;Vorsaetzliche einfache Koerperverletzung;5914000;Hagen;insg.;1274;712;562;6;1;5;84;63;21;90;64;26;112;65;47;114;59;55;879;474;405;79;50;29;958;524;434;2020
224000;Vorsaetzliche einfache Koerperverletzung;15002000;Halle (Saale);insg.;2264;1360;904;18;10;8;160;107;53;178;117;61;179;107;72;206;119;87;1594;954;640;107;63;44;1701;1017;684;2020
224000;Vorsaetzliche einfache Koerperverletzung;2000000;Hamburg;insg.;15422;9125;6297;88;57;31;630;409;221;718;466;252;832;478;354;1138;641;497;11768;6968;4800;966;572;394;12734;7540;5194;2020
224000;Vorsaetzliche einfache Koerperverletzung;5915000;Hamm;insg.;1205;614;591;14;8;6;66;51;15;80;59;21;113;61;52;89;37;52;853;414;439;70;43;27;923;457;466;2020
224000;Vorsaetzliche einfache Koerperverletzung;3241001;Hannover;insg.;4960;3047;1913;31;17;14;214;148;66;245;165;80;332;163;169;398;261;137;3714;2283;1431;271;175;96;3985;2458;1527;2020
224000;Vorsaetzliche einfache Koerperverletzung;8221000;Heidelberg;insg.;820;523;297;7;6;1;28;22;6;35;28;7;32;22;10;59;37;22;614;391;223;80;45;35;694;436;258;2020
224000;Vorsaetzliche einfache Koerperverletzung;8121000;Heilbronn;insg.;697;432;265;4;4;0;26;18;8;30;22;8;48;28;20;48;33;15;526;318;208;45;31;14;571;349;222;2020
224000;Vorsaetzliche einfache Koerperverletzung;5916000;Herne;insg.;1079;535;544;5;3;2;51;40;11;56;43;13;91;45;46;111;48;63;755;370;385;66;29;37;821;399;422;2020
224000;Vorsaetzliche einfache Koerperverletzung;3254021;Hildesheim;insg.;752;387;365;4;2;2;39;24;15;43;26;17;75;34;41;69;25;44;520;269;251;45;33;12;565;302;263;2020
224000;Vorsaetzliche einfache Koerperverletzung;9161000;Ingolstadt;insg.;800;482;318;12;10;2;43;32;11;55;42;13;50;31;19;60;39;21;596;348;248;39;22;17;635;370;265;2020
224000;Vorsaetzliche einfache Koerperverletzung;16053000;Jena;insg.;508;318;190;4;4;0;25;20;5;29;24;5;43;21;22;39;17;22;381;247;134;16;9;7;397;256;141;2020
224000;Vorsaetzliche einfache Koerperverletzung;7312000;Kaiserslautern;insg.;1130;699;431;12;6;6;36;26;10;48;32;16;135;95;40;133;80;53;750;457;293;64;35;29;814;492;322;2020
224000;Vorsaetzliche einfache Koerperverletzung;8212000;Karlsruhe;insg.;1441;856;585;10;6;4;60;39;21;70;45;25;79;51;28;119;75;44;1066;625;441;107;60;47;1173;685;488;2020
224000;Vorsaetzliche einfache Koerperverletzung;6611000;Kassel;insg.;1194;632;562;8;4;4;45;28;17;53;32;21;82;48;34;94;47;47;890;453;437;75;52;23;965;505;460;2020
224000;Vorsaetzliche einfache Koerperverletzung;1002000;Kiel;insg.;1788;1088;700;6;4;2;77;51;26;83;55;28;125;81;44;146;90;56;1345;810;535;89;52;37;1434;862;572;2020
224000;Vorsaetzliche einfache Koerperverletzung;7111000;Koblenz;insg.;917;538;379;2;0;2;27;17;10;29;17;12;73;43;30;90;61;29;679;391;288;46;26;20;725;417;308;2020
224000;Vorsaetzliche einfache Koerperverletzung;5315000;Koeln;insg.;8993;5091;3902;48;30;18;320;209;111;368;239;129;490;268;222;682;408;274;6806;3805;3001;647;371;276;7453;4176;3277;2020
224000;Vorsaetzliche einfache Koerperverletzung;5114000;Krefeld;insg.;1802;970;832;14;8;6;88;65;23;102;73;29;147;84;63;146;78;68;1285;665;620;122;70;52;1407;735;672;2020
224000;Vorsaetzliche einfache Koerperverletzung;14713000;Leipzig;insg.;3311;1950;1361;32;19;13;154;102;52;186;121;65;233;118;115;261;165;96;2421;1421;1000;210;125;85;2631;1546;1085;2020
224000;Vorsaetzliche einfache Koerperverletzung;5316000;Leverkusen;insg.;987;515;472;2;0;2;40;24;16;42;24;18;81;36;45;89;56;33;705;354;351;70;45;25;775;399;376;2020
224000;Vorsaetzliche einfache Koerperverletzung;1003000;Luebeck;insg.;1814;1087;727;10;9;1;93;54;39;103;63;40;137;90;47;135;80;55;1310;774;536;129;80;49;1439;854;585;2020
224000;Vorsaetzliche einfache Koerperverletzung;7314000;Ludwigshafen am Rhein;insg.;1529;844;685;12;7;5;97;65;32;109;72;37;118;65;53;106;65;41;1110;587;523;86;55;31;1196;642;554;2020
224000;Vorsaetzliche einfache Koerperverletzung;15003000;Magdeburg;insg.;1558;924;634;8;5;3;101;65;36;109;70;39;125;68;57;119;68;51;1088;650;438;117;68;49;1205;718;487;2020
224000;Vorsaetzliche einfache Koerperverletzung;7315000;Mainz;insg.;1324;849;475;9;6;3;46;33;13;55;39;16;110;62;48;143;93;50;932;601;331;84;54;30;1016;655;361;2020
224000;Vorsaetzliche einfache Koerperverletzung;8222000;Mannheim;insg.;1676;902;774;7;5;2;82;52;30;89;57;32;120;70;50;125;64;61;1238;642;596;104;69;35;1342;711;631;2020
224000;Vorsaetzliche einfache Koerperverletzung;5170024;Moers;insg.;506;244;262;21;11;10;36;19;17;57;30;27;41;23;18;46;19;27;328;155;173;34;17;17;362;172;190;2020
224000;Vorsaetzliche einfache Koerperverletzung;5116000;Moenchengladbach;insg.;1599;820;779;10;8;2;57;35;22;67;43;24;104;56;48;138;72;66;1182;587;595;108;62;46;1290;649;641;2020
224000;Vorsaetzliche einfache Koerperverletzung;5117000;Muelheim an der Ruhr;insg.;675;370;305;8;5;3;35;28;7;43;33;10;61;41;20;50;23;27;463;241;222;58;32;26;521;273;248;2020
224000;Vorsaetzliche einfache Koerperverletzung;9162000;Muenchen;insg.;6952;4375;2577;43;24;19;239;147;92;282;171;111;398;267;131;510;322;188;5308;3343;1965;454;272;182;5762;3615;2147;2020
224000;Vorsaetzliche einfache Koerperverletzung;5515000;Muenster;insg.;1796;1034;762;11;9;2;53;40;13;64;49;15;130;83;47;202;118;84;1292;725;567;108;59;49;1400;784;616;2020
224000;Vorsaetzliche einfache Koerperverletzung;5162024;Neuss;insg.;865;465;400;7;2;5;23;16;7;30;18;12;77;46;31;83;48;35;611;317;294;64;36;28;675;353;322;2020
224000;Vorsaetzliche einfache Koerperverletzung;9564000;Nuernberg;insg.;3447;2155;1292;22;9;13;158;89;69;180;98;82;238;130;108;290;187;103;2552;1620;932;187;120;67;2739;1740;999;2020
224000;Vorsaetzliche einfache Koerperverletzung;5119000;Oberhausen;insg.;1212;616;596;8;3;5;76;53;23;84;56;28;101;46;55;101;46;55;836;418;418;90;50;40;926;468;458;2020
224000;Vorsaetzliche einfache Koerperverletzung;6413000;Offenbach am Main;insg.;576;228;348;3;1;2;28;16;12;31;17;14;34;12;22;39;17;22;433;160;273;39;22;17;472;182;290;2020
224000;Vorsaetzliche einfache Koerperverletzung;3403000;Oldenburg (Oldenburg);insg.;958;535;423;10;4;6;40;22;18;50;26;24;85;47;38;88;56;32;667;366;301;68;40;28;735;406;329;2020
224000;Vorsaetzliche einfache Koerperverletzung;3404000;Osnabrueck;insg.;918;521;397;7;5;2;53;30;23;60;35;25;80;49;31;71;45;26;651;366;285;56;26;30;707;392;315;2020
224000;Vorsaetzliche einfache Koerperverletzung;5774032;Paderborn;insg.;934;573;361;7;5;2;30;18;12;37;23;14;79;55;24;92;59;33;670;397;273;56;39;17;726;436;290;2020
224000;Vorsaetzliche einfache Koerperverletzung;8231000;Pforzheim;insg.;944;566;378;10;8;2;50;40;10;60;48;12;65;36;29;77;45;32;693;407;286;49;30;19;742;437;305;2020
224000;Vorsaetzliche einfache Koerperverletzung;12054000;Potsdam;insg.;969;564;405;9;4;5;78;50;28;87;54;33;69;43;26;84;56;28;656;373;283;73;38;35;729;411;318;2020
224000;Vorsaetzliche einfache Koerperverletzung;5562032;Recklinghausen;insg.;766;429;337;1;1;0;51;31;20;52;32;20;54;30;24;61;41;20;555;302;253;44;24;20;599;326;273;2020
224000;Vorsaetzliche einfache Koerperverletzung;9362000;Regensburg;insg.;883;561;322;2;2;0;32;22;10;34;24;10;60;44;16;94;61;33;657;404;253;38;28;10;695;432;263;2020
224000;Vorsaetzliche einfache Koerperverletzung;5120000;Remscheid;insg.;687;371;316;4;3;1;35;26;9;39;29;10;52;36;16;57;27;30;494;249;245;45;30;15;539;279;260;2020
224000;Vorsaetzliche einfache Koerperverletzung;8415061;Reutlingen;insg.;653;394;259;1;0;1;42;26;16;43;26;17;61;45;16;67;43;24;447;264;183;35;16;19;482;280;202;2020
224000;Vorsaetzliche einfache Koerperverletzung;13003000;Rostock;insg.;1213;734;479;25;14;11;94;56;38;119;70;49;104;55;49;97;64;33;807;486;321;86;59;27;893;545;348;2020
224000;Vorsaetzliche einfache Koerperverletzung;10041100;Saarbruecken;insg.;1814;1020;794;13;9;4;87;48;39;100;57;43;129;75;54;157;84;73;1320;745;575;108;59;49;1428;804;624;2020
224000;Vorsaetzliche einfache Koerperverletzung;3102000;Salzgitter;insg.;693;386;307;5;1;4;55;41;14;60;42;18;84;55;29;64;32;32;456;240;216;29;17;12;485;257;228;2020
224000;Vorsaetzliche einfache Koerperverletzung;13004000;Schwerin;insg.;752;455;297;11;7;4;60;45;15;71;52;19;83;47;36;70;41;29;480;284;196;48;31;17;528;315;213;2020
224000;Vorsaetzliche einfache Koerperverletzung;5970040;Siegen;insg.;744;433;311;3;2;1;34;22;12;37;24;13;67;31;36;90;58;32;512;295;217;38;25;13;550;320;230;2020
224000;Vorsaetzliche einfache Koerperverletzung;5122000;Solingen;insg.;882;431;451;7;1;6;51;38;13;58;39;19;86;52;34;77;35;42;591;266;325;70;39;31;661;305;356;2020
224000;Vorsaetzliche einfache Koerperverletzung;8111000;Stuttgart;insg.;4958;3098;1860;57;43;14;199;133;66;256;176;80;304;159;145;494;327;167;3593;2262;1331;311;174;137;3904;2436;1468;2020
224000;Vorsaetzliche einfache Koerperverletzung;7211000;Trier;insg.;894;563;331;2;1;1;21;13;8;23;14;9;62;44;18;113;73;40;647;406;241;49;26;23;696;432;264;2020
224000;Vorsaetzliche einfache Koerperverletzung;8421000;Ulm;insg.;744;441;303;5;2;3;31;18;13;36;20;16;37;19;18;53;32;21;566;336;230;52;34;18;618;370;248;2020
224000;Vorsaetzliche einfache Koerperverletzung;6414000;Wiesbaden;insg.;1844;962;882;15;8;7;61;34;27;76;42;34;127;61;66;168;96;72;1345;691;654;128;72;56;1473;763;710;2020
224000;Vorsaetzliche einfache Koerperverletzung;3103000;Wolfsburg;insg.;686;401;285;8;8;0;36;26;10;44;34;10;54;36;18;48;23;25;482;271;211;58;37;21;540;308;232;2020
