Schluessel,Straftat,Gemeindeschluessel,Stadt,Sexus,gesamt,Alter_unter_6,Alter_6_bis_8,Alter_8_bis_10,Alter_10_bis_12,Alter_12_bis_14,Kinder_gesamt,Alter_14_bis_16,Alter_16_bis_18,Jugendliche_gesamt,Alter_18_bis_21,unter_21_gesamt,Alter_21_bis_23,Alter_23_bis_25,Alter_21_bis_25,Alter_25_bis_30,Alter_30_bis_40,Alter_40_bis_50,Alter_50_bis_60,Alter_ueber_60,Erwachsene_gesamt,Jahr
212000,"Raub, räuberische Erpressung auf/gegen sonstige Kassenräume und Geschäfte",8111000,Stuttgart,X,3,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,1,0,0,3,2021
212000,"Raub, räuberische Erpressung auf/gegen sonstige Kassenräume und Geschäfte",7211000,Trier,M,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2021
212000,"Raub, räuberische Erpressung auf/gegen sonstige Kassenräume und Geschäfte",7211000,Trier,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
212000,"Raub, räuberische Erpressung auf/gegen sonstige Kassenräume und Geschäfte",7211000,Trier,X,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2021
212000,"Raub, räuberische Erpressung auf/gegen sonstige Kassenräume und Geschäfte",8421000,Ulm,M,6,0,0,0,0,0,0,0,1,1,3,4,0,0,0,1,0,1,0,0,2,2021
212000,"Raub, räuberische Erpressung auf/gegen sonstige Kassenräume und Geschäfte",8421000,Ulm,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
212000,"Raub, räuberische Erpressung auf/gegen sonstige Kassenräume und Geschäfte",8421000,Ulm,X,6,0,0,0,0,0,0,0,1,1,3,4,0,0,0,1,0,1,0,0,2,2021
212000,"Raub, räuberische Erpressung auf/gegen sonstige Kassenräume und Geschäfte",6414000,Wiesbaden,M,3,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,2,2021
212000,"Raub, räuberische Erpressung auf/gegen sonstige Kassenräume und Geschäfte",6414000,Wiesbaden,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
212000,"Raub, räuberische Erpressung auf/gegen sonstige Kassenräume und Geschäfte",6414000,Wiesbaden,X,3,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,2,2021
212000,"Raub, räuberische Erpressung auf/gegen sonstige Kassenräume und Geschäfte",3103000,Wolfsburg,M,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,2021
212000,"Raub, räuberische Erpressung auf/gegen sonstige Kassenräume und Geschäfte",3103000,Wolfsburg,W,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2021
212000,"Raub, räuberische Erpressung auf/gegen sonstige Kassenräume und Geschäfte",3103000,Wolfsburg,X,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,2021
212000,"Raub, räuberische Erpressung auf/gegen sonstige Kassenräume und Geschäfte",5124000,Wuppertal,M,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2021
212000,"Raub, räuberische Erpressung auf/gegen sonstige Kassenräume und Geschäfte",5124000,Wuppertal,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
212000,"Raub, räuberische Erpressung auf/gegen sonstige Kassenräume und Geschäfte",5124000,Wuppertal,X,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2021
212000,"Raub, räuberische Erpressung auf/gegen sonstige Kassenräume und Geschäfte",9663000,Würzburg,M,2,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,2021
212000,"Raub, räuberische Erpressung auf/gegen sonstige Kassenräume und Geschäfte",9663000,Würzburg,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
212000,"Raub, räuberische Erpressung auf/gegen sonstige Kassenräume und Geschäfte",9663000,Würzburg,X,2,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,2021
216000,Handtaschenraub,5334002,Aachen,M,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2,2021
216000,Handtaschenraub,5334002,Aachen,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
216000,Handtaschenraub,5334002,Aachen,X,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2,2021
216000,Handtaschenraub,9761000,Augsburg,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
216000,Handtaschenraub,9761000,Augsburg,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
216000,Handtaschenraub,9761000,Augsburg,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
216000,Handtaschenraub,5378004,Bergisch Gladbach,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
216000,Handtaschenraub,5378004,Bergisch Gladbach,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
216000,Handtaschenraub,5378004,Bergisch Gladbach,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
216000,Handtaschenraub,11000000,Berlin,M,32,0,0,0,0,1,1,7,4,11,2,14,3,3,6,6,4,1,1,0,18,2021
216000,Handtaschenraub,11000000,Berlin,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
216000,Handtaschenraub,11000000,Berlin,X,32,0,0,0,0,1,1,7,4,11,2,14,3,3,6,6,4,1,1,0,18,2021
216000,Handtaschenraub,5711000,Bielefeld,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
216000,Handtaschenraub,5711000,Bielefeld,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
216000,Handtaschenraub,5711000,Bielefeld,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
216000,Handtaschenraub,5911000,Bochum,M,3,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,1,2021
216000,Handtaschenraub,5911000,Bochum,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
216000,Handtaschenraub,5911000,Bochum,X,3,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,1,2021
216000,Handtaschenraub,5314000,Bonn,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
216000,Handtaschenraub,5314000,Bonn,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
216000,Handtaschenraub,5314000,Bonn,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
216000,Handtaschenraub,5512000,Bottrop,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
216000,Handtaschenraub,5512000,Bottrop,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
216000,Handtaschenraub,5512000,Bottrop,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
216000,Handtaschenraub,3101000,Braunschweig,M,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2021
216000,Handtaschenraub,3101000,Braunschweig,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
216000,Handtaschenraub,3101000,Braunschweig,X,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2021
216000,Handtaschenraub,4011000,Bremen,M,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,2,2021
216000,Handtaschenraub,4011000,Bremen,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
216000,Handtaschenraub,4011000,Bremen,X,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,2,2021
216000,Handtaschenraub,4012000,Bremerhaven,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
216000,Handtaschenraub,4012000,Bremerhaven,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
216000,Handtaschenraub,4012000,Bremerhaven,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
216000,Handtaschenraub,14511000,Chemnitz,M,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2021
216000,Handtaschenraub,14511000,Chemnitz,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
216000,Handtaschenraub,14511000,Chemnitz,X,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2021
216000,Handtaschenraub,12052000,Cottbus,M,2,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,2021
216000,Handtaschenraub,12052000,Cottbus,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
216000,Handtaschenraub,12052000,Cottbus,X,2,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,2021
216000,Handtaschenraub,6411000,Darmstadt,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
216000,Handtaschenraub,6411000,Darmstadt,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
216000,Handtaschenraub,6411000,Darmstadt,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
216000,Handtaschenraub,5913000,Dortmund,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
216000,Handtaschenraub,5913000,Dortmund,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
216000,Handtaschenraub,5913000,Dortmund,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
216000,Handtaschenraub,14612000,Dresden,M,5,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,2,1,0,0,4,2021
216000,Handtaschenraub,14612000,Dresden,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
216000,Handtaschenraub,14612000,Dresden,X,5,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,2,1,0,0,4,2021
216000,Handtaschenraub,5112000,Duisburg,M,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,2021
216000,Handtaschenraub,5112000,Duisburg,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
216000,Handtaschenraub,5112000,Duisburg,X,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,2021
216000,Handtaschenraub,5111000,Düsseldorf,M,3,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,0,0,0,0,1,2021
216000,Handtaschenraub,5111000,Düsseldorf,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
216000,Handtaschenraub,5111000,Düsseldorf,X,3,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,0,0,0,0,1,2021
216000,Handtaschenraub,16051000,Erfurt,M,2,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,2021
216000,Handtaschenraub,16051000,Erfurt,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
216000,Handtaschenraub,16051000,Erfurt,X,2,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,2021
216000,Handtaschenraub,9562000,Erlangen,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
216000,Handtaschenraub,9562000,Erlangen,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
216000,Handtaschenraub,9562000,Erlangen,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
216000,Handtaschenraub,5113000,Essen,M,3,0,0,0,0,1,1,1,0,1,0,2,0,0,0,0,1,0,0,0,1,2021
216000,Handtaschenraub,5113000,Essen,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
216000,Handtaschenraub,5113000,Essen,X,3,0,0,0,0,1,1,1,0,1,0,2,0,0,0,0,1,0,0,0,1,2021
216000,Handtaschenraub,6412000,Frankfurt am Main,M,8,0,0,0,0,0,0,0,0,0,1,1,0,0,0,4,2,1,0,0,7,2021
216000,Handtaschenraub,6412000,Frankfurt am Main,W,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,2021
216000,Handtaschenraub,6412000,Frankfurt am Main,X,9,0,0,0,0,0,0,1,0,1,1,2,0,0,0,4,2,1,0,0,7,2021
216000,Handtaschenraub,8311000,Freiburg im Breisgau,M,5,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,1,0,0,0,5,2021
216000,Handtaschenraub,8311000,Freiburg im Breisgau,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
216000,Handtaschenraub,8311000,Freiburg im Breisgau,X,5,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,1,0,0,0,5,2021
216000,Handtaschenraub,9563000,Fürth,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
216000,Handtaschenraub,9563000,Fürth,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
216000,Handtaschenraub,9563000,Fürth,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
216000,Handtaschenraub,5513000,Gelsenkirchen,M,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2021
216000,Handtaschenraub,5513000,Gelsenkirchen,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
216000,Handtaschenraub,5513000,Gelsenkirchen,X,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2021
216000,Handtaschenraub,3159016,Göttingen,M,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2021
216000,Handtaschenraub,3159016,Göttingen,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
216000,Handtaschenraub,3159016,Göttingen,X,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2021
216000,Handtaschenraub,5754008,Gütersloh,M,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2021
216000,Handtaschenraub,5754008,Gütersloh,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
216000,Handtaschenraub,5754008,Gütersloh,X,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2021
216000,Handtaschenraub,5914000,Hagen,M,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2021
216000,Handtaschenraub,5914000,Hagen,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
216000,Handtaschenraub,5914000,Hagen,X,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2021
216000,Handtaschenraub,15002000,Halle (Saale),M,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2021
216000,Handtaschenraub,15002000,Halle (Saale),W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
216000,Handtaschenraub,15002000,Halle (Saale),X,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,2021
216000,Handtaschenraub,2000000,Hamburg,M,23,0,0,0,0,1,1,0,3,3,2,6,2,2,4,2,5,6,0,0,17,2021
216000,Handtaschenraub,2000000,Hamburg,W,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,3,2021
216000,Handtaschenraub,2000000,Hamburg,X,26,0,0,0,0,1,1,0,3,3,2,6,2,2,4,2,6,6,0,2,20,2021
216000,Handtaschenraub,5915000,Hamm,M,4,0,0,0,0,0,0,0,2,2,0,2,1,0,1,1,0,0,0,0,2,2021
216000,Handtaschenraub,5915000,Hamm,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
216000,Handtaschenraub,5915000,Hamm,X,4,0,0,0,0,0,0,0,2,2,0,2,1,0,1,1,0,0,0,0,2,2021
216000,Handtaschenraub,3241001,Hannover,M,7,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,2,2,1,0,6,2021
216000,Handtaschenraub,3241001,Hannover,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
216000,Handtaschenraub,3241001,Hannover,X,7,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,2,2,1,0,6,2021
216000,Handtaschenraub,8221000,Heidelberg,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
216000,Handtaschenraub,8221000,Heidelberg,W,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2021
216000,Handtaschenraub,8221000,Heidelberg,X,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2021
216000,Handtaschenraub,8121000,Heilbronn,M,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2021
216000,Handtaschenraub,8121000,Heilbronn,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
216000,Handtaschenraub,8121000,Heilbronn,X,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2021
216000,Handtaschenraub,5916000,Herne,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
216000,Handtaschenraub,5916000,Herne,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
216000,Handtaschenraub,5916000,Herne,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
216000,Handtaschenraub,3254021,Hildesheim,M,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,3,2021
216000,Handtaschenraub,3254021,Hildesheim,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
216000,Handtaschenraub,3254021,Hildesheim,X,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,3,2021
216000,Handtaschenraub,9161000,Ingolstadt,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
216000,Handtaschenraub,9161000,Ingolstadt,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
216000,Handtaschenraub,9161000,Ingolstadt,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
216000,Handtaschenraub,16053000,Jena,M,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2021
216000,Handtaschenraub,16053000,Jena,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
216000,Handtaschenraub,16053000,Jena,X,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2021
216000,Handtaschenraub,7312000,Kaiserslautern,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
216000,Handtaschenraub,7312000,Kaiserslautern,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
216000,Handtaschenraub,7312000,Kaiserslautern,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
216000,Handtaschenraub,8212000,Karlsruhe,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
216000,Handtaschenraub,8212000,Karlsruhe,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
216000,Handtaschenraub,8212000,Karlsruhe,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
216000,Handtaschenraub,6611000,Kassel,M,7,0,0,0,0,0,0,2,3,5,1,6,0,0,0,0,1,0,0,0,1,2021
216000,Handtaschenraub,6611000,Kassel,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
216000,Handtaschenraub,6611000,Kassel,X,7,0,0,0,0,0,0,2,3,5,1,6,0,0,0,0,1,0,0,0,1,2021
216000,Handtaschenraub,1002000,Kiel,M,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2021
216000,Handtaschenraub,1002000,Kiel,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
216000,Handtaschenraub,1002000,Kiel,X,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2021
216000,Handtaschenraub,7111000,Koblenz,M,3,0,0,0,0,0,0,0,2,2,1,3,0,0,0,0,0,0,0,0,0,2021
216000,Handtaschenraub,7111000,Koblenz,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
216000,Handtaschenraub,7111000,Koblenz,X,3,0,0,0,0,0,0,0,2,2,1,3,0,0,0,0,0,0,0,0,0,2021
216000,Handtaschenraub,5315000,Köln,M,7,0,0,0,0,0,0,0,1,1,2,3,1,2,3,0,1,0,0,0,4,2021
216000,Handtaschenraub,5315000,Köln,W,3,0,0,0,0,1,1,1,0,1,0,2,0,0,0,0,0,0,1,0,1,2021
216000,Handtaschenraub,5315000,Köln,X,10,0,0,0,0,1,1,1,1,2,2,5,1,2,3,0,1,0,1,0,5,2021
216000,Handtaschenraub,5114000,Krefeld,M,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,5,2021
216000,Handtaschenraub,5114000,Krefeld,W,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2021
216000,Handtaschenraub,5114000,Krefeld,X,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,6,2021
216000,Handtaschenraub,14713000,Leipzig,M,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,6,2021
216000,Handtaschenraub,14713000,Leipzig,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
216000,Handtaschenraub,14713000,Leipzig,X,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,6,2021
216000,Handtaschenraub,5316000,Leverkusen,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
216000,Handtaschenraub,5316000,Leverkusen,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
216000,Handtaschenraub,5316000,Leverkusen,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
216000,Handtaschenraub,1003000,Lübeck,M,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2021
216000,Handtaschenraub,1003000,Lübeck,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
216000,Handtaschenraub,1003000,Lübeck,X,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2021
216000,Handtaschenraub,7314000,Ludwigshafen am Rhein,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
216000,Handtaschenraub,7314000,Ludwigshafen am Rhein,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
216000,Handtaschenraub,7314000,Ludwigshafen am Rhein,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
216000,Handtaschenraub,15003000,Magdeburg,M,3,0,0,0,0,0,0,0,0,0,1,1,2,0,2,0,0,0,0,0,2,2021
216000,Handtaschenraub,15003000,Magdeburg,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
216000,Handtaschenraub,15003000,Magdeburg,X,3,0,0,0,0,0,0,0,0,0,1,1,2,0,2,0,0,0,0,0,2,2021
216000,Handtaschenraub,7315000,Mainz,M,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2021
216000,Handtaschenraub,7315000,Mainz,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
216000,Handtaschenraub,7315000,Mainz,X,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2021
216000,Handtaschenraub,8222000,Mannheim,M,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2021
216000,Handtaschenraub,8222000,Mannheim,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
216000,Handtaschenraub,8222000,Mannheim,X,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2021
216000,Handtaschenraub,5170024,Moers,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
216000,Handtaschenraub,5170024,Moers,W,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2021
216000,Handtaschenraub,5170024,Moers,X,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2021
216000,Handtaschenraub,5116000,Mönchengladbach,M,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2021
216000,Handtaschenraub,5116000,Mönchengladbach,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
216000,Handtaschenraub,5116000,Mönchengladbach,X,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2021
216000,Handtaschenraub,5117000,Mülheim an der Ruhr,M,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2021
216000,Handtaschenraub,5117000,Mülheim an der Ruhr,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
216000,Handtaschenraub,5117000,Mülheim an der Ruhr,X,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2021
216000,Handtaschenraub,9162000,München,M,31,0,0,0,1,4,5,8,4,12,1,18,2,0,2,3,5,2,1,0,13,2021
216000,Handtaschenraub,9162000,München,W,4,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,3,2021
216000,Handtaschenraub,9162000,München,X,35,0,0,0,1,4,5,8,4,12,2,19,3,0,3,3,6,3,1,0,16,2021
216000,Handtaschenraub,5515000,Münster,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
216000,Handtaschenraub,5515000,Münster,W,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,2,2021
