Schluessel,Straftat,Gemeindeschluessel,Stadt,Sexus,gesamt,Alter_unter_6,Alter_6_bis_8,Alter_8_bis_10,Alter_10_bis_12,Alter_12_bis_14,Kinder_gesamt,Alter_14_bis_16,Alter_16_bis_18,Jugendliche_gesamt,Alter_18_bis_21,unter_21_gesamt,Alter_21_bis_23,Alter_23_bis_25,Alter_21_bis_25,Alter_25_bis_30,Alter_30_bis_40,Alter_40_bis_50,Alter_50_bis_60,Alter_ueber_60,Erwachsene_gesamt,Jahr
210000,"Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB",5114000,Krefeld,X,101,0,0,0,0,1,1,9,10,19,13,33,9,9,18,12,19,14,5,0,68,2017
210000,"Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB",14713000,Leipzig,M,314,0,0,0,3,5,8,14,35,49,35,92,20,24,44,74,74,21,6,3,222,2017
210000,"Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB",14713000,Leipzig,W,32,0,0,0,0,1,1,3,1,4,3,8,3,2,5,2,10,5,0,2,24,2017
210000,"Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB",14713000,Leipzig,X,346,0,0,0,3,6,9,17,36,53,38,100,23,26,49,76,84,26,6,5,246,2017
210000,"Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB",5316000,Leverkusen,M,83,0,0,0,0,2,2,15,12,27,10,39,1,9,10,3,22,4,5,0,44,2017
210000,"Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB",5316000,Leverkusen,W,4,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,2,0,0,0,3,2017
210000,"Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB",5316000,Leverkusen,X,87,0,0,0,0,3,3,15,12,27,10,40,2,9,11,3,24,4,5,0,47,2017
210000,"Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB",1003000,Lübeck,M,151,0,0,0,0,2,2,12,10,22,23,47,13,15,28,22,30,12,11,1,104,2017
210000,"Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB",1003000,Lübeck,W,14,0,0,0,0,0,0,2,0,2,2,4,0,0,0,3,4,2,0,1,10,2017
210000,"Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB",1003000,Lübeck,X,165,0,0,0,0,2,2,14,10,24,25,51,13,15,28,25,34,14,11,2,114,2017
210000,"Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB",7314000,Ludwigshafen am Rhein,M,134,0,0,0,1,14,15,24,30,54,29,98,4,5,9,10,10,6,0,1,36,2017
210000,"Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB",7314000,Ludwigshafen am Rhein,W,12,0,0,0,0,0,0,2,5,7,0,7,1,0,1,2,2,0,0,0,5,2017
210000,"Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB",7314000,Ludwigshafen am Rhein,X,146,0,0,0,1,14,15,26,35,61,29,105,5,5,10,12,12,6,0,1,41,2017
210000,"Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB",15003000,Magdeburg,M,124,0,0,0,0,1,1,9,18,27,18,46,12,8,20,21,24,10,3,0,78,2017
210000,"Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB",15003000,Magdeburg,W,19,0,0,0,0,0,0,2,0,2,3,5,2,0,2,4,3,3,1,1,14,2017
210000,"Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB",15003000,Magdeburg,X,143,0,0,0,0,1,1,11,18,29,21,51,14,8,22,25,27,13,4,1,92,2017
210000,"Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB",7315000,Mainz,M,85,0,0,0,0,0,0,3,23,26,21,47,3,4,7,14,7,6,1,3,38,2017
210000,"Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB",7315000,Mainz,W,10,0,0,0,0,0,0,1,5,6,1,7,1,0,1,0,0,1,1,0,3,2017
210000,"Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB",7315000,Mainz,X,95,0,0,0,0,0,0,4,28,32,22,54,4,4,8,14,7,7,2,3,41,2017
210000,"Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB",8222000,Mannheim,M,190,0,0,0,0,5,5,12,27,39,28,72,23,15,38,29,25,16,9,1,118,2017
210000,"Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB",8222000,Mannheim,W,8,0,0,0,0,0,0,2,0,2,0,2,0,0,0,3,2,0,1,0,6,2017
210000,"Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB",8222000,Mannheim,X,198,0,0,0,0,5,5,14,27,41,28,74,23,15,38,32,27,16,10,1,124,2017
210000,"Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB",5170024,Moers,M,28,0,0,0,0,0,0,4,2,6,3,9,6,0,6,5,5,2,1,0,19,2017
210000,"Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB",5170024,Moers,W,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,1,6,2017
210000,"Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB",5170024,Moers,X,34,0,0,0,0,0,0,4,2,6,3,9,6,0,6,5,8,4,1,1,25,2017
210000,"Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB",5116000,Mönchengladbach,M,126,0,0,0,0,0,0,12,9,21,20,41,10,8,18,26,32,9,0,0,85,2017
210000,"Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB",5116000,Mönchengladbach,W,12,0,0,0,0,0,0,2,1,3,1,4,2,1,3,2,1,2,0,0,8,2017
210000,"Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB",5116000,Mönchengladbach,X,138,0,0,0,0,0,0,14,10,24,21,45,12,9,21,28,33,11,0,0,93,2017
210000,"Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB",5117000,Mülheim an der Ruhr,M,45,0,0,0,0,2,2,8,7,15,1,18,3,3,6,2,11,5,2,1,27,2017
210000,"Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB",5117000,Mülheim an der Ruhr,W,12,0,0,0,0,0,0,2,3,5,2,7,0,0,0,1,3,0,1,0,5,2017
210000,"Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB",5117000,Mülheim an der Ruhr,X,57,0,0,0,0,2,2,10,10,20,3,25,3,3,6,3,14,5,3,1,32,2017
210000,"Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB",9162000,München,M,410,0,0,0,2,7,9,32,49,81,74,164,43,25,68,47,76,37,8,10,246,2017
210000,"Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB",9162000,München,W,59,0,0,2,0,0,2,9,6,15,6,23,2,3,5,11,11,6,2,1,36,2017
210000,"Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB",9162000,München,X,469,0,0,2,2,7,11,41,55,96,80,187,45,28,73,58,87,43,10,11,282,2017
210000,"Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB",5515000,Münster,M,109,0,0,0,2,2,4,11,16,27,18,49,8,9,17,15,20,6,2,0,60,2017
210000,"Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB",5515000,Münster,W,17,0,0,0,0,1,1,3,3,6,1,8,0,2,2,3,1,3,0,0,9,2017
210000,"Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB",5515000,Münster,X,126,0,0,0,2,3,5,14,19,33,19,57,8,11,19,18,21,9,2,0,69,2017
210000,"Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB",5162024,Neuss,M,66,0,0,0,0,2,2,3,11,14,19,35,5,4,9,5,10,3,3,1,31,2017
210000,"Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB",5162024,Neuss,W,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,2017
210000,"Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB",5162024,Neuss,X,67,0,0,0,0,2,2,3,11,14,19,35,6,4,10,5,10,3,3,1,32,2017
210000,"Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB",9564000,Nürnberg,M,230,0,0,0,1,3,4,15,19,34,36,74,18,9,27,42,55,15,11,6,156,2017
210000,"Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB",9564000,Nürnberg,W,33,0,0,0,0,0,0,1,0,1,6,7,5,3,8,6,6,4,1,1,26,2017
210000,"Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB",9564000,Nürnberg,X,263,0,0,0,1,3,4,16,19,35,42,81,23,12,35,48,61,19,12,7,182,2017
210000,"Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB",5119000,Oberhausen,M,111,0,0,0,0,4,4,16,21,37,23,64,9,11,20,11,9,4,3,0,47,2017
210000,"Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB",5119000,Oberhausen,W,17,0,0,0,0,3,3,2,3,5,1,9,0,0,0,4,2,1,1,0,8,2017
210000,"Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB",5119000,Oberhausen,X,128,0,0,0,0,7,7,18,24,42,24,73,9,11,20,15,11,5,4,0,55,2017
210000,"Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB",6413000,Offenbach am Main,M,94,0,0,0,1,5,6,10,19,29,15,50,8,5,13,11,10,6,2,2,44,2017
210000,"Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB",6413000,Offenbach am Main,W,8,0,0,0,0,0,0,0,2,2,3,5,0,0,0,0,2,1,0,0,3,2017
210000,"Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB",6413000,Offenbach am Main,X,102,0,0,0,1,5,6,10,21,31,18,55,8,5,13,11,12,7,2,2,47,2017
210000,"Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB",3403000,Oldenburg (Oldenburg),M,91,0,0,0,0,2,2,5,19,24,20,46,6,1,7,13,17,5,3,0,45,2017
210000,"Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB",3403000,Oldenburg (Oldenburg),W,7,0,0,0,0,0,0,0,2,2,1,3,0,1,1,1,2,0,0,0,4,2017
210000,"Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB",3403000,Oldenburg (Oldenburg),X,98,0,0,0,0,2,2,5,21,26,21,49,6,2,8,14,19,5,3,0,49,2017
210000,"Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB",3404000,Osnabrück,M,105,0,0,0,0,0,0,8,11,19,15,34,11,7,18,13,27,9,3,1,71,2017
210000,"Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB",3404000,Osnabrück,W,14,0,0,0,0,0,0,0,2,2,2,4,1,2,3,1,5,1,0,0,10,2017
210000,"Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB",3404000,Osnabrück,X,119,0,0,0,0,0,0,8,13,21,17,38,12,9,21,14,32,10,3,1,81,2017
210000,"Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB",5774032,Paderborn,M,78,0,0,0,0,0,0,9,15,24,11,35,9,9,18,9,9,5,1,1,43,2017
210000,"Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB",5774032,Paderborn,W,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2017
210000,"Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB",5774032,Paderborn,X,79,0,0,0,0,0,0,9,15,24,12,36,9,9,18,9,9,5,1,1,43,2017
210000,"Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB",8231000,Pforzheim,M,66,0,0,1,0,2,3,11,13,24,12,39,4,3,7,6,11,3,0,0,27,2017
210000,"Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB",8231000,Pforzheim,W,6,0,0,0,0,0,0,0,2,2,0,2,0,0,0,1,3,0,0,0,4,2017
210000,"Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB",8231000,Pforzheim,X,72,0,0,1,0,2,3,11,15,26,12,41,4,3,7,7,14,3,0,0,31,2017
210000,"Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB",12054000,Potsdam,M,78,0,0,0,0,0,0,9,8,17,8,25,8,7,15,14,20,3,1,0,53,2017
210000,"Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB",12054000,Potsdam,W,6,0,0,0,0,2,2,1,1,2,0,4,0,0,0,1,1,0,0,0,2,2017
210000,"Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB",12054000,Potsdam,X,84,0,0,0,0,2,2,10,9,19,8,29,8,7,15,15,21,3,1,0,55,2017
210000,"Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB",5562032,Recklinghausen,M,88,0,0,0,0,4,4,3,13,16,6,26,9,5,14,12,19,10,5,2,62,2017
210000,"Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB",5562032,Recklinghausen,W,8,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,2,2,0,0,8,2017
210000,"Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB",5562032,Recklinghausen,X,96,0,0,0,0,4,4,3,13,16,6,26,10,5,15,15,21,12,5,2,70,2017
210000,"Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB",9362000,Regensburg,M,67,0,0,0,0,0,0,4,7,11,6,17,4,4,8,18,16,3,5,0,50,2017
210000,"Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB",9362000,Regensburg,W,9,0,0,0,0,0,0,2,0,2,1,3,1,1,2,0,4,0,0,0,6,2017
210000,"Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB",9362000,Regensburg,X,76,0,0,0,0,0,0,6,7,13,7,20,5,5,10,18,20,3,5,0,56,2017
210000,"Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB",5120000,Remscheid,M,30,0,0,0,0,0,0,0,2,2,7,9,1,4,5,4,7,2,3,0,21,2017
210000,"Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB",5120000,Remscheid,W,3,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,2,2017
210000,"Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB",5120000,Remscheid,X,33,0,0,0,0,0,0,1,2,3,7,10,1,4,5,4,8,3,3,0,23,2017
210000,"Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB",8415061,Reutlingen,M,45,0,0,0,0,2,2,3,8,11,8,21,1,4,5,5,7,6,1,0,24,2017
210000,"Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB",8415061,Reutlingen,W,6,0,0,0,0,1,1,1,0,1,0,2,0,1,1,0,2,1,0,0,4,2017
210000,"Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB",8415061,Reutlingen,X,51,0,0,0,0,3,3,4,8,12,8,23,1,5,6,5,9,7,1,0,28,2017
210000,"Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB",13003000,Rostock,M,103,0,0,0,1,0,1,12,7,19,15,35,7,1,8,29,24,5,0,2,68,2017
210000,"Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB",13003000,Rostock,W,14,0,0,0,0,0,0,2,0,2,0,2,0,1,1,2,4,2,2,1,12,2017
210000,"Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB",13003000,Rostock,X,117,0,0,0,1,0,1,14,7,21,15,37,7,2,9,31,28,7,2,3,80,2017
210000,"Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB",10041100,Saarbrücken,M,133,0,0,1,0,2,3,7,18,25,17,45,11,7,18,20,31,16,3,0,88,2017
210000,"Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB",10041100,Saarbrücken,W,30,0,0,0,1,1,2,2,4,6,4,12,0,1,1,6,5,5,1,0,18,2017
210000,"Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB",10041100,Saarbrücken,X,163,0,0,1,1,3,5,9,22,31,21,57,11,8,19,26,36,21,4,0,106,2017
210000,"Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB",3102000,Salzgitter,M,41,0,0,0,0,0,0,3,9,12,7,19,2,2,4,7,6,1,4,0,22,2017
210000,"Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB",3102000,Salzgitter,W,10,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,5,1,2,0,8,2017
210000,"Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB",3102000,Salzgitter,X,51,0,0,0,0,0,0,3,9,12,9,21,2,2,4,7,11,2,6,0,30,2017
210000,"Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB",13004000,Schwerin,M,57,0,0,0,0,2,2,6,10,16,8,26,5,5,10,4,11,4,1,1,31,2017
210000,"Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB",13004000,Schwerin,W,5,0,0,0,0,0,0,2,1,3,0,3,0,0,0,2,0,0,0,0,2,2017
210000,"Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB",13004000,Schwerin,X,62,0,0,0,0,2,2,8,11,19,8,29,5,5,10,6,11,4,1,1,33,2017
210000,"Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB",5970040,Siegen,M,44,0,0,0,0,1,1,2,6,8,3,12,6,5,11,6,13,2,0,0,32,2017
210000,"Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB",5970040,Siegen,W,8,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,1,0,1,0,8,2017
210000,"Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB",5970040,Siegen,X,52,0,0,0,0,1,1,2,6,8,3,12,7,7,14,9,14,2,1,0,40,2017
210000,"Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB",5122000,Solingen,M,94,0,0,0,2,3,5,7,18,25,18,48,14,3,17,11,9,8,1,0,46,2017
210000,"Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB",5122000,Solingen,W,8,0,0,0,0,0,0,1,2,3,0,3,0,0,0,0,2,2,1,0,5,2017
210000,"Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB",5122000,Solingen,X,102,0,0,0,2,3,5,8,20,28,18,51,14,3,17,11,11,10,2,0,51,2017
210000,"Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB",8111000,Stuttgart,M,322,0,0,0,1,10,11,15,34,49,51,111,23,13,36,57,59,33,19,7,211,2017
210000,"Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB",8111000,Stuttgart,W,29,0,0,0,0,0,0,2,3,5,4,9,2,2,4,3,3,7,3,0,20,2017
210000,"Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB",8111000,Stuttgart,X,351,0,0,0,1,10,11,17,37,54,55,120,25,15,40,60,62,40,22,7,231,2017
210000,"Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB",7211000,Trier,M,61,0,0,0,0,0,0,3,8,11,14,25,7,5,12,8,9,5,1,1,36,2017
210000,"Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB",7211000,Trier,W,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,0,0,6,2017
210000,"Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB",7211000,Trier,X,67,0,0,0,0,0,0,3,8,11,14,25,7,6,13,9,11,7,1,1,42,2017
210000,"Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB",8421000,Ulm,M,42,0,0,0,0,0,0,0,8,8,9,17,5,1,6,8,6,4,0,1,25,2017
210000,"Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB",8421000,Ulm,W,3,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,2,2017
210000,"Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB",8421000,Ulm,X,45,0,0,0,0,0,0,0,9,9,9,18,6,1,7,8,7,4,0,1,27,2017
210000,"Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB",6414000,Wiesbaden,M,153,0,0,0,0,2,2,12,29,41,33,76,12,9,21,11,28,12,4,1,77,2017
210000,"Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB",6414000,Wiesbaden,W,15,0,0,0,0,0,0,1,3,4,3,7,0,0,0,1,4,1,1,1,8,2017
210000,"Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB",6414000,Wiesbaden,X,168,0,0,0,0,2,2,13,32,45,36,83,12,9,21,12,32,13,5,2,85,2017
210000,"Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB",3103000,Wolfsburg,M,40,0,0,0,0,0,0,2,2,4,2,6,3,1,4,13,11,1,4,1,34,2017
210000,"Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB",3103000,Wolfsburg,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
210000,"Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB",3103000,Wolfsburg,X,40,0,0,0,0,0,0,2,2,4,2,6,3,1,4,13,11,1,4,1,34,2017
210000,"Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB",5124000,Wuppertal,M,188,0,0,1,3,6,10,14,18,32,40,82,14,11,25,24,31,16,9,1,106,2017
210000,"Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB",5124000,Wuppertal,W,28,0,0,0,0,4,4,3,3,6,5,15,3,0,3,4,3,2,0,1,13,2017
210000,"Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB",5124000,Wuppertal,X,216,0,0,1,3,10,14,17,21,38,45,97,17,11,28,28,34,18,9,2,119,2017
210000,"Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB",9663000,Würzburg,M,42,0,0,0,0,0,0,1,8,9,6,15,5,2,7,9,5,6,0,0,27,2017
210000,"Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB",9663000,Würzburg,W,3,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,1,0,0,1,2017
210000,"Raub, räuberische Erpressung und räuberischer Angriff auf Kraftfahrer §§ 249-252, 255, 316a StGB",9663000,Würzburg,X,45,0,0,0,0,0,0,1,9,10,7,17,5,2,7,9,5,7,0,0,28,2017
211000,"Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen",5334002,Aachen,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
211000,"Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen",5334002,Aachen,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
211000,"Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen",5334002,Aachen,X,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
211000,"Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen",9761000,Augsburg,M,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2017
211000,"Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen",9761000,Augsburg,W,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
211000,"Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen",9761000,Augsburg,X,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2017
211000,"Raub, räuberische Erpressung auf/gegen Geldinstitute, Postfilialen und -agenturen",5378004,Bergisch Gladbach,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2017
