Schluessel,Straftat,Gemeindeschluessel,Stadt,Fallstatus,Oper insgesamt,Opfer maennlich,Opfer weiblich,Opfer - Kinder bis unter 6 Jahre - insgesamt,Opfer - Kinder bis unter 6 Jahre - maennlich,Opfer - Kinder bis unter 6 Jahre - weiblich,Opfer Kinder 6 bis unter 14 Jahre - insgesamt,Opfer Kinder 6 bis unter 14 Jahre - maennlich,Opfer Kinder 6 bis unter 14 Jahre - weiblich,Opfer Kinder bis 14 Jahre- insgesamt,Opfer Kinder bis 14 Jahre- maennlich,Opfer Kinder bis 14 Jahre- weiblich,Opfer Jugendliche 14 bis unter 18 Jahre - insgesamt,Opfer Jugendliche 14 bis unter 18 Jahre - maennlich,Opfer Jugendliche 14 bis unter 18 Jahre - weiblich,Opfer - Heranwachsende 18 bis unter 21 Jahre - insgesamt,Opfer - Heranwachsende 18 bis unter 21 Jahre - maennlich,Opfer - Heranwachsende 18 bis unter 21 Jahre - weiblich,Opfer Erwachsene 21 bis unter 60 Jahre - insgesamt,Opfer Erwachsene 21 bis unter 60 Jahre - maennlich,Opfer Erwachsene 21 bis unter 60 Jahre - weiblich,Opfer - Erwachsene 60 Jahre und aelter - insgesamt,Opfer - Erwachsene 60 Jahre und aelter - maennlich,Opfer - Erwachsene 60 Jahre und aelter - weiblich,Opfer Erwachsene - insgesamt,Opfer Erwachsene - maennlich,Opfer Erwachsene - weiblich,Jahr
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB",14612000,Dresden,insg.,1445,1190,255,7,5,2,52,41,11,59,46,13,114,82,32,183,151,32,1052,889,163,37,22,15,1089,911,178,2018
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB",5112000,Duisburg,insg.,1518,1062,456,10,3,7,87,65,22,97,68,29,121,87,34,138,88,50,1101,781,320,61,38,23,1162,819,343,2018
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB",5111000,D sseldorf,insg.,2165,1697,468,6,6,0,51,36,15,57,42,15,145,106,39,250,194,56,1645,1308,337,68,47,21,1713,1355,358,2018
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB",16051000,Erfurt,insg.,617,473,144,2,2,0,22,11,11,24,13,11,43,37,6,71,51,20,454,358,96,25,14,11,479,372,107,2018
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB",9562000,Erlangen,insg.,169,127,42,0,0,0,6,3,3,6,3,3,15,10,5,27,24,3,118,88,30,3,2,1,121,90,31,2018
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB",5113000,Essen,insg.,1322,883,439,2,2,0,53,35,18,55,37,18,96,63,33,150,101,49,957,646,311,64,36,28,1021,682,339,2018
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB",6412000,Frankfurt am Main,insg.,2770,2068,702,30,23,7,55,35,20,85,58,27,125,80,45,266,201,65,2179,1654,525,115,75,40,2294,1729,565,2018
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB",8311000,Freiburg im Breisgau,insg.,765,631,134,25,23,2,18,10,8,43,33,10,46,36,10,92,83,9,568,468,100,16,11,5,584,479,105,2018
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB",9563000,F rth,insg.,175,122,53,1,1,0,7,4,3,8,5,3,20,10,10,18,13,5,120,87,33,9,7,2,129,94,35,2018
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB",5513000,Gelsenkirchen,insg.,769,558,211,4,3,1,52,37,15,56,40,16,94,68,26,59,50,9,531,379,152,29,21,8,560,400,160,2018
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB",3159016,G ttingen,insg.,397,324,73,0,0,0,14,11,3,14,11,3,26,16,10,51,43,8,294,244,50,12,10,2,306,254,52,2018
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB",5914000,Hagen,insg.,438,316,122,3,2,1,22,15,7,25,17,8,53,29,24,47,39,8,293,216,77,20,15,5,313,231,82,2018
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB",15002000,Halle (Saale),insg.,1039,804,235,6,5,1,51,32,19,57,37,20,104,77,27,151,120,31,699,554,145,28,16,12,727,570,157,2018
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB",2000000,Hamburg,insg.,6335,4832,1503,25,19,6,303,223,80,328,242,86,523,366,157,668,510,158,4577,3540,1037,239,174,65,4816,3714,1102,2018
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB",5915000,Hamm,insg.,478,334,144,2,2,0,19,13,6,21,15,6,55,40,15,61,39,22,322,228,94,19,12,7,341,240,101,2018
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB",3241001,Hannover,insg.,2175,1698,477,8,4,4,63,36,27,71,40,31,178,136,42,280,224,56,1592,1264,328,54,34,20,1646,1298,348,2018
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB",8221000,Heidelberg,insg.,548,422,126,4,3,1,12,10,2,16,13,3,41,22,19,89,73,16,380,299,81,22,15,7,402,314,88,2018
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB",8121000,Heilbronn,insg.,345,240,105,1,0,1,6,3,3,7,3,4,13,8,5,45,38,7,266,182,84,14,9,5,280,191,89,2018
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB",5916000,Herne,insg.,421,289,132,2,0,2,18,12,6,20,12,8,51,36,15,47,34,13,292,200,92,11,7,4,303,207,96,2018
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB",3254021,Hildesheim,insg.,335,235,100,2,1,1,12,9,3,14,10,4,21,17,4,36,25,11,246,173,73,18,10,8,264,183,81,2018
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB",9161000,Ingolstadt,insg.,410,335,75,1,1,0,7,5,2,8,6,2,24,19,5,49,43,6,319,262,57,10,5,5,329,267,62,2018
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB",16053000,Jena,insg.,250,207,43,0,0,0,9,8,1,9,8,1,20,14,6,31,26,5,183,153,30,7,6,1,190,159,31,2018
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB",8212000,Karlsruhe,insg.,735,555,180,6,5,1,18,11,7,24,16,8,48,37,11,92,72,20,550,414,136,21,16,5,571,430,141,2018
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB",6611000,Kassel,insg.,667,476,191,6,5,1,26,20,6,32,25,7,40,26,14,85,67,18,488,344,144,22,14,8,510,358,152,2018
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB",1002000,Kiel,insg.,808,629,179,1,1,0,26,15,11,27,16,11,73,52,21,103,78,25,582,470,112,23,13,10,605,483,122,2018
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB",7111000,Koblenz,insg.,433,346,87,3,2,1,11,6,5,14,8,6,42,33,9,60,48,12,304,245,59,13,12,1,317,257,60,2018
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB",5315000,K ln,insg.,5008,3558,1450,21,9,12,198,120,78,219,129,90,433,285,148,525,389,136,3633,2612,1021,198,143,55,3831,2755,1076,2018
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB",5114000,Krefeld,insg.,547,372,175,1,1,0,27,20,7,28,21,7,70,48,22,61,42,19,362,244,118,26,17,9,388,261,127,2018
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB",14713000,Leipzig,insg.,1628,1206,422,14,10,4,71,44,27,85,54,31,143,94,49,185,148,37,1169,882,287,46,28,18,1215,910,305,2018
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB",5316000,Leverkusen,insg.,594,386,208,6,2,4,26,12,14,32,14,18,70,51,19,55,38,17,403,260,143,34,23,11,437,283,154,2018
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB",1003000,L beck,insg.,835,644,191,4,4,0,29,20,9,33,24,9,69,54,15,106,88,18,591,452,139,36,26,10,627,478,149,2018
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB",7314000,Ludwigshafen am Rhein,insg.,709,502,207,4,1,3,50,35,15,54,36,18,82,54,28,85,71,14,466,329,137,22,12,10,488,341,147,2018
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB",15003000,Magdeburg,insg.,787,583,204,5,5,0,41,25,16,46,30,16,94,65,29,84,70,14,536,402,134,27,16,11,563,418,145,2018
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB",7315000,Mainz,insg.,746,575,171,5,3,2,15,12,3,20,15,5,65,42,23,119,96,23,521,407,114,21,15,6,542,422,120,2018
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB",8222000,Mannheim,insg.,1127,809,318,8,6,2,43,26,17,51,32,19,89,61,28,129,90,39,814,599,215,44,27,17,858,626,232,2018
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB",5170024,Moers,insg.,239,170,69,1,1,0,9,7,2,10,8,2,31,17,14,32,25,7,147,106,41,19,14,5,166,120,46,2018
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB",5116000,M nchengladbach,insg.,633,425,208,3,1,2,23,18,5,26,19,7,68,45,23,66,44,22,442,295,147,31,22,9,473,317,156,2018
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB",5117000,M lheim an der Ruhr,insg.,335,198,137,2,0,2,21,15,6,23,15,8,28,20,8,36,22,14,225,128,97,23,13,10,248,141,107,2018
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB",9162000,M nchen,insg.,3486,2688,798,15,6,9,105,68,37,120,74,46,209,164,45,426,340,86,2597,2028,569,134,82,52,2731,2110,621,2018
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB",5515000,M nster,insg.,695,515,180,1,0,1,20,11,9,21,11,10,87,66,21,98,74,24,473,352,121,16,12,4,489,364,125,2018
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB",5162024,Neuss,insg.,390,276,114,2,2,0,19,8,11,21,10,11,48,32,16,35,23,12,277,204,73,9,7,2,286,211,75,2018
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB",9564000,N rnberg,insg.,1571,1189,382,14,6,8,79,39,40,93,45,48,119,85,34,183,148,35,1118,869,249,58,42,16,1176,911,265,2018
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB",5119000,Oberhausen,insg.,471,341,130,2,1,1,16,15,1,18,16,2,63,47,16,53,40,13,326,229,97,11,9,2,337,238,99,2018
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB",6413000,Offenbach am Main,insg.,382,259,123,1,1,0,12,4,8,13,5,8,36,24,12,25,15,10,296,205,91,12,10,2,308,215,93,2018
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB",3403000,Oldenburg (Oldenburg),insg.,413,313,100,0,0,0,7,5,2,7,5,2,37,26,11,67,51,16,288,221,67,14,10,4,302,231,71,2018
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB",3404000,Osnabr ck,insg.,773,597,176,4,2,2,17,12,5,21,14,7,61,43,18,110,82,28,557,440,117,24,18,6,581,458,123,2018
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB",5774032,Paderborn,insg.,361,272,89,2,0,2,8,7,1,10,7,3,24,13,11,52,43,9,264,205,59,11,4,7,275,209,66,2018
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB",8231000,Pforzheim,insg.,386,300,86,7,2,5,14,10,4,21,12,9,27,18,9,51,45,6,268,214,54,19,11,8,287,225,62,2018
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB",12054000,Potsdam,insg.,325,244,81,4,4,0,21,14,7,25,18,7,34,19,15,46,38,8,210,163,47,10,6,4,220,169,51,2018
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB",5562032,Recklinghausen,insg.,413,303,110,0,0,0,10,9,1,10,9,1,44,28,16,53,45,8,285,206,79,21,15,6,306,221,85,2018
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB",9362000,Regensburg,insg.,428,349,79,2,1,1,13,10,3,15,11,4,25,23,2,53,47,6,326,264,62,9,4,5,335,268,67,2018
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB",5120000,Remscheid,insg.,255,180,75,3,2,1,24,17,7,27,19,8,32,26,6,32,19,13,157,111,46,7,5,2,164,116,48,2018
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB",8415061,Reutlingen,insg.,299,229,70,2,2,0,10,7,3,12,9,3,24,19,5,61,55,6,198,143,55,4,3,1,202,146,56,2018
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB",13003000,Rostock,insg.,594,464,130,4,4,0,41,28,13,45,32,13,76,56,20,70,60,10,386,305,81,17,11,6,403,316,87,2018
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB",10041100,Saarbr cken,insg.,897,663,234,8,5,3,43,27,16,51,32,19,86,66,20,132,101,31,590,439,151,38,25,13,628,464,164,2018
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB",3102000,Salzgitter,insg.,269,195,74,2,1,1,17,12,5,19,13,6,43,32,11,37,26,11,160,118,42,10,6,4,170,124,46,2018
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB",13004000,Schwerin,insg.,344,273,71,1,1,0,28,21,7,29,22,7,47,39,8,52,42,10,207,167,40,9,3,6,216,170,46,2018
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB",5970040,Siegen,insg.,271,220,51,0,0,0,10,5,5,10,5,5,22,19,3,28,24,4,206,167,39,5,5,0,211,172,39,2018
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB",5122000,Solingen,insg.,316,207,109,1,1,0,11,10,1,12,11,1,33,21,12,27,17,10,233,152,81,11,6,5,244,158,86,2018
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB",8111000,Stuttgart,insg.,2363,1909,454,20,17,3,57,35,22,77,52,25,152,108,44,302,256,46,1779,1452,327,53,41,12,1832,1493,339,2018
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB",7211000,Trier,insg.,320,233,87,1,1,0,7,4,3,8,5,3,31,22,9,57,41,16,216,160,56,8,5,3,224,165,59,2018
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB",8421000,Ulm,insg.,332,265,67,3,3,0,10,7,3,13,10,3,16,13,3,56,51,5,232,184,48,15,7,8,247,191,56,2018
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB",6414000,Wiesbaden,insg.,942,639,303,4,1,3,38,22,16,42,23,19,113,76,37,105,83,22,637,430,207,45,27,18,682,457,225,2018
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB",3103000,Wolfsburg,insg.,264,215,49,0,0,0,12,8,4,12,8,4,19,17,2,27,23,4,200,165,35,6,2,4,206,167,39,2018
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB",5124000,Wuppertal,insg.,1081,777,304,4,3,1,57,34,23,61,37,24,102,73,29,154,119,35,736,527,209,28,21,7,764,548,216,2018
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB",9663000,W rzburg,insg.,363,294,69,1,1,0,8,6,2,9,7,2,41,37,4,65,55,10,233,185,48,15,10,5,248,195,53,2018
224000,Vors tzliche einfache K rperverletzung   223 StGB,5334002,Aachen,voll.,1534,888,646,5,3,2,57,42,15,62,45,17,113,54,59,155,88,67,1119,647,472,85,54,31,1204,701,503,2018
224000,Vors tzliche einfache K rperverletzung   223 StGB,9761000,Augsburg,voll.,2278,1475,803,15,9,6,109,80,29,124,89,35,182,110,72,238,167,71,1626,1049,577,108,60,48,1734,1109,625,2018
224000,Vors tzliche einfache K rperverletzung   223 StGB,5378004,Bergisch Gladbach,voll.,529,269,260,2,0,2,24,12,12,26,12,14,59,34,25,34,19,15,364,177,187,46,27,19,410,204,206,2018
224000,Vors tzliche einfache K rperverletzung   223 StGB,11000000,Berlin,voll.,29645,17343,12302,229,129,100,1709,1163,546,1938,1292,646,2056,1153,903,2011,1148,863,21982,12794,9188,1658,956,702,23640,13750,9890,2018
224000,Vors tzliche einfache K rperverletzung   223 StGB,5711000,Bielefeld,voll.,1796,965,831,8,8,0,62,44,18,70,52,18,143,79,64,191,120,71,1294,668,626,98,46,52,1392,714,678,2018
224000,Vors tzliche einfache K rperverletzung   223 StGB,5911000,Bochum,voll.,2693,1545,1148,18,11,7,130,83,47,148,94,54,185,98,87,272,162,110,1937,1103,834,151,88,63,2088,1191,897,2018
224000,Vors tzliche einfache K rperverletzung   223 StGB,5314000,Bonn,voll.,2053,1167,886,14,7,7,84,61,23,98,68,30,172,105,67,197,114,83,1483,818,665,103,62,41,1586,880,706,2018
224000,Vors tzliche einfache K rperverletzung   223 StGB,5512000,Bottrop,voll.,500,269,231,1,1,0,33,18,15,34,19,15,40,26,14,41,24,17,356,184,172,29,16,13,385,200,185,2018
224000,Vors tzliche einfache K rperverletzung   223 StGB,3101000,Braunschweig,voll.,1707,1064,643,8,7,1,80,55,25,88,62,26,125,82,43,213,151,62,1196,729,467,85,40,45,1281,769,512,2018
224000,Vors tzliche einfache K rperverletzung   223 StGB,4011000,Bremen,voll.,3600,2087,1513,19,8,11,151,106,45,170,114,56,256,159,97,416,251,165,2577,1467,1110,181,96,85,2758,1563,1195,2018
224000,Vors tzliche einfache K rperverletzung   223 StGB,4012000,Bremerhaven,voll.,928,519,409,4,3,1,59,37,22,63,40,23,87,58,29,92,37,55,651,366,285,35,18,17,686,384,302,2018
224000,Vors tzliche einfache K rperverletzung   223 StGB,14511000,Chemnitz,voll.,1044,596,448,8,4,4,69,47,22,77,51,26,94,52,42,96,54,42,713,407,306,64,32,32,777,439,338,2018
224000,Vors tzliche einfache K rperverletzung   223 StGB,12052000,Cottbus,voll.,696,404,292,3,2,1,70,44,26,73,46,27,65,39,26,55,32,23,468,264,204,35,23,12,503,287,216,2018
224000,Vors tzliche einfache K rperverletzung   223 StGB,6411000,Darmstadt,voll.,573,292,281,0,0,0,21,15,6,21,15,6,35,23,12,48,25,23,440,211,229,29,18,11,469,229,240,2018
224000,Vors tzliche einfache K rperverletzung   223 StGB,5913000,Dortmund,voll.,4740,2722,2018,33,17,16,216,138,78,249,155,94,349,195,154,459,271,188,3430,1955,1475,253,146,107,3683,2101,1582,2018
224000,Vors tzliche einfache K rperverletzung   223 StGB,14612000,Dresden,voll.,2408,1543,865,22,7,15,139,95,44,161,102,59,195,116,79,203,138,65,1717,1118,599,132,69,63,1849,1187,662,2018
224000,Vors tzliche einfache K rperverletzung   223 StGB,5112000,Duisburg,voll.,3102,1576,1526,33,21,12,179,127,52,212,148,64,241,132,109,271,123,148,2175,1056,1119,203,117,86,2378,1173,1205,2018
224000,Vors tzliche einfache K rperverletzung   223 StGB,5111000,D sseldorf,voll.,4067,2571,1496,19,10,9,138,87,51,157,97,60,299,169,130,453,314,139,2981,1878,1103,177,113,64,3158,1991,1167,2018
224000,Vors tzliche einfache K rperverletzung   223 StGB,16051000,Erfurt,voll.,1829,1137,692,12,7,5,138,78,60,150,85,65,139,88,51,193,122,71,1254,788,466,93,54,39,1347,842,505,2018
224000,Vors tzliche einfache K rperverletzung   223 StGB,9562000,Erlangen,voll.,464,280,184,3,2,1,15,8,7,18,10,8,39,21,18,78,54,24,309,185,124,20,10,10,329,195,134,2018
224000,Vors tzliche einfache K rperverletzung   223 StGB,5113000,Essen,voll.,2681,1506,1175,4,2,2,149,114,35,153,116,37,211,121,90,223,140,83,1936,1036,900,158,93,65,2094,1129,965,2018
224000,Vors tzliche einfache K rperverletzung   223 StGB,6412000,Frankfurt am Main,voll.,4211,2430,1781,22,18,4,126,86,40,148,104,44,194,114,80,285,155,130,3311,1890,1421,273,167,106,3584,2057,1527,2018
224000,Vors tzliche einfache K rperverletzung   223 StGB,8311000,Freiburg im Breisgau,voll.,2041,1404,637,20,12,8,77,54,23,97,66,31,168,120,48,198,142,56,1487,1013,474,91,63,28,1578,1076,502,2018
224000,Vors tzliche einfache K rperverletzung   223 StGB,9563000,F rth,voll.,401,215,186,3,1,2,32,21,11,35,22,13,33,22,11,34,21,13,275,134,141,24,16,8,299,150,149,2018
224000,Vors tzliche einfache K rperverletzung   223 StGB,5513000,Gelsenkirchen,voll.,2025,980,1045,6,5,1,129,91,38,135,96,39,152,75,77,177,82,95,1436,662,774,125,65,60,1561,727,834,2018
224000,Vors tzliche einfache K rperverletzung   223 StGB,3159016,G ttingen,voll.,849,513,336,5,2,3,49,21,28,54,23,31,79,48,31,99,61,38,570,349,221,47,32,15,617,381,236,2018
224000,Vors tzliche einfache K rperverletzung   223 StGB,5914000,Hagen,voll.,1336,721,615,10,6,4,93,60,33,103,66,37,119,73,46,154,87,67,900,460,440,60,35,25,960,495,465,2018
224000,Vors tzliche einfache K rperverletzung   223 StGB,15002000,Halle (Saale),voll.,2053,1197,856,22,14,8,137,89,48,159,103,56,176,96,80,211,121,90,1415,823,592,92,54,38,1507,877,630,2018
224000,Vors tzliche einfache K rperverletzung   223 StGB,2000000,Hamburg,voll.,15066,8946,6120,79,49,30,748,517,231,827,566,261,1077,596,481,1153,691,462,11205,6636,4569,804,457,347,12009,7093,4916,2018
224000,Vors tzliche einfache K rperverletzung   223 StGB,5915000,Hamm,voll.,985,501,484,3,2,1,57,44,13,60,46,14,103,53,50,75,34,41,697,336,361,50,32,18,747,368,379,2018
224000,Vors tzliche einfache K rperverletzung   223 StGB,3241001,Hannover,voll.,4973,3030,1943,36,20,16,223,146,77,259,166,93,330,181,149,461,295,166,3689,2250,1439,234,138,96,3923,2388,1535,2018
224000,Vors tzliche einfache K rperverletzung   223 StGB,8221000,Heidelberg,voll.,979,640,339,6,3,3,34,22,12,40,25,15,46,31,15,111,70,41,714,470,244,68,44,24,782,514,268,2018
224000,Vors tzliche einfache K rperverletzung   223 StGB,8121000,Heilbronn,voll.,694,417,277,7,5,2,23,15,8,30,20,10,44,25,19,92,67,25,487,274,213,41,31,10,528,305,223,2018
224000,Vors tzliche einfache K rperverletzung   223 StGB,5916000,Herne,voll.,1201,648,553,9,5,4,78,47,31,87,52,35,120,60,60,103,57,46,822,438,384,69,41,28,891,479,412,2018
224000,Vors tzliche einfache K rperverletzung   223 StGB,3254021,Hildesheim,voll.,790,438,352,6,5,1,41,27,14,47,32,15,71,28,43,87,59,28,539,294,245,46,25,21,585,319,266,2018
224000,Vors tzliche einfache K rperverletzung   223 StGB,9161000,Ingolstadt,voll.,1017,686,331,11,6,5,50,34,16,61,40,21,72,56,16,122,95,27,711,463,248,51,32,19,762,495,267,2018
224000,Vors tzliche einfache K rperverletzung   223 StGB,16053000,Jena,voll.,556,361,195,3,2,1,34,22,12,37,24,13,60,34,26,65,48,17,379,247,132,15,8,7,394,255,139,2018
224000,Vors tzliche einfache K rperverletzung   223 StGB,8212000,Karlsruhe,voll.,1391,845,546,9,7,2,64,39,25,73,46,27,98,56,42,145,92,53,994,603,391,81,48,33,1075,651,424,2018
224000,Vors tzliche einfache K rperverletzung   223 StGB,6611000,Kassel,voll.,1094,592,502,5,3,2,51,31,20,56,34,22,59,31,28,95,63,32,833,433,400,51,31,20,884,464,420,2018
224000,Vors tzliche einfache K rperverletzung   223 StGB,1002000,Kiel,voll.,1831,1164,667,7,2,5,65,47,18,72,49,23,143,95,48,220,147,73,1323,828,495,73,45,28,1396,873,523,2018
224000,Vors tzliche einfache K rperverletzung   223 StGB,7111000,Koblenz,voll.,1028,664,364,4,2,2,42,27,15,46,29,17,100,59,41,131,89,42,702,457,245,49,30,19,751,487,264,2018
224000,Vors tzliche einfache K rperverletzung   223 StGB,5315000,K ln,voll.,9113,5300,3813,44,21,23,368,216,152,412,237,175,664,346,318,767,462,305,6801,3982,2819,469,273,196,7270,4255,3015,2018
224000,Vors tzliche einfache K rperverletzung   223 StGB,5114000,Krefeld,voll.,1619,859,760,8,3,5,113,82,31,121,85,36,167,93,74,139,78,61,1102,557,545,90,46,44,1192,603,589,2018
224000,Vors tzliche einfache K rperverletzung   223 StGB,14713000,Leipzig,voll.,3089,1890,1199,25,11,14,150,87,63,175,98,77,243,150,93,223,134,89,2271,1415,856,177,93,84,2448,1508,940,2018
