Schluessel;Straftat;Gemeindeschluessel;Stadt;Fallstatus;Opfer insgesamt - Anzahl;Opfer insgesamt maennlich- Anzahl;Opfer insgesamt weiblich- Anzahl;Kinder bis unter 6 Jahre - Anzahl;Kinder bis unter 6 Jahre maennlich- Anzahl;Kinder bis unter 6 Jahre weiblich - Anzahl;Kinder 6 bis unter 8 Jahre Anzahl;Kinder 6 bis unter 8 Jahre maennlich - Anzahl;Kinder 6 bis unter 8 Jahre weiblich - Anzahl;Kinder 8 bis unter 10 Jahre - Anzahl;Kinder 8 bis unter 10 Jahre maennlich - Anzahl;Kinder 8 bis unter 10 Jahre weiblich - Anzahl;Kinder 10 bis unter 12 Jahre - Anzahl;Kinder 10 bis unter 12 Jahre maennlich- Anzahl;Kinder 10 bis unter 12 Jahre weiblich - Anzahl;Kinder 12 bis unter 14 Jahre - Anzahl;Kinder 12 bis unter 14 Jahre maennlich - Anzahl;Kinder 12 bis unter 14 Jahre weiblich - Anzahl;Kinder bis unter 14 Jahre insgesamt;Kinder bis unter 14 Jahre insgesamt maennlich;Kinder bis unter 14 Jahre insgesamt weiblich;Jugendliche 14 bis unter 16 Jahre - Anzahl;Jugendliche 14 bis unter 16 Jahre maennlich - Anzahl;Jugendliche 14 bis unter 16 Jahre weiblich - Anzahl;Jugendliche 16 bis unter 18 Jahre - Anzahl;Jugendliche 16 bis unter 18 Jahre maennlich - Anzahl;Jugendliche 16 bis unter 18 Jahre weiblich - Anzahl;Jugendliche 14 bis unter 18 Jahre insgesamt;Jugendliche 14 bis unter 18 Jahre insgesamt - maennlich;Jugendliche 14 bis unter 18 Jahre insgesamt - weiblich;Heranwachsende 18 bis unter 21 Jahre - Anzahl;Heranwachsende 18 bis unter 21 Jahre maennlich - Anzahl;Heranwachsende 18 bis unter 21 Jahre weiblich - Anzahl;Opfer insgesamt unter 21 Jahre;Opfer insgesamt unter 21 Jahre - maennlich;Opfer insgesamt unter 21 Jahre - weiblich;Erwachsene 21 bis unter 23 Jahre - Anzahl;Erwachsene 21 bis unter 23 Jahre maennlich - Anzahl;Erwachsene 21 bis unter 23 Jahre weiblich - Anzahl;Erwachsene 23 bis unter 25 Jahre - Anzahl;Erwachsene 23 bis unter 25 Jahre maennlich- Anzahl;Erwachsene 23 bis unter 25 Jahre weiblich - Anzahl;Erwachsene 21 bis unter 25 Jahre;Erwachsene 21 bis unter 25 Jahre - maennlich;Erwachsene 21 bis unter 25 Jahre - weiblich;Erwachsene 25 bis unter 30 Jahre;Erwachsene 25 bis unter 30 Jahre - maennlich;Erwachsene 25 bis unter 30 Jahre - weiblich;Erwachsene 30 bis unter 40 Jahre;Erwachsene 30 bis unter 40 Jahre - maennlich;Erwachsene 30 bis unter 40 Jahre - weiblich;Erwachsene 40 bis unter 50 Jahre;Erwachsene 40 bis unter 50 Jahre - maennlich;Erwachsene 40 bis unter 50 Jahre - weiblich;Erwachsene 50 bis unter 60 Jahre;Erwachsene 50 bis unter 60 Jahre - maennlich;Erwachsene 50 bis unter 60 Jahre - weiblich;Erwachsene 60 Jahre und aelter;Erwachsene 60 Jahre und aelter - maennlich;Erwachsene 60 Jahre und aelter - weiblich;Erwachsene ab 21 Jahre;Erwachsene ab 21 Jahre - maennlich;Erwachsene ab 21 Jahre - weiblich
621021;Widerstand gegen Polizeivollzugsbeamte;5515000;Muenster;insg.;265;198;67;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;3;2;5;3;2;2;2;0;7;5;2;8;5;3;9;4;5;17;9;8;40;23;17;108;82;26;66;56;10;25;23;2;2;0;2;258;193;65
621021;Widerstand gegen Polizeivollzugsbeamte;5162024;Neuss;insg.;120;81;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;15;11;4;20;11;9;35;22;13;36;19;17;27;19;8;12;11;1;8;8;0;1;1;0;119;80;39
621021;Widerstand gegen Polizeivollzugsbeamte;9564000;Nuernberg;insg.;265;235;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;11;0;11;11;0;17;13;4;41;30;11;58;43;15;111;99;12;51;48;3;24;24;0;10;10;0;0;0;0;254;224;30
621021;Widerstand gegen Polizeivollzugsbeamte;5119000;Oberhausen;insg.;113;78;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;1;19;7;12;21;8;13;35;26;9;42;31;11;7;5;2;7;7;0;1;1;0;113;78;35
621021;Widerstand gegen Polizeivollzugsbeamte;6413000;Offenbach am Main;insg.;94;73;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;2;2;0;12;5;7;14;7;7;44;34;10;32;29;3;3;2;1;0;0;0;0;0;0;93;72;21
621021;Widerstand gegen Polizeivollzugsbeamte;3403000;Oldenburg (Oldenburg);insg.;99;73;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;2;0;2;3;2;1;4;3;1;7;5;2;23;13;10;36;28;8;21;18;3;10;9;1;0;0;0;97;73;24
621021;Widerstand gegen Polizeivollzugsbeamte;3404000;Osnabrueck;insg.;130;113;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;1;10;7;3;13;9;4;41;34;7;46;40;6;12;12;0;17;17;0;1;1;0;130;113;17
621021;Widerstand gegen Polizeivollzugsbeamte;5774032;Paderborn;insg.;136;120;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;7;5;2;9;7;2;13;9;4;58;55;3;36;31;5;19;17;2;1;1;0;136;120;16
621021;Widerstand gegen Polizeivollzugsbeamte;8231000;Pforzheim;insg.;33;26;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;4;3;1;19;14;5;8;7;1;1;1;0;0;0;0;33;26;7
621021;Widerstand gegen Polizeivollzugsbeamte;12054000;Potsdam;insg.;85;69;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;1;1;0;5;5;0;23;16;7;44;36;8;7;6;1;5;5;0;1;1;0;85;69;16
621021;Widerstand gegen Polizeivollzugsbeamte;5562032;Recklinghausen;insg.;173;121;52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;1;1;0;9;7;2;28;15;13;37;22;15;72;46;26;33;24;9;21;20;1;7;6;1;2;2;0;172;120;52
621021;Widerstand gegen Polizeivollzugsbeamte;9362000;Regensburg;insg.;71;62;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;3;3;0;4;4;0;19;15;4;13;9;4;14;13;1;19;19;0;2;2;0;71;62;9
621021;Widerstand gegen Polizeivollzugsbeamte;5120000;Remscheid;insg.;68;50;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;5;3;2;6;3;3;18;9;9;21;17;4;18;16;2;4;4;0;1;1;0;68;50;18
621021;Widerstand gegen Polizeivollzugsbeamte;8415061;Reutlingen;insg.;33;28;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;2;1;1;3;2;1;6;5;1;12;9;3;7;7;0;5;5;0;0;0;0;33;28;5
621021;Widerstand gegen Polizeivollzugsbeamte;13003000;Rostock;insg.;216;175;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;6;3;3;9;6;3;25;20;5;112;85;27;43;40;3;27;24;3;0;0;0;216;175;41
621021;Widerstand gegen Polizeivollzugsbeamte;10041100;Saarbruecken;insg.;354;286;68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;14;12;2;71;41;30;85;53;32;138;118;20;74;59;15;27;26;1;29;29;0;0;0;0;353;285;68
621021;Widerstand gegen Polizeivollzugsbeamte;3102000;Salzgitter;insg.;47;41;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;1;1;0;4;3;1;5;4;1;9;8;1;7;5;2;15;13;2;10;10;0;0;0;0;46;40;6
621021;Widerstand gegen Polizeivollzugsbeamte;13004000;Schwerin;insg.;91;78;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;6;4;2;8;6;2;25;19;6;27;23;4;19;18;1;12;12;0;0;0;0;91;78;13
621021;Widerstand gegen Polizeivollzugsbeamte;5970040;Siegen;insg.;127;100;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;14;8;6;15;9;6;57;40;17;17;15;2;11;10;1;24;24;0;3;2;1;127;100;27
621021;Widerstand gegen Polizeivollzugsbeamte;5122000;Solingen;insg.;110;90;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;1;1;0;2;1;1;8;7;1;13;11;2;21;18;3;33;25;8;29;25;4;14;11;3;10;9;1;1;1;0;108;89;19
621021;Widerstand gegen Polizeivollzugsbeamte;8111000;Stuttgart;insg.;775;635;140;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2;1;3;2;1;33;26;7;89;75;14;122;101;21;287;215;72;225;190;35;95;86;9;40;38;2;3;3;0;772;633;139
621021;Widerstand gegen Polizeivollzugsbeamte;7211000;Trier;insg.;163;129;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;4;1;6;2;4;11;6;5;46;30;16;63;50;13;25;25;0;14;14;0;4;4;0;163;129;34
621021;Widerstand gegen Polizeivollzugsbeamte;8421000;Ulm;insg.;67;59;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;3;3;0;3;2;1;6;5;1;7;5;2;10;9;1;32;28;4;11;11;0;0;0;0;66;58;8
621021;Widerstand gegen Polizeivollzugsbeamte;6414000;Wiesbaden;insg.;131;104;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;8;3;5;10;5;5;57;43;14;40;34;6;16;15;1;8;7;1;0;0;0;131;104;27
621021;Widerstand gegen Polizeivollzugsbeamte;3103000;Wolfsburg;insg.;73;58;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5;0;5;5;0;8;5;3;6;5;1;14;10;4;22;18;4;22;17;5;5;3;2;5;5;0;0;0;0;68;53;15
621021;Widerstand gegen Polizeivollzugsbeamte;5124000;Wuppertal;insg.;502;328;174;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;1;4;5;1;4;31;18;13;79;35;44;110;53;57;161;104;57;124;82;42;48;41;7;52;46;6;2;1;1;497;327;170
621021;Widerstand gegen Polizeivollzugsbeamte;9663000;Wuerzburg;insg.;51;44;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3;1;7;7;0;11;10;1;18;13;5;13;12;1;5;5;0;4;4;0;0;0;0;51;44;7
892000;Gewaltkriminalitaet;5334002;Aachen;voll.;1,127;802;325;1;1;0;3;3;0;6;4;2;4;1;3;21;12;9;35;21;14;26;14;12;66;57;9;92;71;21;115;90;25;242;182;60;89;74;15;84;58;26;173;132;41;186;138;48;191;137;54;155;99;56;99;69;30;81;45;36;885;620;265
892000;Gewaltkriminalitaet;9761000;Augsburg;voll.;813;596;217;2;0;2;4;3;1;17;12;5;9;8;1;10;4;6;42;27;15;24;15;9;47;32;15;71;47;24;102;75;27;215;149;66;49;39;10;74;57;17;123;96;27;128;96;32;155;121;34;96;68;28;68;51;17;28;15;13;598;447;151
892000;Gewaltkriminalitaet;5378004;Bergisch Gladbach;voll.;208;150;58;0;0;0;2;1;1;0;0;0;4;2;2;4;4;0;10;7;3;5;4;1;20;15;5;25;19;6;27;21;6;62;47;15;17;11;6;13;10;3;30;21;9;27;19;8;37;26;11;28;20;8;12;9;3;12;8;4;146;103;43
892000;Gewaltkriminalitaet;11000000;Berlin;voll.;15,966;11,587;4,379;41;22;19;58;38;20;91;71;20;147;102;45;360;246;114;697;479;218;651;431;220;930;707;223;1,581;1,138;443;1,463;1,088;375;3,741;2,705;1,036;947;715;232;913;702;211;1,860;1,417;443;2,478;1,849;629;3,571;2,722;849;2,093;1,481;612;1,322;923;399;901;490;411;12,225;8,882;3,343
892000;Gewaltkriminalitaet;5711000;Bielefeld;voll.;894;640;254;4;3;1;3;3;0;5;3;2;12;8;4;13;11;2;37;28;9;37;24;13;55;40;15;92;64;28;100;73;27;229;165;64;70;47;23;52;40;12;122;87;35;149;120;29;197;127;70;103;73;30;61;48;13;33;20;13;665;475;190
892000;Gewaltkriminalitaet;5911000;Bochum;voll.;1,400;964;436;5;3;2;5;4;1;9;8;1;18;13;5;29;21;8;66;49;17;73;52;21;86;62;24;159;114;45;179;125;54;404;288;116;124;90;34;91;66;25;215;156;59;208;158;50;253;170;83;156;97;59;99;62;37;65;33;32;996;676;320
892000;Gewaltkriminalitaet;5314000;Bonn;voll.;1,191;799;392;2;2;0;3;2;1;10;9;1;19;17;2;15;9;6;49;39;10;34;13;21;79;46;33;113;59;54;149;113;36;311;211;100;81;58;23;83;66;17;164;124;40;181;124;57;219;145;74;166;110;56;95;62;33;55;23;32;880;588;292
892000;Gewaltkriminalitaet;5512000;Bottrop;voll.;283;196;87;1;1;0;0;0;0;1;1;0;4;2;2;8;4;4;14;8;6;17;11;6;24;20;4;41;31;10;38;27;11;93;66;27;19;13;6;22;19;3;41;32;9;36;33;3;46;30;16;28;19;9;21;8;13;18;8;10;190;130;60
892000;Gewaltkriminalitaet;3101000;Braunschweig;voll.;966;717;249;3;2;1;2;2;0;5;5;0;5;2;3;12;9;3;27;20;7;29;13;16;54;42;12;83;55;28;114;85;29;224;160;64;103;75;28;77;61;16;180;136;44;153;118;35;208;161;47;116;78;38;59;47;12;26;17;9;742;557;185
892000;Gewaltkriminalitaet;4011000;Bremen;voll.;3,024;2,140;884;7;5;2;4;2;2;2;0;2;12;7;5;34;24;10;59;38;21;86;56;30;242;209;33;328;265;63;401;279;122;788;582;206;249;179;70;219;164;55;468;343;125;470;334;136;583;418;165;354;257;97;200;123;77;161;83;78;2,236;1,558;678
892000;Gewaltkriminalitaet;4012000;Bremerhaven;voll.;692;482;210;0;0;0;0;0;0;1;1;0;3;2;1;11;7;4;15;10;5;24;8;16;36;22;14;60;30;30;64;47;17;139;87;52;34;22;12;44;30;14;78;52;26;120;85;35;156;119;37;103;72;31;52;36;16;44;31;13;553;395;158
892000;Gewaltkriminalitaet;14511000;Chemnitz;voll.;693;516;177;1;0;1;4;1;3;4;2;2;6;3;3;21;11;10;36;17;19;29;21;8;49;36;13;78;57;21;73;63;10;187;137;50;34;28;6;55;41;14;89;69;20;122;103;19;148;119;29;62;48;14;48;32;16;37;8;29;506;379;127
892000;Gewaltkriminalitaet;6411000;Darmstadt;voll.;442;339;103;1;1;0;1;1;0;3;2;1;1;1;0;6;2;4;12;7;5;15;12;3;35;27;8;50;39;11;51;35;16;113;81;32;30;22;8;40;28;12;70;50;20;75;60;15;91;73;18;58;47;11;18;13;5;17;15;2;329;258;71
892000;Gewaltkriminalitaet;5913000;Dortmund;voll.;3,188;2,251;937;7;3;4;9;5;4;12;8;4;38;26;12;52;33;19;118;75;43;98;58;40;182;124;58;280;182;98;333;231;102;731;488;243;274;205;69;228;162;66;502;367;135;555;412;143;637;471;166;403;293;110;240;156;84;120;64;56;2,457;1,763;694
892000;Gewaltkriminalitaet;14612000;Dresden;voll.;1,563;1,234;329;11;6;5;5;1;4;5;2;3;13;9;4;19;15;4;53;33;20;41;23;18;72;56;16;113;79;34;178;142;36;344;254;90;111;90;21;124;112;12;235;202;33;299;248;51;376;307;69;149;116;33;94;70;24;66;37;29;1,219;980;239
892000;Gewaltkriminalitaet;5112000;Duisburg;voll.;1,848;1,178;670;8;5;3;7;5;2;21;17;4;21;16;5;69;45;24;126;88;38;78;47;31;122;85;37;200;132;68;171;121;50;497;341;156;113;78;35;92;53;39;205;131;74;283;169;114;353;226;127;242;148;94;174;122;52;94;41;53;1,351;837;514
892000;Gewaltkriminalitaet;5111000;Duesseldorf;voll.;2,356;1,703;653;4;3;1;7;2;5;10;8;2;23;14;9;40;25;15;84;52;32;62;37;25;120;87;33;182;124;58;284;215;69;550;391;159;197;158;39;186;135;51;383;293;90;356;274;82;467;359;108;258;179;79;169;122;47;173;85;88;1,806;1,312;494
892000;Gewaltkriminalitaet;16051000;Erfurt;voll.;723;560;163;0;0;0;3;2;1;4;2;2;9;5;4;16;12;4;32;21;11;29;14;15;35;30;5;64;44;20;87;72;15;183;137;46;44;38;6;42;39;3;86;77;9;134;102;32;172;138;34;74;56;18;53;40;13;21;10;11;540;423;117
892000;Gewaltkriminalitaet;9562000;Erlangen;voll.;189;140;49;0;0;0;0;0;0;0;0;0;3;2;1;3;2;1;6;4;2;6;4;2;8;8;0;14;12;2;30;21;9;50;37;13;17;13;4;17;15;2;34;28;6;36;30;6;39;29;10;21;14;7;8;2;6;1;0;1;139;103;36
892000;Gewaltkriminalitaet;5113000;Essen;voll.;1,891;1,192;699;5;3;2;6;5;1;10;6;4;30;22;8;35;15;20;86;51;35;104;58;46;108;70;38;212;128;84;192;132;60;490;311;179;133;82;51;132;79;53;265;161;104;285;182;103;332;215;117;229;162;67;169;106;63;121;55;66;1,401;881;520
892000;Gewaltkriminalitaet;6412000;Frankfurt am Main;voll.;3,436;2,545;891;11;4;7;7;4;3;10;5;5;31;23;8;64;37;27;123;73;50;90;61;29;138;88;50;228;149;79;375;298;77;726;520;206;230;168;62;223;175;48;453;343;110;564;435;129;762;583;179;477;368;109;249;188;61;205;108;97;2,710;2,025;685
892000;Gewaltkriminalitaet;8311000;Freiburg im Breisgau;voll.;954;725;229;10;8;2;2;1;1;4;2;2;7;5;2;8;4;4;31;20;11;23;14;9;68;54;14;91;68;23;155;120;35;277;208;69;94;69;25;100;76;24;194;145;49;171;142;29;146;108;38;79;52;27;51;44;7;36;26;10;677;517;160
892000;Gewaltkriminalitaet;9563000;Fuerth;voll.;197;139;58;0;0;0;0;0;0;2;1;1;4;4;0;6;2;4;12;7;5;10;4;6;9;5;4;19;9;10;12;10;2;43;26;17;12;8;4;11;8;3;23;16;7;27;23;4;44;31;13;38;25;13;17;15;2;5;3;2;154;113;41
892000;Gewaltkriminalitaet;5513000;Gelsenkirchen;voll.;1,036;695;341;4;3;1;0;0;0;3;3;0;20;13;7;22;15;7;49;34;15;59;41;18;66;49;17;125;90;35;111;73;38;285;197;88;78;52;26;73;52;21;151;104;47;146;101;45;190;128;62;131;94;37;85;50;35;48;21;27;751;498;253
892000;Gewaltkriminalitaet;3152012;Goettingen;voll.;557;426;131;4;3;1;0;0;0;1;1;0;4;3;1;10;8;2;19;15;4;25;21;4;38;33;5;63;54;9;59;49;10;141;118;23;46;30;16;56;44;12;102;74;28;93;69;24;95;81;14;64;48;16;44;30;14;18;6;12;416;308;108
892000;Gewaltkriminalitaet;5914000;Hagen;voll.;516;341;175;0;0;0;1;0;1;8;4;4;4;2;2;15;7;8;28;13;15;30;23;7;26;17;9;56;40;16;58;41;17;142;94;48;41;27;14;38;28;10;79;55;24;71;46;25;100;63;37;58;39;19;46;32;14;20;12;8;374;247;127
892000;Gewaltkriminalitaet;15002000;Halle (Saale);voll.;849;618;231;4;2;2;4;2;2;9;8;1;12;10;2;18;11;7;47;33;14;41;27;14;63;48;15;104;75;29;75;55;20;226;163;63;54;41;13;61;51;10;115;92;23;138;106;32;179;130;49;89;69;20;61;34;27;41;24;17;623;455;168
892000;Gewaltkriminalitaet;2000000;Hamburg;voll.;8,496;6,282;2,214;18;9;9;35;26;9;57;42;15;117;85;32;148;108;40;375;270;105;288;188;100;444;353;91;732;541;191;937;706;231;2,044;1,517;527;581;436;145;562;418;144;1,143;854;289;1,326;1,017;309;1,809;1,366;443;1,113;835;278;664;456;208;397;237;160;6,452;4,765;1,687
892000;Gewaltkriminalitaet;5915000;Hamm;voll.;563;382;181;1;0;1;0;0;0;4;3;1;0;0;0;9;7;2;14;10;4;12;5;7;34;20;14;46;25;21;62;44;18;122;79;43;37;28;9;49;37;12;86;65;21;81;53;28;117;84;33;73;46;27;52;41;11;32;14;18;441;303;138
892000;Gewaltkriminalitaet;3241001;Hannover;voll.;3,098;2,345;753;6;3;3;5;3;2;15;10;5;42;15;27;63;33;30;131;64;67;95;55;40;122;79;43;217;134;83;340;263;77;688;461;227;249;198;51;213;174;39;462;372;90;529;421;108;628;492;136;491;395;96;206;144;62;94;60;34;2,410;1,884;526
892000;Gewaltkriminalitaet;8221000;Heidelberg;voll.;560;445;115;3;3;0;1;1;0;2;1;1;3;2;1;6;3;3;15;10;5;13;8;5;33;28;5;46;36;10;86;70;16;147;116;31;64;56;8;57;47;10;121;103;18;104;81;23;91;72;19;36;25;11;38;32;6;23;16;7;413;329;84
892000;Gewaltkriminalitaet;8121000;Heilbronn;voll.;310;220;90;0;0;0;1;0;1;0;0;0;2;1;1;4;3;1;7;4;3;12;7;5;23;18;5;35;25;10;52;40;12;94;69;25;26;17;9;22;18;4;48;35;13;42;32;10;62;46;16;29;20;9;25;13;12;10;5;5;216;151;65
892000;Gewaltkriminalitaet;5916000;Herne;voll.;400;256;144;2;2;0;3;2;1;1;0;1;7;5;2;10;8;2;23;17;6;18;13;5;33;18;15;51;31;20;41;28;13;115;76;39;16;12;4;30;24;6;46;36;10;62;34;28;62;37;25;60;40;20;31;20;11;24;13;11;285;180;105
892000;Gewaltkriminalitaet;3254021;Hildesheim;voll.;505;347;158;4;3;1;1;0;1;4;0;4;5;4;1;7;4;3;21;11;10;12;6;6;46;34;12;58;40;18;53;36;17;132;87;45;37;26;11;47;36;11;84;62;22;88;72;16;89;59;30;53;27;26;40;33;7;19;7;12;373;260;113
892000;Gewaltkriminalitaet;9161000;Ingolstadt;voll.;413;318;95;0;0;0;1;1;0;2;2;0;5;3;2;5;3;2;13;9;4;29;14;15;43;29;14;72;43;29;59;46;13;144;98;46;30;26;4;29;26;3;59;52;7;54;43;11;80;64;16;40;32;8;23;21;2;13;8;5;269;220;49
892000;Gewaltkriminalitaet;16053000;Jena;voll.;220;157;63;0;0;0;0;0;0;2;1;1;1;1;0;6;3;3;9;5;4;7;4;3;8;6;2;15;10;5;18;11;7;42;26;16;17;12;5;20;14;6;37;26;11;39;30;9;42;32;10;34;25;9;19;13;6;7;5;2;178;131;47
892000;Gewaltkriminalitaet;8212000;Karlsruhe;voll.;953;723;230;3;0;3;2;1;1;3;3;0;3;3;0;10;9;1;21;16;5;21;13;8;49;39;10;70;52;18;104;86;18;195;154;41;79;67;12;84;69;15;163;136;27;157;119;38;205;146;59;127;91;36;62;47;15;44;30;14;758;569;189
892000;Gewaltkriminalitaet;6611000;Kassel;voll.;722;499;223;1;1;0;1;0;1;6;5;1;8;5;3;11;7;4;27;18;9;20;10;10;26;16;10;46;26;20;89;59;30;162;103;59;48;29;19;58;38;20;106;67;39;110;78;32;155;110;45;90;65;25;67;54;13;32;22;10;560;396;164
892000;Gewaltkriminalitaet;1002000;Kiel;voll.;1,114;825;289;1;0;1;0;0;0;2;1;1;4;4;0;9;6;3;16;11;5;29;19;10;63;55;8;92;74;18;137;104;33;245;189;56;88;63;25;89;68;21;177;131;46;185;150;35;239;168;71;152;114;38;76;46;30;40;27;13;869;636;233
892000;Gewaltkriminalitaet;7111000;Koblenz;voll.;414;309;105;1;1;0;0;0;0;1;1;0;2;2;0;6;3;3;10;7;3;13;8;5;25;22;3;38;30;8;45;39;6;93;76;17;40;28;12;31;24;7;71;52;19;70;51;19;78;66;12;54;31;23;26;21;5;22;12;10;321;233;88
892000;Gewaltkriminalitaet;5315000;Koeln;voll.;5,816;3,903;1,913;11;9;2;11;7;4;24;17;7;56;39;17;99;73;26;201;145;56;171;96;75;295;183;112;466;279;187;754;462;292;1,421;886;535;424;266;158;393;268;125;817;534;283;904;611;293;1,174;852;322;792;552;240;455;328;127;253;140;113;4,395;3,017;1,378
892000;Gewaltkriminalitaet;5114000;Krefeld;voll.;714;455;259;4;2;2;3;2;1;4;4;0;9;6;3;14;10;4;34;24;10;26;11;15;41;27;14;67;38;29;75;56;19;176;118;58;43;29;14;38;20;18;81;49;32;87;62;25;138;89;49;101;60;41;75;52;23;56;25;31;538;337;201
892000;Gewaltkriminalitaet;14713000;Leipzig;voll.;2,248;1,696;552;9;6;3;6;6;0;8;6;2;30;17;13;35;23;12;88;58;30;71;41;30;114;81;33;185;122;63;214;168;46;487;348;139;145;117;28;152;123;29;297;240;57;395;313;82;530;430;100;263;198;65;173;115;58;103;52;51;1,761;1,348;413
892000;Gewaltkriminalitaet;5316000;Leverkusen;voll.;605;386;219;2;0;2;0;0;0;3;2;1;8;3;5;21;13;8;34;18;16;27;20;7;36;22;14;63;42;21;63;41;22;160;101;59;44;35;9;37;28;9;81;63;18;82;50;32;111;64;47;80;47;33;52;34;18;39;27;12;445;285;160
892000;Gewaltkriminalitaet;1003000;Luebeck;voll.;935;671;264;1;0;1;0;0;0;0;0;0;8;5;3;19;14;5;28;19;9;43;26;17;57;42;15;100;68;32;95;66;29;223;153;70;43;25;18;64;44;20;107;69;38;174;130;44;174;140;34;129;85;44;93;73;20;35;21;14;712;518;194
892000;Gewaltkriminalitaet;7314000;Ludwigshafen am Rhein;voll.;787;536;251;6;4;2;6;4;2;10;4;6;15;10;5;21;16;5;58;38;20;39;23;16;52;31;21;91;54;37;98;70;28;247;162;85;42;27;15;41;30;11;83;57;26;115;83;32;139;94;45;117;83;34;55;37;18;31;20;11;540;374;166
892000;Gewaltkriminalitaet;15003000;Magdeburg;voll.;814;575;239;3;2;1;0;0;0;4;1;3;5;4;1;25;17;8;37;24;13;28;13;15;41;30;11;69;43;26;67;52;15;173;119;54;53;47;6;58;49;9;111;96;15;145;101;44;177;133;44;102;64;38;64;36;28;42;26;16;641;456;185
892000;Gewaltkriminalitaet;7315000;Mainz;voll.;712;534;178;4;4;0;1;1;0;2;2;0;7;5;2;4;2;2;18;14;4;13;6;7;61;53;8;74;59;15;91;77;14;183;150;33;71;54;17;62;46;16;133;100;33;133;93;40;132;100;32;75;55;20;37;25;12;19;11;8;529;384;145
892000;Gewaltkriminalitaet;8222000;Mannheim;voll.;1,338;945;393;8;4;4;0;0;0;3;2;1;13;10;3;23;10;13;47;26;21;33;20;13;52;45;7;85;65;20;136;99;37;268;190;78;106;76;30;108;80;28;214;156;58;221;155;66;274;207;67;188;135;53;98;67;31;75;35;40;1,070;755;315
