Schluessel;Straftat;Gemeindeschluessel;Stadt;Fallstatus;Oper insgesamt ;Opfer maennlich;Opfer weiblich;Opfer - Kinder bis unter 6 Jahre - insgesamt;Opfer - Kinder bis unter 6 Jahre - maennlich;Opfer - Kinder bis unter 6 Jahre - weiblich;Opfer Kinder 6  bis unter 14 Jahre - insgesamt;Opfer Kinder 6  bis unter 14 Jahre - maennlich;Opfer Kinder 6  bis unter 14 Jahre - weiblich;Opfer Kinder bis 14 Jahre- insgesamt;Opfer Kinder bis 14 Jahre- maennlich;Opfer Kinder bis 14 Jahre- weiblich;Opfer Jugendliche 14 bis unter 18 Jahre - insgesamt;Opfer Jugendliche 14 bis unter 18 Jahre - maennlich;Opfer Jugendliche 14 bis unter 18 Jahre - weiblich;Opfer - Heranwachsende 18 bis unter 21 Jahre - insgesamt;Opfer - Heranwachsende 18 bis unter 21 Jahre - maennlich;Opfer - Heranwachsende 18 bis unter 21 Jahre - weiblich;Opfer Erwachsene 21 bis unter 60 Jahre - insgesamt;Opfer Erwachsene 21 bis unter 60 Jahre - maennlich;Opfer Erwachsene 21 bis unter 60 Jahre - weiblich;Opfer - Erwachsene 60 Jahre und aelter - insgesamt;Opfer - Erwachsene 60 Jahre und aelter - maennlich;Opfer - Erwachsene 60 Jahre und aelter - weiblich;Opfer Erwachsene - insgesamt;Opfer Erwachsene - maennlich;Opfer Erwachsene - weiblich
222000;Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB;5120000;Remscheid;voll.;185;128;57;2;2;0;8;8;0;10;10;0;24;18;6;27;22;5;116;74;42;8;4;4;124;78;46
222000;Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB;5120000;Remscheid;vers.;37;31;6;0;0;0;3;3;0;3;3;0;4;4;0;4;4;0;23;18;5;3;2;1;26;20;6
222000;Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB;5120000;Remscheid;insg.;222;159;63;2;2;0;11;11;0;13;13;0;28;22;6;31;26;5;139;92;47;11;6;5;150;98;52
222000;Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB;8415061;Reutlingen;voll.;260;205;55;2;2;0;6;4;2;8;6;2;33;28;5;34;26;8;174;136;38;11;9;2;185;145;40
222000;Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB;8415061;Reutlingen;vers.;37;31;6;0;0;0;0;0;0;0;0;0;1;1;0;10;8;2;24;21;3;2;1;1;26;22;4
222000;Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB;8415061;Reutlingen;insg.;297;236;61;2;2;0;6;4;2;8;6;2;34;29;5;44;34;10;198;157;41;13;10;3;211;167;44
222000;Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB;13003000;Rostock;voll.;420;298;122;0;0;0;39;21;18;39;21;18;46;34;12;53;35;18;264;198;66;18;10;8;282;208;74
222000;Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB;13003000;Rostock;vers.;75;47;28;2;2;0;7;2;5;9;4;5;6;6;0;3;1;2;53;32;21;4;4;0;57;36;21
222000;Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB;13003000;Rostock;insg.;495;345;150;2;2;0;46;23;23;48;25;23;52;40;12;56;36;20;317;230;87;22;14;8;339;244;95
222000;Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB;10041100;Saarbr cken;voll.;715;546;169;1;1;0;22;16;6;23;17;6;74;53;21;81;63;18;499;385;114;38;28;10;537;413;124
222000;Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB;10041100;Saarbr cken;vers.;119;87;32;1;1;0;8;5;3;9;6;3;8;7;1;5;4;1;82;62;20;15;8;7;97;70;27
222000;Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB;10041100;Saarbr cken;insg.;834;633;201;2;2;0;30;21;9;32;23;9;82;60;22;86;67;19;581;447;134;53;36;17;634;483;151
222000;Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB;3102000;Salzgitter;voll.;245;182;63;1;1;0;17;14;3;18;15;3;29;21;8;25;21;4;160;116;44;13;9;4;173;125;48
222000;Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB;3102000;Salzgitter;vers.;28;15;13;0;0;0;2;0;2;2;0;2;1;1;0;2;1;1;21;11;10;2;2;0;23;13;10
222000;Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB;3102000;Salzgitter;insg.;273;197;76;1;1;0;19;14;5;20;15;5;30;22;8;27;22;5;181;127;54;15;11;4;196;138;58
222000;Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB;13004000;Schwerin;voll.;220;147;73;1;0;1;25;19;6;26;19;7;23;11;12;23;19;4;137;94;43;11;4;7;148;98;50
222000;Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB;13004000;Schwerin;vers.;59;39;20;4;3;1;11;7;4;15;10;5;5;1;4;2;2;0;35;24;11;2;2;0;37;26;11
222000;Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB;13004000;Schwerin;insg.;279;186;93;5;3;2;36;26;10;41;29;12;28;12;16;25;21;4;172;118;54;13;6;7;185;124;61
222000;Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB;5970040;Siegen;voll.;194;151;43;0;0;0;8;6;2;8;6;2;16;11;5;25;19;6;138;111;27;7;4;3;145;115;30
222000;Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB;5970040;Siegen;vers.;40;32;8;0;0;0;1;1;0;1;1;0;1;1;0;5;3;2;31;25;6;2;2;0;33;27;6
222000;Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB;5970040;Siegen;insg.;234;183;51;0;0;0;9;7;2;9;7;2;17;12;5;30;22;8;169;136;33;9;6;3;178;142;36
222000;Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB;5122000;Solingen;voll.;268;176;92;5;1;4;16;9;7;21;10;11;36;26;10;28;19;9;169;109;60;14;12;2;183;121;62
222000;Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB;5122000;Solingen;vers.;64;41;23;0;0;0;1;1;0;1;1;0;4;3;1;8;5;3;43;28;15;8;4;4;51;32;19
222000;Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB;5122000;Solingen;insg.;332;217;115;5;1;4;17;10;7;22;11;11;40;29;11;36;24;12;212;137;75;22;16;6;234;153;81
222000;Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB;8111000;Stuttgart;voll.;1,885;1,501;384;6;4;2;43;26;17;49;30;19;166;114;52;278;234;44;1,334;1,082;252;58;41;17;1,392;1,123;269
222000;Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB;8111000;Stuttgart;vers.;436;329;107;2;2;0;6;4;2;8;6;2;17;11;6;34;22;12;356;275;81;21;15;6;377;290;87
222000;Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB;8111000;Stuttgart;insg.;2,321;1,830;491;8;6;2;49;30;19;57;36;21;183;125;58;312;256;56;1,690;1,357;333;79;56;23;1,769;1,413;356
222000;Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB;7211000;Trier;voll.;230;178;52;0;0;0;2;1;1;2;1;1;23;16;7;30;23;7;171;135;36;4;3;1;175;138;37
222000;Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB;7211000;Trier;vers.;52;38;14;0;0;0;0;0;0;0;0;0;4;2;2;7;6;1;40;30;10;1;0;1;41;30;11
222000;Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB;7211000;Trier;insg.;282;216;66;0;0;0;2;1;1;2;1;1;27;18;9;37;29;8;211;165;46;5;3;2;216;168;48
222000;Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB;8421000;Ulm;voll.;275;201;74;0;0;0;7;4;3;7;4;3;34;24;10;33;25;8;191;140;51;10;8;2;201;148;53
222000;Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB;8421000;Ulm;vers.;44;31;13;0;0;0;2;1;1;2;1;1;3;3;0;2;1;1;35;26;9;2;0;2;37;26;11
222000;Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB;8421000;Ulm;insg.;319;232;87;0;0;0;9;5;4;9;5;4;37;27;10;35;26;9;226;166;60;12;8;4;238;174;64
222000;Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB;6414000;Wiesbaden;voll.;756;549;207;1;0;1;27;11;16;28;11;17;53;42;11;114;89;25;530;387;143;31;20;11;561;407;154
222000;Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB;6414000;Wiesbaden;vers.;116;71;45;2;1;1;6;5;1;8;6;2;8;7;1;8;6;2;82;46;36;10;6;4;92;52;40
222000;Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB;6414000;Wiesbaden;insg.;872;620;252;3;1;2;33;16;17;36;17;19;61;49;12;122;95;27;612;433;179;41;26;15;653;459;194
222000;Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB;3103000;Wolfsburg;voll.;193;140;53;2;0;2;8;6;2;10;6;4;24;13;11;26;18;8;126;98;28;7;5;2;133;103;30
222000;Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB;3103000;Wolfsburg;vers.;33;22;11;1;0;1;0;0;0;1;0;1;2;2;0;5;4;1;22;15;7;3;1;2;25;16;9
222000;Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB;3103000;Wolfsburg;insg.;226;162;64;3;0;3;8;6;2;11;6;5;26;15;11;31;22;9;148;113;35;10;6;4;158;119;39
222000;Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB;5124000;Wuppertal;voll.;922;612;310;4;3;1;63;34;29;67;37;30;102;72;30;100;73;27;611;397;214;42;33;9;653;430;223
222000;Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB;5124000;Wuppertal;vers.;215;131;84;5;0;5;13;9;4;18;9;9;14;11;3;16;9;7;155;94;61;12;8;4;167;102;65
222000;Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB;5124000;Wuppertal;insg.;1,137;743;394;9;3;6;76;43;33;85;46;39;116;83;33;116;82;34;766;491;275;54;41;13;820;532;288
222000;Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB;9663000;W rzburg;voll.;268;203;65;1;0;1;8;5;3;9;5;4;23;13;10;44;36;8;183;145;38;9;4;5;192;149;43
222000;Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB;9663000;W rzburg;vers.;75;53;22;1;1;0;0;0;0;1;1;0;3;3;0;6;3;3;62;44;18;3;2;1;65;46;19
222000;Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB;9663000;W rzburg;insg.;343;256;87;2;1;1;8;5;3;10;6;4;26;16;10;50;39;11;245;189;56;12;6;6;257;195;62
224000;Vors tzliche einfache K rperverletzung   223 StGB;5334002;Aachen;voll.;1,685;963;722;15;13;2;59;39;20;74;52;22;98;46;52;142;88;54;1,253;704;549;118;73;45;1,371;777;594
224000;Vors tzliche einfache K rperverletzung   223 StGB;5334002;Aachen;vers.;67;43;24;0;0;0;2;1;1;2;1;1;1;1;0;1;1;0;59;39;20;4;1;3;63;40;23
224000;Vors tzliche einfache K rperverletzung   223 StGB;5334002;Aachen;insg.;1,752;1,006;746;15;13;2;61;40;21;76;53;23;99;47;52;143;89;54;1,312;743;569;122;74;48;1,434;817;617
224000;Vors tzliche einfache K rperverletzung   223 StGB;9761000;Augsburg;voll.;2,074;1,269;805;21;10;11;98;64;34;119;74;45;136;85;51;237;132;105;1,485;926;559;97;52;45;1,582;978;604
224000;Vors tzliche einfache K rperverletzung   223 StGB;9761000;Augsburg;vers.;190;144;46;1;0;1;1;1;0;2;1;1;13;8;5;13;11;2;149;116;33;13;8;5;162;124;38
224000;Vors tzliche einfache K rperverletzung   223 StGB;9761000;Augsburg;insg.;2,264;1,413;851;22;10;12;99;65;34;121;75;46;149;93;56;250;143;107;1,634;1,042;592;110;60;50;1,744;1,102;642
224000;Vors tzliche einfache K rperverletzung   223 StGB;5378004;Bergisch Gladbach;voll.;520;269;251;5;1;4;21;14;7;26;15;11;44;18;26;40;28;12;361;179;182;49;29;20;410;208;202
224000;Vors tzliche einfache K rperverletzung   223 StGB;5378004;Bergisch Gladbach;vers.;29;19;10;1;0;1;1;1;0;2;1;1;3;1;2;0;0;0;21;15;6;3;2;1;24;17;7
224000;Vors tzliche einfache K rperverletzung   223 StGB;5378004;Bergisch Gladbach;insg.;549;288;261;6;1;5;22;15;7;28;16;12;47;19;28;40;28;12;382;194;188;52;31;21;434;225;209
224000;Vors tzliche einfache K rperverletzung   223 StGB;11000000;Berlin;voll.;29,297;17,016;12,281;233;136;97;1,711;1,111;600;1,944;1,247;697;1,761;1,041;720;1,761;946;815;21,973;12,689;9,284;1,858;1,093;765;23,831;13,782;10,049
224000;Vors tzliche einfache K rperverletzung   223 StGB;11000000;Berlin;vers.;2,496;1,736;760;20;12;8;70;50;20;90;62;28;112;73;39;105;72;33;1,980;1,397;583;209;132;77;2,189;1,529;660
224000;Vors tzliche einfache K rperverletzung   223 StGB;11000000;Berlin;insg.;31,793;18,752;13,041;253;148;105;1,781;1,161;620;2,034;1,309;725;1,873;1,114;759;1,866;1,018;848;23,953;14,086;9,867;2,067;1,225;842;26,020;15,311;10,709
224000;Vors tzliche einfache K rperverletzung   223 StGB;5711000;Bielefeld;voll.;1,625;881;744;13;8;5;76;50;26;89;58;31;97;55;42;140;75;65;1,200;636;564;99;57;42;1,299;693;606
224000;Vors tzliche einfache K rperverletzung   223 StGB;5711000;Bielefeld;vers.;56;28;28;0;0;0;0;0;0;0;0;0;4;2;2;1;1;0;44;20;24;7;5;2;51;25;26
224000;Vors tzliche einfache K rperverletzung   223 StGB;5711000;Bielefeld;insg.;1,681;909;772;13;8;5;76;50;26;89;58;31;101;57;44;141;76;65;1,244;656;588;106;62;44;1,350;718;632
224000;Vors tzliche einfache K rperverletzung   223 StGB;5911000;Bochum;voll.;2,267;1,261;1,006;22;14;8;119;82;37;141;96;45;199;133;66;181;86;95;1,588;862;726;158;84;74;1,746;946;800
224000;Vors tzliche einfache K rperverletzung   223 StGB;5911000;Bochum;vers.;99;68;31;0;0;0;0;0;0;0;0;0;2;1;1;6;4;2;79;56;23;12;7;5;91;63;28
224000;Vors tzliche einfache K rperverletzung   223 StGB;5911000;Bochum;insg.;2,366;1,329;1,037;22;14;8;119;82;37;141;96;45;201;134;67;187;90;97;1,667;918;749;170;91;79;1,837;1,009;828
224000;Vors tzliche einfache K rperverletzung   223 StGB;5314000;Bonn;voll.;1,922;1,080;842;12;6;6;71;40;31;83;46;37;133;80;53;184;105;79;1,366;757;609;156;92;64;1,522;849;673
224000;Vors tzliche einfache K rperverletzung   223 StGB;5314000;Bonn;vers.;109;71;38;3;1;2;6;3;3;9;4;5;5;2;3;7;7;0;82;53;29;6;5;1;88;58;30
224000;Vors tzliche einfache K rperverletzung   223 StGB;5314000;Bonn;insg.;2,031;1,151;880;15;7;8;77;43;34;92;50;42;138;82;56;191;112;79;1,448;810;638;162;97;65;1,610;907;703
224000;Vors tzliche einfache K rperverletzung   223 StGB;5512000;Bottrop;voll.;467;221;246;3;2;1;29;13;16;32;15;17;44;19;25;38;23;15;319;151;168;34;13;21;353;164;189
224000;Vors tzliche einfache K rperverletzung   223 StGB;5512000;Bottrop;vers.;21;15;6;0;0;0;1;1;0;1;1;0;1;1;0;0;0;0;16;11;5;3;2;1;19;13;6
224000;Vors tzliche einfache K rperverletzung   223 StGB;5512000;Bottrop;insg.;488;236;252;3;2;1;30;14;16;33;16;17;45;20;25;38;23;15;335;162;173;37;15;22;372;177;195
224000;Vors tzliche einfache K rperverletzung   223 StGB;3101000;Braunschweig;voll.;1,407;832;575;8;6;2;77;38;39;85;44;41;124;69;55;144;92;52;972;583;389;82;44;38;1,054;627;427
224000;Vors tzliche einfache K rperverletzung   223 StGB;3101000;Braunschweig;vers.;70;41;29;0;0;0;2;1;1;2;1;1;8;4;4;4;3;1;51;30;21;5;3;2;56;33;23
224000;Vors tzliche einfache K rperverletzung   223 StGB;3101000;Braunschweig;insg.;1,477;873;604;8;6;2;79;39;40;87;45;42;132;73;59;148;95;53;1,023;613;410;87;47;40;1,110;660;450
224000;Vors tzliche einfache K rperverletzung   223 StGB;4011000;Bremen;voll.;4,036;2,431;1,605;23;11;12;136;88;48;159;99;60;233;130;103;313;197;116;3,063;1,849;1,214;268;156;112;3,331;2,005;1,326
224000;Vors tzliche einfache K rperverletzung   223 StGB;4011000;Bremen;vers.;189;150;39;0;0;0;4;3;1;4;3;1;5;5;0;15;15;0;152;117;35;13;10;3;165;127;38
224000;Vors tzliche einfache K rperverletzung   223 StGB;4011000;Bremen;insg.;4,225;2,581;1,644;23;11;12;140;91;49;163;102;61;238;135;103;328;212;116;3,215;1,966;1,249;281;166;115;3,496;2,132;1,364
224000;Vors tzliche einfache K rperverletzung   223 StGB;4012000;Bremerhaven;voll.;967;550;417;6;4;2;55;39;16;61;43;18;90;39;51;74;41;33;684;387;297;58;40;18;742;427;315
224000;Vors tzliche einfache K rperverletzung   223 StGB;4012000;Bremerhaven;vers.;24;17;7;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;18;13;5;4;2;2;22;15;7
224000;Vors tzliche einfache K rperverletzung   223 StGB;4012000;Bremerhaven;insg.;991;567;424;6;4;2;55;39;16;61;43;18;91;40;51;75;42;33;702;400;302;62;42;20;764;442;322
224000;Vors tzliche einfache K rperverletzung   223 StGB;14511000;Chemnitz;voll.;1,090;623;467;9;4;5;49;31;18;58;35;23;107;68;39;107;56;51;752;423;329;66;41;25;818;464;354
224000;Vors tzliche einfache K rperverletzung   223 StGB;14511000;Chemnitz;vers.;25;17;8;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;20;13;7;3;2;1;23;15;8
224000;Vors tzliche einfache K rperverletzung   223 StGB;14511000;Chemnitz;insg.;1,115;640;475;9;4;5;49;31;18;58;35;23;108;69;39;108;57;51;772;436;336;69;43;26;841;479;362
224000;Vors tzliche einfache K rperverletzung   223 StGB;6411000;Darmstadt;voll.;663;330;333;6;3;3;30;20;10;36;23;13;45;28;17;58;28;30;485;230;255;39;21;18;524;251;273
224000;Vors tzliche einfache K rperverletzung   223 StGB;6411000;Darmstadt;vers.;20;13;7;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;17;11;6;2;2;0;19;13;6
224000;Vors tzliche einfache K rperverletzung   223 StGB;6411000;Darmstadt;insg.;683;343;340;6;3;3;30;20;10;36;23;13;45;28;17;59;28;31;502;241;261;41;23;18;543;264;279
224000;Vors tzliche einfache K rperverletzung   223 StGB;5913000;Dortmund;voll.;4,047;2,176;1,871;24;13;11;184;108;76;208;121;87;310;173;137;306;153;153;2,964;1,581;1,383;259;148;111;3,223;1,729;1,494
224000;Vors tzliche einfache K rperverletzung   223 StGB;5913000;Dortmund;vers.;190;110;80;2;1;1;6;6;0;8;7;1;6;5;1;4;2;2;158;87;71;14;9;5;172;96;76
224000;Vors tzliche einfache K rperverletzung   223 StGB;5913000;Dortmund;insg.;4,237;2,286;1,951;26;14;12;190;114;76;216;128;88;316;178;138;310;155;155;3,122;1,668;1,454;273;157;116;3,395;1,825;1,570
224000;Vors tzliche einfache K rperverletzung   223 StGB;14612000;Dresden;voll.;2,628;1,566;1,062;36;26;10;172;110;62;208;136;72;234;148;86;244;146;98;1,774;1,041;733;168;95;73;1,942;1,136;806
224000;Vors tzliche einfache K rperverletzung   223 StGB;14612000;Dresden;vers.;120;87;33;0;0;0;5;4;1;5;4;1;8;7;1;6;3;3;92;69;23;9;4;5;101;73;28
224000;Vors tzliche einfache K rperverletzung   223 StGB;14612000;Dresden;insg.;2,748;1,653;1,095;36;26;10;177;114;63;213;140;73;242;155;87;250;149;101;1,866;1,110;756;177;99;78;2,043;1,209;834
224000;Vors tzliche einfache K rperverletzung   223 StGB;5112000;Duisburg;voll.;3,133;1,533;1,600;29;19;10;199;110;89;228;129;99;274;146;128;210;107;103;2,223;1,041;1,182;198;110;88;2,421;1,151;1,270
224000;Vors tzliche einfache K rperverletzung   223 StGB;5112000;Duisburg;vers.;113;57;56;3;0;3;2;0;2;5;0;5;4;3;1;6;2;4;84;44;40;14;8;6;98;52;46
224000;Vors tzliche einfache K rperverletzung   223 StGB;5112000;Duisburg;insg.;3,246;1,590;1,656;32;19;13;201;110;91;233;129;104;278;149;129;216;109;107;2,307;1,085;1,222;212;118;94;2,519;1,203;1,316
224000;Vors tzliche einfache K rperverletzung   223 StGB;5111000;D sseldorf;voll.;4,101;2,529;1,572;21;9;12;140;94;46;161;103;58;300;183;117;410;274;136;2,948;1,797;1,151;282;172;110;3,230;1,969;1,261
224000;Vors tzliche einfache K rperverletzung   223 StGB;5111000;D sseldorf;vers.;168;121;47;2;1;1;3;2;1;5;3;2;7;6;1;10;5;5;131;99;32;15;8;7;146;107;39
224000;Vors tzliche einfache K rperverletzung   223 StGB;5111000;D sseldorf;insg.;4,269;2,650;1,619;23;10;13;143;96;47;166;106;60;307;189;118;420;279;141;3,079;1,896;1,183;297;180;117;3,376;2,076;1,300
224000;Vors tzliche einfache K rperverletzung   223 StGB;16051000;Erfurt;voll.;1,888;1,107;781;16;7;9;91;59;32;107;66;41;149;82;67;200;119;81;1,337;792;545;95;48;47;1,432;840;592
224000;Vors tzliche einfache K rperverletzung   223 StGB;16051000;Erfurt;vers.;148;94;54;0;0;0;6;3;3;6;3;3;3;2;1;13;7;6;109;71;38;17;11;6;126;82;44
224000;Vors tzliche einfache K rperverletzung   223 StGB;16051000;Erfurt;insg.;2,036;1,201;835;16;7;9;97;62;35;113;69;44;152;84;68;213;126;87;1,446;863;583;112;59;53;1,558;922;636
224000;Vors tzliche einfache K rperverletzung   223 StGB;9562000;Erlangen;voll.;414;235;179;3;3;0;8;5;3;11;8;3;26;15;11;43;22;21;309;176;133;25;14;11;334;190;144
224000;Vors tzliche einfache K rperverletzung   223 StGB;9562000;Erlangen;vers.;32;25;7;0;0;0;0;0;0;0;0;0;1;1;0;5;5;0;24;17;7;2;2;0;26;19;7
224000;Vors tzliche einfache K rperverletzung   223 StGB;9562000;Erlangen;insg.;446;260;186;3;3;0;8;5;3;11;8;3;27;16;11;48;27;21;333;193;140;27;16;11;360;209;151
224000;Vors tzliche einfache K rperverletzung   223 StGB;5113000;Essen;voll.;3,001;1,573;1,428;22;13;9;186;115;71;208;128;80;222;122;100;185;90;95;2,198;1,124;1,074;188;109;79;2,386;1,233;1,153
224000;Vors tzliche einfache K rperverletzung   223 StGB;5113000;Essen;vers.;106;64;42;0;0;0;3;1;2;3;1;2;4;2;2;4;2;2;87;55;32;8;4;4;95;59;36
224000;Vors tzliche einfache K rperverletzung   223 StGB;5113000;Essen;insg.;3,107;1,637;1,470;22;13;9;189;116;73;211;129;82;226;124;102;189;92;97;2,285;1,179;1,106;196;113;83;2,481;1,292;1,189
224000;Vors tzliche einfache K rperverletzung   223 StGB;6412000;Frankfurt am Main;voll.;4,363;2,526;1,837;37;25;12;99;69;30;136;94;42;181;101;80;268;120;148;3,494;2,032;1,462;284;179;105;3,778;2,211;1,567
224000;Vors tzliche einfache K rperverletzung   223 StGB;6412000;Frankfurt am Main;vers.;234;156;78;0;0;0;4;1;3;4;1;3;8;4;4;10;6;4;190;132;58;22;13;9;212;145;67
224000;Vors tzliche einfache K rperverletzung   223 StGB;6412000;Frankfurt am Main;insg.;4,597;2,682;1,915;37;25;12;103;70;33;140;95;45;189;105;84;278;126;152;3,684;2,164;1,520;306;192;114;3,990;2,356;1,634
224000;Vors tzliche einfache K rperverletzung   223 StGB;8311000;Freiburg im Breisgau;voll.;1,831;1,189;642;12;7;5;76;44;32;88;51;37;111;62;49;188;124;64;1,285;843;442;159;109;50;1,444;952;492
224000;Vors tzliche einfache K rperverletzung   223 StGB;8311000;Freiburg im Breisgau;vers.;127;81;46;1;1;0;2;2;0;3;3;0;1;0;1;10;8;2;94;56;38;19;14;5;113;70;43
224000;Vors tzliche einfache K rperverletzung   223 StGB;8311000;Freiburg im Breisgau;insg.;1,958;1,270;688;13;8;5;78;46;32;91;54;37;112;62;50;198;132;66;1,379;899;480;178;123;55;1,557;1,022;535
224000;Vors tzliche einfache K rperverletzung   223 StGB;9563000;F rth;voll.;395;219;176;7;4;3;21;10;11;28;14;14;33;19;14;29;14;15;282;157;125;23;15;8;305;172;133
224000;Vors tzliche einfache K rperverletzung   223 StGB;9563000;F rth;vers.;28;21;7;0;0;0;0;0;0;0;0;0;0;0;0;4;3;1;20;15;5;4;3;1;24;18;6
224000;Vors tzliche einfache K rperverletzung   223 StGB;9563000;F rth;insg.;423;240;183;7;4;3;21;10;11;28;14;14;33;19;14;33;17;16;302;172;130;27;18;9;329;190;139
224000;Vors tzliche einfache K rperverletzung   223 StGB;5513000;Gelsenkirchen;voll.;1,841;934;907;6;3;3;119;80;39;125;83;42;156;79;77;143;73;70;1,284;626;658;133;73;60;1,417;699;718
224000;Vors tzliche einfache K rperverletzung   223 StGB;5513000;Gelsenkirchen;vers.;65;37;28;1;0;1;2;1;1;3;1;2;5;3;2;2;1;1;43;26;17;12;6;6;55;32;23
224000;Vors tzliche einfache K rperverletzung   223 StGB;5513000;Gelsenkirchen;insg.;1,906;971;935;7;3;4;121;81;40;128;84;44;161;82;79;145;74;71;1,327;652;675;145;79;66;1,472;731;741
224000;Vors tzliche einfache K rperverletzung   223 StGB;3159016;G ttingen;voll.;858;501;357;5;4;1;25;16;9;30;20;10;46;23;23;85;51;34;634;370;264;63;37;26;697;407;290
224000;Vors tzliche einfache K rperverletzung   223 StGB;3159016;G ttingen;vers.;55;38;17;0;0;0;1;0;1;1;0;1;1;0;1;5;3;2;42;31;11;6;4;2;48;35;13
224000;Vors tzliche einfache K rperverletzung   223 StGB;3159016;G ttingen;insg.;913;539;374;5;4;1;26;16;10;31;20;11;47;23;24;90;54;36;676;401;275;69;41;28;745;442;303
