Schluessel,Straftat,Gemeindeschluessel,Stadt,Fallstatus,Oper insgesamt,Opfer maennlich,Opfer weiblich,Opfer - Kinder bis unter 6 Jahre - insgesamt,Opfer - Kinder bis unter 6 Jahre - maennlich,Opfer - Kinder bis unter 6 Jahre - weiblich,Opfer Kinder 6 bis unter 14 Jahre - insgesamt,Opfer Kinder 6 bis unter 14 Jahre - maennlich,Opfer Kinder 6 bis unter 14 Jahre - weiblich,Opfer Kinder bis 14 Jahre- insgesamt,Opfer Kinder bis 14 Jahre- maennlich,Opfer Kinder bis 14 Jahre- weiblich,Opfer Jugendliche 14 bis unter 18 Jahre - insgesamt,Opfer Jugendliche 14 bis unter 18 Jahre - maennlich,Opfer Jugendliche 14 bis unter 18 Jahre - weiblich,Opfer - Heranwachsende 18 bis unter 21 Jahre - insgesamt,Opfer - Heranwachsende 18 bis unter 21 Jahre - maennlich,Opfer - Heranwachsende 18 bis unter 21 Jahre - weiblich,Opfer Erwachsene 21 bis unter 60 Jahre - insgesamt,Opfer Erwachsene 21 bis unter 60 Jahre - maennlich,Opfer Erwachsene 21 bis unter 60 Jahre - weiblich,Opfer - Erwachsene 60 Jahre und aelter - insgesamt,Opfer - Erwachsene 60 Jahre und aelter - maennlich,Opfer - Erwachsene 60 Jahre und aelter - weiblich,Opfer Erwachsene - insgesamt,Opfer Erwachsene - maennlich,Opfer Erwachsene - weiblich,Jahr
219000,Raub berf lle in Wohnungen,3403000,Oldenburg (Oldenburg),vers.,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,2,1,1,2021
219000,Raub berf lle in Wohnungen,3403000,Oldenburg (Oldenburg),insg.,7,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,2,0,0,0,7,5,2,2021
219000,Raub berf lle in Wohnungen,3404000,Osnabr ck,voll.,7,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,1,3,2,2,0,6,3,3,2021
219000,Raub berf lle in Wohnungen,3404000,Osnabr ck,vers.,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
219000,Raub berf lle in Wohnungen,3404000,Osnabr ck,insg.,8,5,3,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,4,1,3,2,2,0,6,3,3,2021
219000,Raub berf lle in Wohnungen,5774032,Paderborn,voll.,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,0,0,0,5,4,1,2021
219000,Raub berf lle in Wohnungen,5774032,Paderborn,vers.,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,2021
219000,Raub berf lle in Wohnungen,5774032,Paderborn,insg.,7,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,4,1,1,0,1,6,4,2,2021
219000,Raub berf lle in Wohnungen,8231000,Pforzheim,voll.,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,3,1,2,2021
219000,Raub berf lle in Wohnungen,8231000,Pforzheim,vers.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
219000,Raub berf lle in Wohnungen,8231000,Pforzheim,insg.,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,3,1,2,2021
219000,Raub berf lle in Wohnungen,12054000,Potsdam,voll.,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,0,4,2021
219000,Raub berf lle in Wohnungen,12054000,Potsdam,vers.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
219000,Raub berf lle in Wohnungen,12054000,Potsdam,insg.,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,0,4,2021
219000,Raub berf lle in Wohnungen,5562032,Recklinghausen,voll.,7,3,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,1,4,1,3,6,2,4,2021
219000,Raub berf lle in Wohnungen,5562032,Recklinghausen,vers.,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,2,1,1,2021
219000,Raub berf lle in Wohnungen,5562032,Recklinghausen,insg.,9,4,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,2,1,5,1,4,8,3,5,2021
219000,Raub berf lle in Wohnungen,9362000,Regensburg,voll.,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1,1,0,4,4,0,2021
219000,Raub berf lle in Wohnungen,9362000,Regensburg,vers.,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,2021
219000,Raub berf lle in Wohnungen,9362000,Regensburg,insg.,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,1,1,0,5,5,0,2021
219000,Raub berf lle in Wohnungen,5120000,Remscheid,voll.,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2,0,3,3,0,2021
219000,Raub berf lle in Wohnungen,5120000,Remscheid,vers.,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,1,1,2021
219000,Raub berf lle in Wohnungen,5120000,Remscheid,insg.,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,3,1,5,4,1,2021
219000,Raub berf lle in Wohnungen,8415061,Reutlingen,voll.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
219000,Raub berf lle in Wohnungen,8415061,Reutlingen,vers.,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,2,0,2021
219000,Raub berf lle in Wohnungen,8415061,Reutlingen,insg.,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,2,0,2021
219000,Raub berf lle in Wohnungen,13003000,Rostock,voll.,9,7,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,5,5,0,2,0,2,7,5,2,2021
219000,Raub berf lle in Wohnungen,13003000,Rostock,vers.,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,2021
219000,Raub berf lle in Wohnungen,13003000,Rostock,insg.,11,9,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,6,0,2,0,2,8,6,2,2021
219000,Raub berf lle in Wohnungen,10041100,Saarbr cken,voll.,14,8,6,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,11,7,4,0,0,0,11,7,4,2021
219000,Raub berf lle in Wohnungen,10041100,Saarbr cken,vers.,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,2021
219000,Raub berf lle in Wohnungen,10041100,Saarbr cken,insg.,16,10,6,0,0,0,0,0,0,0,0,0,1,1,0,3,1,2,12,8,4,0,0,0,12,8,4,2021
219000,Raub berf lle in Wohnungen,3102000,Salzgitter,voll.,10,5,5,2,1,1,2,1,1,4,2,2,0,0,0,2,2,0,4,1,3,0,0,0,4,1,3,2021
219000,Raub berf lle in Wohnungen,3102000,Salzgitter,vers.,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,2,1,1,2021
219000,Raub berf lle in Wohnungen,3102000,Salzgitter,insg.,12,6,6,2,1,1,2,1,1,4,2,2,0,0,0,2,2,0,6,2,4,0,0,0,6,2,4,2021
219000,Raub berf lle in Wohnungen,13004000,Schwerin,voll.,9,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,8,6,2,0,0,0,8,6,2,2021
219000,Raub berf lle in Wohnungen,13004000,Schwerin,vers.,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,2,0,2021
219000,Raub berf lle in Wohnungen,13004000,Schwerin,insg.,11,9,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,10,8,2,0,0,0,10,8,2,2021
219000,Raub berf lle in Wohnungen,5970040,Siegen,voll.,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,0,3,2,1,2021
219000,Raub berf lle in Wohnungen,5970040,Siegen,vers.,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,2021
219000,Raub berf lle in Wohnungen,5970040,Siegen,insg.,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,1,0,4,2,2,2021
219000,Raub berf lle in Wohnungen,5122000,Solingen,voll.,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,0,0,0,4,3,1,2021
219000,Raub berf lle in Wohnungen,5122000,Solingen,vers.,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,2,0,2021
219000,Raub berf lle in Wohnungen,5122000,Solingen,insg.,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,2,2,0,6,5,1,2021
219000,Raub berf lle in Wohnungen,8111000,Stuttgart,voll.,21,7,14,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,16,4,12,3,2,1,19,6,13,2021
219000,Raub berf lle in Wohnungen,8111000,Stuttgart,vers.,7,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,2,2,2,1,1,6,3,3,2021
219000,Raub berf lle in Wohnungen,8111000,Stuttgart,insg.,28,11,17,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,20,6,14,5,3,2,25,9,16,2021
219000,Raub berf lle in Wohnungen,7211000,Trier,voll.,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,2,0,2,2021
219000,Raub berf lle in Wohnungen,7211000,Trier,vers.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
219000,Raub berf lle in Wohnungen,7211000,Trier,insg.,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,2,0,2,2021
219000,Raub berf lle in Wohnungen,8421000,Ulm,voll.,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,2,2,0,2021
219000,Raub berf lle in Wohnungen,8421000,Ulm,vers.,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,2021
219000,Raub berf lle in Wohnungen,8421000,Ulm,insg.,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2,0,1,1,0,3,3,0,2021
219000,Raub berf lle in Wohnungen,6414000,Wiesbaden,voll.,13,9,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,9,5,4,3,3,0,12,8,4,2021
219000,Raub berf lle in Wohnungen,6414000,Wiesbaden,vers.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
219000,Raub berf lle in Wohnungen,6414000,Wiesbaden,insg.,13,9,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,9,5,4,3,3,0,12,8,4,2021
219000,Raub berf lle in Wohnungen,3103000,Wolfsburg,voll.,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,2,1,1,2021
219000,Raub berf lle in Wohnungen,3103000,Wolfsburg,vers.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
219000,Raub berf lle in Wohnungen,3103000,Wolfsburg,insg.,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,2,1,1,2021
219000,Raub berf lle in Wohnungen,5124000,Wuppertal,voll.,9,2,7,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,5,2,3,3,0,3,8,2,6,2021
219000,Raub berf lle in Wohnungen,5124000,Wuppertal,vers.,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,2021
219000,Raub berf lle in Wohnungen,5124000,Wuppertal,insg.,10,3,7,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,6,3,3,3,0,3,9,3,6,2021
219000,Raub berf lle in Wohnungen,9663000,W rzburg,voll.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
219000,Raub berf lle in Wohnungen,9663000,W rzburg,vers.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
219000,Raub berf lle in Wohnungen,9663000,W rzburg,insg.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB",5334002,Aachen,voll.,643,465,178,1,1,0,21,15,6,22,16,6,50,29,21,73,54,19,454,336,118,44,30,14,498,366,132,2021
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB",5334002,Aachen,vers.,123,75,48,0,0,0,2,2,0,2,2,0,7,2,5,2,0,2,93,60,33,19,11,8,112,71,41,2021
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB",5334002,Aachen,insg.,766,540,226,1,1,0,23,17,6,24,18,6,57,31,26,75,54,21,547,396,151,63,41,22,610,437,173,2021
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB",9761000,Augsburg,voll.,488,364,124,4,3,1,21,13,8,25,16,9,47,31,16,55,39,16,330,255,75,31,23,8,361,278,83,2021
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB",9761000,Augsburg,vers.,211,165,46,0,0,0,6,4,2,6,4,2,11,8,3,15,11,4,172,137,35,7,5,2,179,142,37,2021
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB",9761000,Augsburg,insg.,699,529,170,4,3,1,27,17,10,31,20,11,58,39,19,70,50,20,502,392,110,38,28,10,540,420,120,2021
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB",5378004,Bergisch Gladbach,voll.,137,81,56,0,0,0,5,2,3,5,2,3,11,9,2,11,7,4,103,58,45,7,5,2,110,63,47,2021
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB",5378004,Bergisch Gladbach,vers.,38,27,11,0,0,0,0,0,0,0,0,0,3,3,0,1,1,0,31,23,8,3,0,3,34,23,11,2021
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB",5378004,Bergisch Gladbach,insg.,175,108,67,0,0,0,5,2,3,5,2,3,14,12,2,12,8,4,134,81,53,10,5,5,144,86,58,2021
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB",11000000,Berlin,voll.,9696,7328,2368,35,20,15,507,308,199,542,328,214,922,658,264,845,639,206,6972,5431,1541,415,272,143,7387,5703,1684,2021
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB",11000000,Berlin,vers.,2526,1848,678,37,19,18,66,36,30,103,55,48,121,80,41,139,105,34,2008,1505,503,155,103,52,2163,1608,555,2021
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB",11000000,Berlin,insg.,12222,9176,3046,72,39,33,573,344,229,645,383,262,1043,738,305,984,744,240,8980,6936,2044,570,375,195,9550,7311,2239,2021
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB",5711000,Bielefeld,voll.,560,382,178,2,1,1,13,9,4,15,10,5,66,38,28,66,47,19,393,276,117,20,11,9,413,287,126,2021
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB",5711000,Bielefeld,vers.,115,74,41,0,0,0,7,7,0,7,7,0,4,1,3,7,2,5,94,63,31,3,1,2,97,64,33,2021
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB",5711000,Bielefeld,insg.,675,456,219,2,1,1,20,16,4,22,17,5,70,39,31,73,49,24,487,339,148,23,12,11,510,351,159,2021
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB",5911000,Bochum,voll.,761,558,203,5,2,3,55,37,18,60,39,21,93,69,24,86,70,16,490,358,132,32,22,10,522,380,142,2021
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB",5911000,Bochum,vers.,186,142,44,3,2,1,11,8,3,14,10,4,4,4,0,10,6,4,143,109,34,15,13,2,158,122,36,2021
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB",5911000,Bochum,insg.,947,700,247,8,4,4,66,45,21,74,49,25,97,73,24,96,76,20,633,467,166,47,35,12,680,502,178,2021
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB",5314000,Bonn,voll.,766,584,182,6,4,2,38,23,15,44,27,17,76,47,29,85,72,13,541,421,120,20,17,3,561,438,123,2021
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB",5314000,Bonn,vers.,179,123,56,0,0,0,4,3,1,4,3,1,8,5,3,8,3,5,145,105,40,14,7,7,159,112,47,2021
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB",5314000,Bonn,insg.,945,707,238,6,4,2,42,26,16,48,30,18,84,52,32,93,75,18,686,526,160,34,24,10,720,550,170,2021
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB",5512000,Bottrop,voll.,188,127,61,1,0,1,18,12,6,19,12,7,29,25,4,14,7,7,120,78,42,6,5,1,126,83,43,2021
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB",5512000,Bottrop,vers.,16,10,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,14,10,4,1,0,1,15,10,5,2021
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB",5512000,Bottrop,insg.,204,137,67,1,0,1,18,12,6,19,12,7,29,25,4,15,7,8,134,88,46,7,5,2,141,93,48,2021
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB",3101000,Braunschweig,voll.,461,293,168,2,2,0,10,9,1,12,11,1,58,28,30,73,48,25,298,189,109,20,17,3,318,206,112,2021
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB",3101000,Braunschweig,vers.,82,53,29,2,1,1,4,0,4,6,1,5,18,9,9,7,7,0,47,32,15,4,4,0,51,36,15,2021
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB",3101000,Braunschweig,insg.,543,346,197,4,3,1,14,9,5,18,12,6,76,37,39,80,55,25,345,221,124,24,21,3,369,242,127,2021
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB",4011000,Bremen,voll.,1808,1383,425,3,2,1,58,36,22,61,38,23,202,159,43,246,190,56,1242,969,273,57,27,30,1299,996,303,2021
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB",4011000,Bremen,vers.,277,209,68,2,1,1,7,6,1,9,7,2,19,11,8,13,12,1,218,167,51,18,12,6,236,179,57,2021
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB",4011000,Bremen,insg.,2085,1592,493,5,3,2,65,42,23,70,45,25,221,170,51,259,202,57,1460,1136,324,75,39,36,1535,1175,360,2021
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB",4012000,Bremerhaven,voll.,375,276,99,0,0,0,24,11,13,24,11,13,46,28,18,44,31,13,249,197,52,12,9,3,261,206,55,2021
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB",4012000,Bremerhaven,vers.,39,28,11,0,0,0,1,1,0,1,1,0,3,3,0,3,2,1,30,21,9,2,1,1,32,22,10,2021
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB",4012000,Bremerhaven,insg.,414,304,110,0,0,0,25,12,13,25,12,13,49,31,18,47,33,14,279,218,61,14,10,4,293,228,65,2021
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB",14511000,Chemnitz,voll.,484,381,103,3,1,2,11,8,3,14,9,5,43,33,10,69,57,12,339,272,67,19,10,9,358,282,76,2021
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB",14511000,Chemnitz,vers.,102,79,23,1,1,0,3,2,1,4,3,1,8,7,1,10,8,2,75,57,18,5,4,1,80,61,19,2021
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB",14511000,Chemnitz,insg.,586,460,126,4,2,2,14,10,4,18,12,6,51,40,11,79,65,14,414,329,85,24,14,10,438,343,95,2021
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB",12052000,Cottbus,voll.,205,146,59,3,2,1,8,5,3,11,7,4,20,17,3,22,17,5,139,98,41,13,7,6,152,105,47,2021
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB",12052000,Cottbus,vers.,53,33,20,0,0,0,5,5,0,5,5,0,7,3,4,8,5,3,30,18,12,3,2,1,33,20,13,2021
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB",12052000,Cottbus,insg.,258,179,79,3,2,1,13,10,3,16,12,4,27,20,7,30,22,8,169,116,53,16,9,7,185,125,60,2021
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB",6411000,Darmstadt,voll.,254,205,49,0,0,0,7,7,0,7,7,0,29,20,9,30,25,5,174,141,33,14,12,2,188,153,35,2021
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB",6411000,Darmstadt,vers.,25,17,8,0,0,0,0,0,0,0,0,0,1,0,1,2,2,0,20,13,7,2,2,0,22,15,7,2021
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB",6411000,Darmstadt,insg.,279,222,57,0,0,0,7,7,0,7,7,0,30,20,10,32,27,5,194,154,40,16,14,2,210,168,42,2021
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB",5913000,Dortmund,voll.,1777,1285,492,11,6,5,100,63,37,111,69,42,180,137,43,168,127,41,1245,900,345,73,52,21,1318,952,366,2021
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB",5913000,Dortmund,vers.,312,215,97,1,1,0,13,8,5,14,9,5,24,14,10,25,21,4,229,157,72,20,14,6,249,171,78,2021
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB",5913000,Dortmund,insg.,2089,1500,589,12,7,5,113,71,42,125,78,47,204,151,53,193,148,45,1474,1057,417,93,66,27,1567,1123,444,2021
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB",14612000,Dresden,voll.,1046,787,259,8,4,4,42,24,18,50,28,22,100,64,36,141,94,47,711,571,140,44,30,14,755,601,154,2021
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB",14612000,Dresden,vers.,151,118,33,3,2,1,2,2,0,5,4,1,13,10,3,13,10,3,109,88,21,11,6,5,120,94,26,2021
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB",14612000,Dresden,insg.,1197,905,292,11,6,5,44,26,18,55,32,23,113,74,39,154,104,50,820,659,161,55,36,19,875,695,180,2021
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB",5112000,Duisburg,voll.,1199,840,359,17,10,7,123,77,46,140,87,53,126,89,37,84,58,26,796,572,224,53,34,19,849,606,243,2021
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB",5112000,Duisburg,vers.,201,120,81,1,0,1,14,11,3,15,11,4,11,6,5,7,6,1,151,88,63,17,9,8,168,97,71,2021
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB",5112000,Duisburg,insg.,1400,960,440,18,10,8,137,88,49,155,98,57,137,95,42,91,64,27,947,660,287,70,43,27,1017,703,314,2021
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB",5111000,D sseldorf,voll.,1635,1195,440,9,3,6,71,41,30,80,44,36,164,114,50,194,145,49,1130,844,286,67,48,19,1197,892,305,2021
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB",5111000,D sseldorf,vers.,257,189,68,2,1,1,8,2,6,10,3,7,8,5,3,19,10,9,203,160,43,17,11,6,220,171,49,2021
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB",5111000,D sseldorf,insg.,1892,1384,508,11,4,7,79,43,36,90,47,43,172,119,53,213,155,58,1333,1004,329,84,59,25,1417,1063,354,2021
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB",16051000,Erfurt,voll.,376,296,80,1,0,1,12,11,1,13,11,2,32,28,4,61,48,13,251,194,57,19,15,4,270,209,61,2021
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB",16051000,Erfurt,vers.,82,62,20,1,1,0,1,0,1,2,1,1,2,2,0,6,4,2,67,51,16,5,4,1,72,55,17,2021
222000,"Gef hrliche und schwere K rperverletzung, Verst mmelung weiblicher Genitalien    224, 226, 226a, 231 StGB",16051000,Erfurt,insg.,458,358,100,2,1,1,13,11,2,15,12,3,34,30,4,67,52,15,318,245,73,24,19,5,342,264,78,2021
