Schluessel;Straftat;Gemeindeschluessel;Stadt;erfasste Faelle;HZ nach Zensus;Versuche - Anzahl;Versuche - Anteil in %;mit Schusswaffe gedroht;mit Schusswaffe geschossen;aufgeklaerte Faelle;Aufklaerungsquote;Tatverdaechtige insgesamt;Tatverdaechtige - maennlich;Tatverdaechtige - weiblich;Nichtdeutsche Tatverdaechtige - Anzahl;Nichtdeutsche Tatverdaechtige - Anteil in %
899500;Sachbeschaedigung durch Graffiti insgesamt;5911000;Bochum;625;171;4;0.6;0;0;83;13.3;62;53;9;1;1.6
899500;Sachbeschaedigung durch Graffiti insgesamt;5314000;Bonn;554;174;1;0.2;0;0;42;7.6;51;40;11;6;11.8
899500;Sachbeschaedigung durch Graffiti insgesamt;5512000;Bottrop;84;72;0;0;0;0;6;7.1;11;11;0;0;0
899500;Sachbeschaedigung durch Graffiti insgesamt;3101000;Braunschweig;1,114;443;3;0.3;0;0;355;31.9;85;79;6;4;4.7
899500;Sachbeschaedigung durch Graffiti insgesamt;4011000;Bremen;703;126;4;0.6;0;0;112;15.9;82;69;13;11;13.4
899500;Sachbeschaedigung durch Graffiti insgesamt;4012000;Bremerhaven;147;129;0;0;0;0;28;19;19;18;1;4;21.1
899500;Sachbeschaedigung durch Graffiti insgesamt;14511000;Chemnitz;911;366;0;0;0;0;221;24.3;37;29;8;4;10.8
899500;Sachbeschaedigung durch Graffiti insgesamt;6411000;Darmstadt;338;218;0;0;0;0;16;4.7;18;18;0;0;0
899500;Sachbeschaedigung durch Graffiti insgesamt;5913000;Dortmund;1,271;217;11;0.9;0;0;165;13;169;159;10;19;11.2
899500;Sachbeschaedigung durch Graffiti insgesamt;14612000;Dresden;1,450;267;2;0.1;0;0;153;10.6;86;76;10;7;8.1
899500;Sachbeschaedigung durch Graffiti insgesamt;5112000;Duisburg;427;87;2;0.5;0;0;50;11.7;64;55;9;8;12.5
899500;Sachbeschaedigung durch Graffiti insgesamt;5111000;Duesseldorf;589;96;1;0.2;0;0;89;15.1;115;102;13;14;12.2
899500;Sachbeschaedigung durch Graffiti insgesamt;16051000;Erfurt;718;342;1;0.1;0;0;153;21.3;45;41;4;0;0
899500;Sachbeschaedigung durch Graffiti insgesamt;9562000;Erlangen;101;93;0;0;0;0;48;47.5;14;13;1;5;35.7
899500;Sachbeschaedigung durch Graffiti insgesamt;5113000;Essen;679;117;2;0.3;0;0;142;20.9;77;62;15;10;13
899500;Sachbeschaedigung durch Graffiti insgesamt;6412000;Frankfurt am Main;1,510;206;1;0.1;0;0;63;4.2;62;56;6;7;11.3
899500;Sachbeschaedigung durch Graffiti insgesamt;8311000;Freiburg im Breisgau;483;213;0;0;0;0;43;8.9;41;31;10;6;14.6
899500;Sachbeschaedigung durch Graffiti insgesamt;9563000;Fuerth;146;118;0;0;0;0;86;58.9;17;16;1;1;5.9
899500;Sachbeschaedigung durch Graffiti insgesamt;5513000;Gelsenkirchen;145;56;1;0.7;0;0;8;5.5;12;7;5;1;8.3
899500;Sachbeschaedigung durch Graffiti insgesamt;3152012;Goettingen;245;206;2;0.8;0;0;19;7.8;25;24;1;0;0
899500;Sachbeschaedigung durch Graffiti insgesamt;5914000;Hagen;238;126;1;0.4;0;0;19;8;25;25;0;5;20
899500;Sachbeschaedigung durch Graffiti insgesamt;15002000;Halle (Saale);785;331;11;1.4;0;0;173;22;66;59;7;2;3
899500;Sachbeschaedigung durch Graffiti insgesamt;2000000;Hamburg;3,428;192;5;0.1;0;0;424;12.4;492;444;48;68;13.8
899500;Sachbeschaedigung durch Graffiti insgesamt;5915000;Hamm;146;81;2;1.4;0;0;12;8.2;14;11;3;0;0
899500;Sachbeschaedigung durch Graffiti insgesamt;3241001;Hannover;985;185;8;0.8;0;0;263;26.7;129;124;5;6;4.7
899500;Sachbeschaedigung durch Graffiti insgesamt;8221000;Heidelberg;280;179;0;0;0;0;52;18.6;16;16;0;0;0
899500;Sachbeschaedigung durch Graffiti insgesamt;8121000;Heilbronn;203;166;0;0;0;0;19;9.4;7;4;3;2;28.6
899500;Sachbeschaedigung durch Graffiti insgesamt;5916000;Herne;134;86;2;1.5;0;0;18;13.4;21;18;3;3;14.3
899500;Sachbeschaedigung durch Graffiti insgesamt;3254021;Hildesheim;342;336;5;1.5;0;0;17;5;6;4;2;0;0
899500;Sachbeschaedigung durch Graffiti insgesamt;9161000;Ingolstadt;116;88;0;0;0;0;17;14.7;18;17;1;2;11.1
899500;Sachbeschaedigung durch Graffiti insgesamt;16053000;Jena;323;295;1;0.3;0;0;103;31.9;26;20;6;2;7.7
899500;Sachbeschaedigung durch Graffiti insgesamt;8212000;Karlsruhe;364;118;0;0;0;0;28;7.7;27;26;1;0;0
899500;Sachbeschaedigung durch Graffiti insgesamt;6611000;Kassel;427;216;0;0;0;0;46;10.8;31;26;5;1;3.2
899500;Sachbeschaedigung durch Graffiti insgesamt;1002000;Kiel;798;324;1;0.1;0;0;84;10.5;81;73;8;4;4.9
899500;Sachbeschaedigung durch Graffiti insgesamt;7111000;Koblenz;1,701;1,511;0;0;0;0;18;1.1;4;3;1;1;25
899500;Sachbeschaedigung durch Graffiti insgesamt;5315000;Koeln;2,037;192;5;0.2;0;0;208;10.2;169;155;14;28;16.6
899500;Sachbeschaedigung durch Graffiti insgesamt;5114000;Krefeld;147;65;1;0.7;0;0;31;21.1;23;17;6;1;4.3
899500;Sachbeschaedigung durch Graffiti insgesamt;14713000;Leipzig;3,428;612;6;0.2;0;0;697;20.3;309;274;35;12;3.9
899500;Sachbeschaedigung durch Graffiti insgesamt;5316000;Leverkusen;55;34;0;0;0;0;10;18.2;8;5;3;0;0
899500;Sachbeschaedigung durch Graffiti insgesamt;1003000;Luebeck;443;205;1;0.2;0;0;58;13.1;43;36;7;2;4.7
899500;Sachbeschaedigung durch Graffiti insgesamt;7314000;Ludwigshafen am Rhein;141;86;1;0.7;0;0;28;19.9;13;12;1;2;15.4
899500;Sachbeschaedigung durch Graffiti insgesamt;15003000;Magdeburg;546;232;0;0;0;0;47;8.6;43;40;3;0;0
899500;Sachbeschaedigung durch Graffiti insgesamt;7315000;Mainz;531;253;1;0.2;0;0;53;10;42;41;1;3;7.1
899500;Sachbeschaedigung durch Graffiti insgesamt;8222000;Mannheim;235;77;0;0;0;0;41;17.4;25;22;3;1;4
899500;Sachbeschaedigung durch Graffiti insgesamt;5170024;Moers;131;125;1;0.8;0;0;27;20.6;14;12;2;1;7.1
899500;Sachbeschaedigung durch Graffiti insgesamt;5116000;Moenchengladbach;249;96;0;0;0;0;17;6.8;29;19;10;3;10.3
899500;Sachbeschaedigung durch Graffiti insgesamt;5117000;Muelheim an der Ruhr;281;166;1;0.4;0;0;63;22.4;25;24;1;2;8
899500;Sachbeschaedigung durch Graffiti insgesamt;9162000;Muenchen;1,701;117;3;0.2;0;0;344;20.2;185;174;11;39;21.1
899500;Sachbeschaedigung durch Graffiti insgesamt;5515000;Muenster;590;190;0;0;0;0;85;14.4;36;33;3;5;13.9
899500;Sachbeschaedigung durch Graffiti insgesamt;5162024;Neuss;89;57;1;1.1;0;0;11;12.4;7;6;1;0;0
899500;Sachbeschaedigung durch Graffiti insgesamt;9564000;Nuernberg;737;145;4;0.5;0;0;178;24.2;45;36;9;10;22.2
